target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
healthcare,Anyone else feel the @Aetna/@CVSHealth merger deal seems a lot like the Ma Bell/western electric vertical integrati… https://t.co/G1xJqlSrgf,2,wtwt,23.0,1.0,5.3478260869565215,3.8516929722348,0.9130434782608696,0.8260869565217391,0.1739130434782608,0.391304347826087,0.5652173913043478,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0,1.0,0.2857142857142857,0.0434782608695652,11.5,0.0,0.0434782608695652,0.0,0.0,0.0746897831559181,0.1268165558576584,0.2633460164070129,0.0719749331474304,0.0013322459999471,0.3695823848247528,1.0,1.0,0.0,1.0,0.0,0.0,0.9435676336288452,17.0,0.0,1.0,0.0,0.0,0.9444444444444444,0.0,0.0555555555555555,0.0,0.0,,1
healthcare,"In June, CVS Pharmacy will acquire all 14 of the retail pharmacies operated by Missouri-based Red Cross Pharmacy.… https://t.co/29eb0he2oa",2,wtwt,22.0,1.0,5.454545454545454,4.153063192909244,1.0,1.0,0.2727272727272727,0.3636363636363636,0.4090909090909091,0.0909090909090909,0.0909090909090909,0.0,0.0,1.0,0.25,0.0909090909090909,13.1,0.0,0.0,0.0,0.0,0.0366668291389942,0.2143211662769317,0.0262852329760789,0.0277530010789632,0.0044647706672549,0.2674695253372192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,Icahn won't solicit votes against Cigna-Express Scripts deal https://t.co/Eh78TzVb4Y https://t.co/ebkcYWp5RB,2,wtwt,15.0,1.0,6.6,4.977281721314691,0.8666666666666667,0.7333333333333333,0.0666666666666666,0.8,0.5333333333333333,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,1.0,0.1538461538461538,0.1333333333333333,14.3,0.0,0.0,0.0,0.0,0.0748774036765098,0.0077097015455365,0.0188073180615901,0.1673062592744827,0.0053572030737996,0.0283992402255535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,From @WSJRisk - @anthem @Cigna Have Accused Each Other of Merger Breach https://t.co/ZowMROoTB2,2,wtwt,18.0,1.0,4.611111111111111,3.683882144466757,0.8888888888888888,0.8333333333333334,0.2777777777777778,0.5,0.6111111111111112,0.0555555555555555,0.0555555555555555,0.0,0.0,1.0,0.3846153846153846,0.0555555555555555,10.3,0.0,0.0,-0.125,0.375,0.1246948540210723,0.00498982751742,0.6411659121513367,0.2186551988124847,0.0009647504193708,0.0040977774187922,0.0,0.0,0.0,0.0,0.0,0.0,0.9222804307937622,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
face_masks,"@MarkYoungTruth @chuckwoolery It's amazing how @realDonaldTrump says he didn't rape anyone but won't give his DNA to exonerate himself.

It's amazing how Trump said he would release his tax returns but hasn't. Even more amazing are the @GOP #cowards letting him get away with it.
",2,covid,58.0,3.0,4.0344827586206895,2.976723014469964,0.7413793103448276,0.5689655172413793,0.3448275862068966,0.2241379310344827,0.1724137931034483,0.2413793103448276,0.0862068965517241,0.1034482758620689,0.1551724137931034,1.0,0.5357142857142857,0.0517241379310344,9.402222222222225,2.8284271247461903,0.1034482758620689,0.5750000000000001,0.7999999999999999,0.0307730883359909,0.0033387592993676,0.9605934619903564,0.002492104191333,0.0004601048131007,0.0019685244187712,1.0,2.0,1.0,1.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,"GitHub PullRequest CI https://t.co/OD7zBxUAJu
1) Fire to Jenkins on pull request (via Janky)
2) If response code is green, merge the PR",2,wtwt,29.0,1.0,3.931034482758621,3.5128437687489784,0.9310344827586208,0.896551724137931,0.1724137931034483,0.3448275862068966,0.4137931034482758,0.0689655172413793,0.0689655172413793,0.0,0.0,1.0,0.2068965517241379,0.0344827586206896,6.4,0.0,0.0344827586206896,-0.2,0.3,0.0053857290185987,0.0062416149303317,0.0020946627482771,0.0041674203239381,0.0011398664209991,0.0457306280732154,0.0,0.0,0.0,0.0,0.0,0.0,0.965377926826477,21.0,0.0,0.0,0.0,1.0,0.9545454545454546,0.0,0.0,0.0,0.0454545454545454,,1
healthcare,Honeywell acquisition illustrates promise of smart meter market according to @IHS - https://t.co/OFRMLxWhby,2,wtwt,16.0,1.0,5.9375,4.394154497739013,1.0,1.0,0.125,0.4375,0.5625,0.125,0.0625,0.0,0.0,1.0,0.1538461538461538,0.0625,16.2,0.0,0.0,0.2142857142857142,0.6428571428571429,0.0236578751355409,0.2469567507505417,0.2612327635288238,0.0132624143734574,0.0011484515853226,0.2335284799337387,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,HCN is drafting a petition to Attorney General @LorettaLynch that will need your signatures! Stay tuned! #Aetna #Humana #Cigna #Anthem,2,wtwt,27.0,3.0,4.25925925925926,3.0257241874814964,0.8518518518518519,0.7777777777777778,0.2222222222222222,0.2592592592592592,0.4444444444444444,0.1481481481481481,0.0,0.0,0.037037037037037,1.0,0.2307692307692307,0.074074074074074,8.4,5.2493385826745405,0.0,0.078125,0.5,0.035778809338808,0.1037069410085678,0.8429216742515564,0.0104522658511996,0.0022552900481969,0.0017992773791775,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"The government may be about to squash more than $91 billion of health insurance mergers (ANTM, CI, aet, HUM) https://t.co/b79mOxrJPj",2,wtwt,28.0,1.0,4.035714285714286,3.510007558570849,0.9285714285714286,0.8928571428571429,0.25,0.3928571428571428,0.3571428571428571,0.0714285714285714,0.0357142857142857,0.0,0.0,1.0,0.3076923076923077,0.0357142857142857,9.9,0.0,0.0357142857142857,0.5,0.5,0.2913982570171356,0.0089415851980447,0.1338433623313903,0.3169671893119812,0.009001238271594,0.0611716397106647,0.0,0.0,0.0,0.0,0.0,0.0,0.9705877304077148,19.0,0.0,1.0,0.0,0.0,0.95,0.0,0.05,0.0,0.0,,0
Hillary Clinton,A circus Act such as Donald Trump is short term entertainment. Soon to be canceled. #SemST,2,semeval,19.0,3.0,3.947368421052632,2.9104834868838925,0.9473684210526316,0.8947368421052632,0.3157894736842105,0.1578947368421052,0.4210526315789473,0.1578947368421052,0.1052631578947368,0.0,0.0,1.0,0.3157894736842105,0.1052631578947368,3.7550000000000026,4.189935029992179,0.0,0.0,0.4,0.0780648812651634,0.0044193561188876,0.0895048528909683,0.8094446063041687,0.0019194738706573,0.0099381525069475,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
