feature,mi_score
sentiment_subjectivity,0.02598917664651501
hedge_C_count,0.023343920457087552
stopword_ratio,0.022743665179897565
readability_score,0.022595404082228043
type_token_ratio,0.022544826249586647
hedge_E_count,0.02011899782943649
word_count,0.018643296885524574
doubt_verbs_count,0.017802377015997406
fear,0.01773725990476427
pronoun_ratio,0.01755710383457698
noun_ratio,0.016506189973473084
D_ratio,0.016055385183621596
certainty_adverbs_count,0.015586757882094293
joy,0.014537711330007586
adj_ratio,0.013524638472874217
std_word_length,0.012725411191117031
punctuation_density,0.01200386692651878
adv_ratio,0.010479922537715014
anger,0.010235395284224458
punctuation_usage,0.00986717467576037
verb_ratio,0.0091212602181312
doubt_adverbs_count,0.007541862076955619
N_ratio,0.00598762229178651
avg_word_length,0.005240611884583135
hedge_D_count,0.005130077145381717
hapax_legomena,0.004092376527802477
avg_dependency_depth,0.0035389079646925836
sentence_count,0.0016729686314285175
surprise,0.0
disgust,0.0
sadness,0.0
sentiment_polarity,0.0
function_word_ratio,0.0
sentence_length_variation,0.0
subordinate_clause_ratio,0.0
certainty_verbs_count,0.0
doubt_adjectives_count,0.0
hedges_score,0.0
certainty_adjectives_count,0.0
hedge_I_count,0.0
C_ratio,0.0
hedge_N_count,0.0
E_ratio,0.0
I_ratio,0.0
