feature,mi_score
fear,0.04823331177417245
std_word_length,0.042838656375838946
sadness,0.041157231166520925
joy,0.038313175240002995
hedge_C_count,0.03827639498628055
doubt_verbs_count,0.03620380905522347
avg_word_length,0.028339393225947695
type_token_ratio,0.025507148261653567
sentence_length_variation,0.02380369195469334
doubt_adjectives_count,0.022174464318234
hapax_legomena,0.019704514043531685
verb_ratio,0.0196051184895909
hedge_I_count,0.01829001084700388
word_count,0.015969390156183705
subordinate_clause_ratio,0.014639638033407731
certainty_verbs_count,0.014344989264038599
pronoun_ratio,0.014150661330588177
disgust,0.013405911360631517
anger,0.012441752407305495
function_word_ratio,0.010383436549751268
certainty_adverbs_count,0.007378078066467619
readability_score,0.006194441700814846
sentence_count,0.00617453911649779
sentiment_polarity,0.005995681283896603
surprise,0.003782692286452116
noun_ratio,0.0023729996899746197
stopword_ratio,0.0020724009207317984
punctuation_density,0.0013670262329033012
N_ratio,0.0011539931686308513
adj_ratio,0.0
adv_ratio,0.0
punctuation_usage,0.0
sentiment_subjectivity,0.0
avg_dependency_depth,0.0
doubt_adverbs_count,0.0
certainty_adjectives_count,0.0
hedge_D_count,0.0
hedges_score,0.0
hedge_N_count,0.0
hedge_E_count,0.0
C_ratio,0.0
D_ratio,0.0
E_ratio,0.0
I_ratio,0.0
