target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
healthcare,"Even If Regulators Derail Anthem-Cigna, Critics Stepping Up Attacks https://t.co/5oR0FZx5ac #Health @brucejapsen https://t.co/HRJv9Fc9eL",0,wtwt,20.0,1.0,6.2,4.935585071701227,0.9,0.8,0.1,0.7,0.45,0.1,0.05,0.05,0.0,1.0,0.1764705882352941,0.1,11.7,0.0,0.05,0.0,0.0,0.1460316777229309,0.0054510827176272,0.8242908120155334,0.0197123363614082,0.0005362930824048,0.0015969017986208,0.0,0.0,0.0,0.0,0.0,0.0,0.9654194712638856,12.0,0.0,0.0,0.0,1.0,0.9230769230769232,0.0,0.0,0.0,0.0769230769230769,,0
fauci,The credibility of #DrFauci drops every single day he spends standing next to Trump. The worst thing is he clearly knows he's become part of the problem but doesn't have the courage to speak up. #COVID19 #usaCoronavirus,0,covid,44.0,3.0,4.159090909090909,2.6963205722056074,0.7954545454545454,0.6363636363636364,0.3636363636363636,0.1590909090909091,0.2272727272727272,0.2045454545454545,0.0909090909090909,0.0454545454545454,0.0681818181818181,1.0,0.5,0.0454545454545454,9.16554054054054,7.84573486395988,0.0681818181818181,-0.2428571428571428,0.3994047619047619,0.0860409364104271,0.0022851824760437,0.8987503051757812,0.0079435277730226,0.0027680010534822,0.0015852367505431,1.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,"My job description needs a line item: 20% time review PRs, 80% waiting on CI so that you can merge said PRs",2,wtwt,26.0,1.0,3.3076923076923075,2.1973625933978003,0.9230769230769232,0.8461538461538461,0.2692307692307692,0.1538461538461538,0.4230769230769231,0.1538461538461538,0.0,0.0,0.0769230769230769,1.0,0.2692307692307692,0.0,7.2,0.0,0.1923076923076923,0.0,0.0,0.0067155542783439,0.005871859844774,0.0016708965413272,0.004735323600471,0.0017545883310958,0.0243087727576494,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,CVS closes $69B acquisition of Aetna in a 'transformative moment' for the industry | FierceHealthcare https://t.co/Pj299RUnF5,1,wtwt,20.0,1.0,5.5,5.103920062069938,1.0,1.0,0.25,0.45,0.45,0.05,0.05,0.0,0.0,1.0,0.2631578947368421,0.05,15.0,0.0,0.0,0.0,0.0,0.0203698948025703,0.5124729871749878,0.0337053723633289,0.0083012590184807,0.0017671955283731,0.3054184317588806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Hillary Clinton,"SUCCESS:  @HillaryClinton said she's receiving a constant barrage of attacks from ""the Right.""  Great job, guys. Keep it up! #SemST",0,semeval,30.0,4.0,3.733333333333333,2.9881246441353286,0.9666666666666668,0.9333333333333332,0.2333333333333333,0.3333333333333333,0.3,0.1333333333333333,0.0666666666666666,0.0,0.0666666666666666,1.0,0.2903225806451613,0.1,2.9400000000000013,4.69041575982343,0.0333333333333333,0.3964285714285714,0.4047619047619047,0.0827943682670593,0.0254173371940851,0.8659378290176392,0.0154861202463507,0.0005376204499043,0.0068488642573356,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,"Healthcare from Aetna, Humana, to Epi Pen are having their cover blown. Thanks to Democrats. #UniteBlue @BernieSanders",2,wtwt,23.0,3.0,4.434782608695652,3.254776916906592,0.8695652173913043,0.7391304347826086,0.2608695652173913,0.2608695652173913,0.4347826086956521,0.1304347826086956,0.0,0.0,0.0434782608695652,1.0,0.2272727272727272,0.0869565217391304,4.2,4.496912521077348,0.0434782608695652,0.2,0.2,0.4363695979118347,0.0043259067460894,0.5415801405906677,0.0101980688050389,0.0006811862112954,0.0041645900346338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,Anthem-Cigna pending merger gets approval from home state https://t.co/3VRCIgZr3d,2,wtwt,11.0,1.0,6.636363636363637,4.22702834093188,1.0,1.0,0.0909090909090909,0.5454545454545454,0.5454545454545454,0.1818181818181818,0.0909090909090909,0.0,0.0,1.0,0.0909090909090909,0.0909090909090909,10.3,0.0,0.0,0.0,0.0,0.0132186599075794,0.2581346035003662,0.0095459800213575,0.0115429554134607,0.0011598820565268,0.2352409362792968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Joe Biden,That entry (i.e. 3)) will be counted as #JoeBiden is simultaneously a Harvey Weinstein Democrat and a Jeffrey Epstein Democrat. #BidensBoundaries,1,pstance,28.0,3.0,4.464285714285714,3.9953736000631577,0.8214285714285714,0.6428571428571429,0.2857142857142857,0.2857142857142857,0.3571428571428571,0.1071428571428571,0.0,0.0357142857142857,0.0,1.0,0.2962962962962963,0.1071428571428571,10.419285714285714,7.118052168020874,0.0357142857142857,0.0,0.0,0.0416108258068561,0.0195982083678245,0.1857289969921112,0.0443663075566291,0.0035932667087763,0.2295274287462234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,", @CVSHealth to acquire Aetna for $69B: 5 things to know via @BeckersHR  https://t.co/J4fErHb7ce https://t.co/M25pOTuhL7",2,wtwt,23.0,1.0,4.565217391304348,4.566666436695959,0.782608695652174,0.6086956521739131,0.1304347826086956,0.6521739130434783,0.3478260869565217,0.1304347826086956,0.0434782608695652,0.0,0.0,1.0,0.2222222222222222,0.0869565217391304,12.3,0.0,0.0,0.0,0.0,0.0700796917080879,0.1086320653557777,0.6997290849685669,0.0241364073008298,0.0010073623852804,0.0714835822582244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Hillary Clinton,@AC360 of course she is disappointed. Hillary only approves of lying to Americans. #WakeUpAmerica #pjnet #SemST,0,semeval,22.0,3.0,4.363636363636363,3.510315377510513,0.8181818181818182,0.6818181818181818,0.2727272727272727,0.2727272727272727,0.3181818181818182,0.0909090909090909,0.1363636363636363,0.0,0.0454545454545454,1.0,0.2857142857142857,0.0909090909090909,9.352500000000004,1.699673171197595,0.0,-0.375,0.875,0.0042499718256294,0.0014402244705706,0.9901922941207886,0.0022412238176912,0.0001482349325669,0.0011285052169114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
