target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
healthcare,"My job description needs a line item: 20% time review PRs, 80% waiting on CI so that you can merge said PRs",2,wtwt,26.0,1.0,3.3076923076923075,2.1973625933978003,0.9230769230769232,0.8461538461538461,0.2692307692307692,0.1538461538461538,0.4230769230769231,0.1538461538461538,0.0,0.0,0.0769230769230769,1.0,0.2692307692307692,0.0,7.2,0.0,0.1923076923076923,0.0,0.0,0.0067155542783439,0.005871859844774,0.0016708965413272,0.004735323600471,0.0017545883310958,0.0243087727576494,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"Healthcare from Aetna, Humana, to Epi Pen are having their cover blown. Thanks to Democrats. #UniteBlue @BernieSanders",2,wtwt,23.0,3.0,4.434782608695652,3.254776916906592,0.8695652173913043,0.7391304347826086,0.2608695652173913,0.2608695652173913,0.4347826086956521,0.1304347826086956,0.0,0.0,0.0434782608695652,1.0,0.2272727272727272,0.0869565217391304,4.2,4.496912521077348,0.0434782608695652,0.2,0.2,0.4363695979118347,0.0043259067460894,0.5415801405906677,0.0101980688050389,0.0006811862112954,0.0041645900346338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,Anthem-Cigna pending merger gets approval from home state https://t.co/3VRCIgZr3d,2,wtwt,11.0,1.0,6.636363636363637,4.22702834093188,1.0,1.0,0.0909090909090909,0.5454545454545454,0.5454545454545454,0.1818181818181818,0.0909090909090909,0.0,0.0,1.0,0.0909090909090909,0.0909090909090909,10.3,0.0,0.0,0.0,0.0,0.0132186599075794,0.2581346035003662,0.0095459800213575,0.0115429554134607,0.0011598820565268,0.2352409362792968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,", @CVSHealth to acquire Aetna for $69B: 5 things to know via @BeckersHR  https://t.co/J4fErHb7ce https://t.co/M25pOTuhL7",2,wtwt,23.0,1.0,4.565217391304348,4.566666436695959,0.782608695652174,0.6086956521739131,0.1304347826086956,0.6521739130434783,0.3478260869565217,0.1304347826086956,0.0434782608695652,0.0,0.0,1.0,0.2222222222222222,0.0869565217391304,12.3,0.0,0.0,0.0,0.0,0.0700796917080879,0.1086320653557777,0.6997290849685669,0.0241364073008298,0.0010073623852804,0.0714835822582244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Hillary Clinton,Controlling #illegalimmigration is Now Racist According to @ChrisCuomo #NewDayCNN  Let's Bash #Trump ALL Day AGAIN #morningjoe #SemST,2,semeval,24.0,1.0,4.833333333333333,4.219662967057388,0.8333333333333334,0.7916666666666666,0.2083333333333333,0.2916666666666667,0.4583333333333333,0.125,0.0416666666666666,0.0833333333333333,0.0,1.0,0.25,0.0,14.64,0.0,0.0,0.0,0.0,0.008976386860013,0.0026698287110775,0.984292447566986,0.0026933460030704,0.0001991801982512,0.0007888744003139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,"Our friends @healthcaredive describe execs at Aetna and CVS as coming through congressional hearings ""unscathed."" T… https://t.co/rzZCuzddPx",2,wtwt,23.0,2.0,5.478260869565218,4.3325819716010825,1.0,1.0,0.217391304347826,0.391304347826087,0.391304347826087,0.0869565217391304,0.1304347826086956,0.0,0.0434782608695652,1.0,0.238095238095238,0.0869565217391304,13.5,6.5,0.0869565217391304,0.0,0.0,0.0059899534098804,0.0036705338861793,0.975637674331665,0.0053308280184865,0.0002207682700827,0.0062776124104857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,Anthem Inc To Acquire Cigna Corporation - http://t.co/NWdLqlE9Mi $ANTM $CI http://t.co/qokdcmtu15,2,wtwt,17.0,1.0,5.117647058823529,5.051293986124353,0.8235294117647058,0.6470588235294118,0.0588235294117647,0.7647058823529411,0.5882352941176471,0.0,0.0588235294117647,0.0,0.0,1.0,0.0769230769230769,0.1176470588235294,12.3,0.0,0.0588235294117647,0.0,0.0,0.0131486607715487,0.3600129187107086,0.0247347727417945,0.0176570806652307,0.0024844426661729,0.198789894580841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,California Dept. of Managed Health Care Approves CVS Health's Acquisition of Aetna https://t.co/MLJewdhU6m,2,wtwt,17.0,2.0,5.529411764705882,4.060102100408799,0.8823529411764706,0.7647058823529411,0.1176470588235294,0.4117647058823529,0.7058823529411765,0.0,0.0,0.0,0.0,1.0,0.1875,0.1176470588235294,14.3,4.5,0.0,0.0,0.0,0.026609618216753,0.108138233423233,0.0353226773440837,0.0312798246741294,0.0025795521214604,0.2062496840953827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,"5 Te'mexw Member First Nations, CAN &amp; BC Sign Agreement-in-Principle towards Final Treaties @cnwgroup http://t.co/IhXwzyaOQn #Indigenous",2,wtwt,23.0,1.0,5.434782608695652,5.173730358484702,1.0,1.0,0.0434782608695652,0.5652173913043478,0.6086956521739131,0.0,0.0869565217391304,0.0,0.0,1.0,0.1666666666666666,0.0434782608695652,11.9,0.0,0.0,0.125,0.6666666666666666,0.1403619349002838,0.0550737269222736,0.6950280666351318,0.0410062968730926,0.0010399596067145,0.0355601944029331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"CVS/Aetna: State Regulators Urged to Investigate CVS Caremark Reimbursement Cuts, Solicitation Letters, as Part of… https://t.co/OghOGwMX7e",2,wtwt,21.0,1.0,5.904761904761905,4.481759453658073,0.9047619047619048,0.8095238095238095,0.0952380952380952,0.4285714285714285,0.6190476190476191,0.0952380952380952,0.0,0.0,0.0,1.0,0.1818181818181818,0.0476190476190476,16.6,0.0,0.0,0.0,0.0,0.5920467376708984,0.0052354126237332,0.0609829686582088,0.1525009274482727,0.0074035907164216,0.0528437457978725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
