target,text,stance,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
Hillary Clinton,"@tedcruz And, #HandOverTheServer she wiped clean + 30k deleted emails, explains dereliction of duty/lies re #Benghazi,etc #tcot #SemST",0,27.0,1.0,4.333333333333333,3.80058475033046,0.8148148148148148,0.7407407407407407,0.14814814814814814,0.37037037037037035,0.2962962962962963,0.14814814814814814,0.1111111111111111,0.0,0.037037037037037035,1.0,0.14285714285714285,0.0,9.9,0.0,0.037037037037037035,0.3666666666666667,0.7000000000000001,0.034104958176612854,0.0024211308918893337,0.9526005387306213,0.007631759624928236,0.00033680093474686146,0.002019488951191306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,Hillary is our best choice if we truly want to continue being a progressive nation. #Ohio #SemST,1,20.0,2.0,4.0,2.6267851073127395,0.95,0.9,0.35,0.15,0.25,0.2,0.15,0.0,0.1,1.0,0.35,0.05,7.6,6.5,0.2,1.0,0.3,0.011349166743457317,0.007387732155621052,0.9633351564407349,0.011638905853033066,0.0005614064866676927,0.0024070439394563437,2.0,1.0,0.0,0.0,0.0,0.0,0.9640201330184937,16.0,0.0,0.0,0.0,1.0,0.9411764705882353,0.0,0.0,0.0,0.058823529411764705
Hillary Clinton,"@TheView I think our country is ready for a female pres, it can't ever be Hillary #SemST",0,21.0,1.0,3.4285714285714284,2.0832993194502247,1.0,1.0,0.3333333333333333,0.19047619047619047,0.19047619047619047,0.14285714285714285,0.19047619047619047,0.09523809523809523,0.14285714285714285,1.0,0.5,0.0,5.2,0.0,0.09523809523809523,0.1,0.3333333333333333,0.07968102395534515,0.04339483752846718,0.7834668755531311,0.04865139722824097,0.0007175453938543797,0.025236474350094795,0.0,1.0,0.0,0.0,0.0,0.0,0.9669088125228882,16.0,1.0,0.0,0.0,0.0,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0
Hillary Clinton,I just gave an unhealthy amount of my hard-earned money away to the big gov't & untrustworthy IRS. #WhyImNotVotingForHillary #SemST,0,23.0,2.0,4.869565217391305,5.144049731199247,0.9565217391304348,0.9130434782608695,0.30434782608695654,0.2608695652173913,0.21739130434782608,0.043478260869565216,0.21739130434782608,0.08695652173913043,0.08695652173913043,1.0,0.32,0.043478260869565216,9.5,8.0,0.0,-0.2,0.39999999999999997,0.02662302739918232,0.0017505970317870378,0.9664263725280762,0.0026494706980884075,0.0005555335083045065,0.0010460771154612303,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,@PortiaABoulger Thank you for adding me to your list #SemST,2,12.0,1.0,4.166666666666667,3.337497399083464,1.0,1.0,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.25,1.0,0.45454545454545453,0.0,3.7,0.0,0.0,0.0,0.0,0.009143621660768986,0.7370964884757996,0.02009807899594307,0.011180974543094635,0.0002486703160684556,0.19503891468048096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,Hillary can not win. Here's hoping the Dems offer a real candidate like Warren. #Warren2016 #SemST,0,21.0,3.0,3.9523809523809526,2.5161609168805534,0.9047619047619048,0.8095238095238095,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.0,1.0,0.2857142857142857,0.09523809523809523,4.1,3.39934634239519,0.047619047619047616,-0.1,0.35000000000000003,0.051099181175231934,0.03434518352150917,0.79555344581604,0.08832492679357529,0.001178119913674891,0.015598324127495289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,"Respect FOR the law and respect BY the law Yes, needed desperately.  #BaltimoreRiots #SemST",2,18.0,2.0,4.277777777777778,3.4769967174041887,0.8333333333333334,0.6666666666666666,0.2777777777777778,0.2222222222222222,0.3888888888888889,0.05555555555555555,0.0,0.05555555555555555,0.0,1.0,0.2631578947368421,0.05555555555555555,9.9,5.0,0.0,-0.6,1.0,0.4462370276451111,0.00869001168757677,0.5339433550834656,0.008103273808956146,0.0010172058828175068,0.001219885889440775,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,I don't want to be appointed to an Ambassador post. #SemST,2,14.0,2.0,3.4285714285714284,2.744196101756935,0.9285714285714286,0.8571428571428571,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.0,0.07142857142857142,0.07142857142857142,1.0,0.5,0.07142857142857142,5.2,4.5,0.07142857142857142,0.0,0.0,0.07610926777124405,0.005845895502716303,0.2975058853626251,0.6142452955245972,0.002259505447000265,0.001743649016134441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,"#StopHillary2016 @HillaryClinton if there was a woman with integrity and honesty I would vote for such as woman president, NO #SemST",0,25.0,1.0,4.48,3.7322379345374004,0.92,0.84,0.44,0.16,0.4,0.08,0.04,0.0,0.04,1.0,0.5,0.0,9.1,0.0,0.08,0.0,0.5,0.024887507781386375,0.006712617818266153,0.9611406922340393,0.002743917517364025,0.0004347382637206465,0.0021054502576589584,0.0,0.0,1.0,2.0,0.0,0.0,0.966436505317688,19.0,0.0,0.0,0.0,2.0,0.9047619047619048,0.0,0.0,0.0,0.09523809523809523
Hillary Clinton,@HillaryClinton End lawless #ClintonFoundation. Jail Butcher of #Benghazi. #Arrest rapist #BillClinton. #HillaryClinton #SemST,0,23.0,4.0,4.956521739130435,4.8227563909085385,0.6521739130434783,0.5217391304347826,0.043478260869565216,0.43478260869565216,0.5217391304347826,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.13043478260869565,8.5,0.82915619758885,0.0,-0.07500000000000001,0.0,0.009467252530157566,0.0008473203633911908,0.9861590266227722,0.0019084501545876265,0.0005153028760105371,0.0004887619288638234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,"Use your brain, keep Hillary out of the White House.Clinton2016 #SemST",0,13.0,1.0,4.615384615384615,3.932868624973605,1.0,1.0,0.3076923076923077,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.0,0.0,0.07692307692307693,1.0,0.3333333333333333,0.07692307692307693,2.9,0.0,0.0,0.0,0.0,0.11803814768791199,0.0019934545271098614,0.8604893684387207,0.008379652164876461,0.001176441670395434,0.0027701316867023706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,@HillaryClinton Hillary pandering with her logo. #ClintonFoundationscandal #ClintonCash #SemST,0,14.0,2.0,6.142857142857143,6.356741560367712,0.8571428571428571,0.7857142857142857,0.14285714285714285,0.35714285714285715,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,1.0,0.15384615384615385,0.07142857142857142,13.3,1.5,0.0,0.0,0.0,0.5709918141365051,0.006126087624579668,0.39017120003700256,0.02785605378448963,0.002170413266867399,0.0014507209416478872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,"@readyforHRC @HillaryClinton #HillaryClinton, the US presidency is a testament to the success of #women their role in the world #SemST",1,26.0,1.0,4.423076923076923,3.94357390547318,0.7692307692307693,0.6153846153846154,0.34615384615384615,0.23076923076923078,0.46153846153846156,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,1.0,0.4166666666666667,0.0,9.9,0.0,0.0,0.3,0.0,0.017967594787478447,0.02738630212843418,0.9399118423461914,0.007813517935574055,0.0004785510536748916,0.0038006557151675224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,@CiaraAntaya cuz you know I'm such a feminist  #SemST,2,12.0,1.0,3.6666666666666665,2.98142396999972,1.0,1.0,0.3333333333333333,0.25,0.25,0.16666666666666666,0.25,0.0,0.16666666666666666,1.0,0.4166666666666667,0.0,4.4,0.0,0.08333333333333333,0.0,0.5,0.0418880470097065,0.048881277441978455,0.8677500486373901,0.02445186674594879,0.0006772544584237039,0.012090112082660198,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,2 million bogus followers on Twitter @HillaryClinton #WhyImNotVotingForHillary #SemST,0,12.0,1.0,6.416666666666667,6.550551291473278,0.9166666666666666,0.8333333333333334,0.08333333333333333,0.25,0.5833333333333334,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,12.7,0.0,0.0,0.0,0.0,0.059023305773735046,0.00205363635905087,0.9213017225265503,0.012261778116226196,0.0007447786629199982,0.0014946686569601297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,@lindasuhler : My name is Rebecca and my grandmother immigrated to Sunnybrook Farm. @twitchyteam #SemST,2,19.0,2.0,4.684210526315789,3.8532642563627637,0.9473684210526315,0.8947368421052632,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.10526315789473684,0.05263157894736842,0.0,0.10526315789473684,1.0,0.35294117647058826,0.05263157894736842,12.3,5.5,0.0,0.0,0.0,0.03783148154616356,0.36011895537376404,0.1830078810453415,0.19365493953227997,0.0006370561895892024,0.11591591686010361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,Where's the campaign store is the real question? I am ready to buy some Hillary gear #SemST,1,20.0,2.0,3.75,2.118372016431486,0.95,0.9,0.4,0.15,0.25,0.25,0.1,0.0,0.05,1.0,0.45,0.05,1.9,0.5,0.05,0.2,0.4,0.03213919326663017,0.01772136799991131,0.7140386700630188,0.016932155936956406,0.0008359960629604757,0.07582151889801025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,"It's a miracle, suddenly #Democrats don't mind having someone who voted for war. #SemST",0,20.0,2.0,3.7,2.4919871588754225,0.95,0.9,0.3,0.3,0.2,0.25,0.0,0.1,0.05,1.0,0.4,0.05,7.6,6.0,0.1,0.0,0.5,0.042294297367334366,0.01129867509007454,0.46311289072036743,0.0057459184899926186,0.0015951936366036534,0.46612948179244995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,@smileitsalicia @greekgummybear2 now i can live in peace #SemST,2,12.0,1.0,4.583333333333333,4.662944944512594,0.9166666666666666,0.8333333333333334,0.3333333333333333,0.25,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,1.0,0.4,0.0,4.4,0.0,0.0,0.13636363636363635,0.5,0.00924741756170988,0.806620717048645,0.005236361175775528,0.17047172784805298,0.00035468945861794055,0.003510570153594017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,Hillary doesn't want to put anyone in prison anymore. Obviously worried about her own future. #SemST,0,20.0,3.0,4.25,2.277608394786075,0.95,0.9,0.3,0.2,0.25,0.15,0.1,0.15,0.05,1.0,0.45,0.1,5.2,3.2998316455372216,0.05,0.19999999999999998,0.5416666666666666,0.007920969277620316,0.001549646956846118,0.9823724627494812,0.0053000422194600105,0.00028337270487099886,0.0009916750714182854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,The only way I support Hillary was if Elizabeth Warren ran or Karl Marx was running #2016 #Clinton2016 #SemST,0,22.0,1.0,4.136363636363637,2.650822420331515,0.8636363636363636,0.7727272727272727,0.3181818181818182,0.13636363636363635,0.36363636363636365,0.22727272727272727,0.045454545454545456,0.0,0.045454545454545456,1.0,0.3181818181818182,0.0,8.3,0.0,0.09090909090909091,0.0,1.0,0.06111984699964523,0.06344351172447205,0.8185998797416687,0.03318136930465698,0.001238096272572875,0.009404636919498444,0.0,0.0,1.0,0.0,0.0,0.0,0.96588134765625,18.0,0.0,0.0,0.0,1.0,0.9473684210526315,0.0,0.0,0.0,0.05263157894736842
Hillary Clinton,@HomeOfUncleSam @ScotsFyre @RWNutjob1 @SA_Hartdegen She's too old to understand the internet...that she can be fact checked. #SemST,0,26.0,2.0,4.423076923076923,3.6392420694750003,0.8846153846153846,0.8461538461538461,0.3076923076923077,0.4230769230769231,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.038461538461538464,0.07692307692307693,1.0,0.4090909090909091,0.15384615384615385,7.8,7.5,0.15384615384615385,0.1,0.2,0.05775228142738342,0.007338414434343576,0.8878779411315918,0.030331753194332123,0.0003700126544572413,0.011211841367185116,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,Because Communist Breadlines are not my thing! #NoHillary #WhyImNotVotingForHillary #SemST,0,14.0,2.0,5.785714285714286,5.9423248387980205,0.8571428571428571,0.7857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.0,0.2857142857142857,0.07142857142857142,8.8,2.0,0.07142857142857142,0.0,0.0,0.03570986166596413,0.005433224607259035,0.9424631595611572,0.013574348762631416,0.0006590407574549317,0.00101650005672127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,"@HillaryClinton bad wife, bad role model for women, bad lawyer, bad First Lady, bad Senator, horrible Secretary of State. #SemST",0,28.0,2.0,3.892857142857143,2.9318361593557927,0.7142857142857143,0.6428571428571429,0.07142857142857142,0.2857142857142857,0.42857142857142855,0.0,0.25,0.0,0.0,1.0,0.1111111111111111,0.03571428571428571,9.9,9.0,0.0,-0.607142857142857,0.6666666666666666,0.0037213375326246023,0.0008515262161381543,0.9889816045761108,0.004412916488945484,0.0010087615810334682,0.0008119383128359914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,"Everything Hillary touches ends up being a scam, a lie, a cover-up, or a failure. William L. Just who we want as president. #SemST",0,30.0,3.0,3.566666666666667,2.716411030917245,0.8,0.7,0.36666666666666664,0.26666666666666666,0.36666666666666664,0.13333333333333333,0.0,0.0,0.03333333333333333,1.0,0.40625,0.1,4.4,5.715476066494082,0.03333333333333333,-0.31666666666666665,0.3,0.09245412051677704,0.004678015131503344,0.8721848726272583,0.009101936593651772,0.0021725588012486696,0.007200416177511215,0.0,1.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,Yes HRC subject 2 dbl standard Smh Come on @billclinton @HillaryClinton U Knew @ClintonFdn Donations Would b Scrutinized; Spun! #SemST,0,26.0,2.0,4.423076923076923,3.7741333893010043,0.9230769230769231,0.8846153846153846,0.038461538461538464,0.23076923076923078,0.6538461538461539,0.038461538461538464,0.07692307692307693,0.0,0.0,1.0,0.08695652173913043,0.038461538461538464,9.9,9.0,0.038461538461538464,-0.08333333333333333,0.16666666666666666,0.04833393171429634,0.004706714767962694,0.9170597791671753,0.021456386893987656,0.0004825645301025361,0.005989748984575272,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,#Hillary to stop for #pizza today to garner the #Italian vote. #MSM is worthless. #libertynothillary #HillNo #SemST,0,26.0,3.0,3.8076923076923075,3.4974631550182282,0.6923076923076923,0.5769230769230769,0.19230769230769232,0.34615384615384615,0.2692307692307692,0.11538461538461539,0.11538461538461539,0.0,0.0,1.0,0.19230769230769232,0.07692307692307693,4.3,3.7712361663282534,0.038461538461538464,-0.4,0.45,0.04241315647959709,0.028647497296333313,0.9137849807739258,0.010785953141748905,0.0005322661600075662,0.0023934475611895323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,I want America to great again #WhyImNotVotingForHillary #SemST,0,10.0,1.0,5.5,6.48459713474939,0.9,0.8,0.3,0.2,0.3,0.1,0.1,0.1,0.1,1.0,0.3,0.0,8.8,0.0,0.1,0.8,0.75,0.05331917479634285,0.008894596248865128,0.8970682621002197,0.036474067717790604,0.0006162916542962193,0.0018430082127451897,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,"March 8, 2016 Ohio is holding our Primaries! The date is subject to change. #Ohio #OurChampion #SemST",2,23.0,3.0,3.6956521739130435,2.7415448296407736,0.8260869565217391,0.6956521739130435,0.21739130434782608,0.2608695652173913,0.30434782608695654,0.17391304347826086,0.043478260869565216,0.0,0.043478260869565216,1.0,0.21739130434782608,0.08695652173913043,3.2,2.0548046676563256,0.0,-0.16666666666666666,0.3333333333333333,0.04546395316720009,0.03125787898898125,0.772300660610199,0.03596286475658417,0.0012495602713897824,0.05458667874336243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,@RIGHTZONE @WethePeoplePets Let's hope the VOTERS remember! #HillNo #SemST,0,15.0,2.0,4.4,3.8262252939417984,0.8666666666666667,0.7333333333333333,0.06666666666666667,0.4,0.4666666666666667,0.2,0.0,0.0,0.0,1.0,0.15384615384615385,0.06666666666666667,9.2,2.5,0.2,0.0,0.0,0.18911045789718628,0.04625939205288887,0.6878891587257385,0.05614004284143448,0.0006057420396246016,0.010123471729457378,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,Hillary Clinton has not driven a car since 1996. #clintonfakerealityshow #SemST,0,14.0,2.0,4.928571428571429,5.174998767622845,0.9285714285714286,0.8571428571428571,0.21428571428571427,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.0,0.07142857142857142,0.0,1.0,0.2857142857142857,0.07142857142857142,9.9,3.5,0.0,0.0,0.0,0.02725796587765217,0.011421937495470047,0.9304524064064026,0.015851106494665146,0.0006264643743634224,0.01046063844114542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,"@NaughtyBeyotch @TheRealMadman23  Don't care for #Fiorina, but it seems she taking the #sexist gut punches by the #media. #MSM #SemST",2,30.0,2.0,3.7666666666666666,3.4125585058069783,0.8,0.7,0.26666666666666666,0.3333333333333333,0.3,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.06666666666666667,1.0,0.3448275862068966,0.03333333333333333,12.3,8.0,0.06666666666666667,0.0,0.0,0.10531748831272125,0.0232902429997921,0.8343913555145264,0.031960856169462204,0.0007310680230148137,0.0035466819535940886,0.0,0.0,0.0,0.0,0.0,0.0,0.9644686579704285,19.0,0.0,1.0,0.0,0.0,0.95,0.0,0.05,0.0,0.0
Hillary Clinton,"@FoxNews @marthamaccallum @BillHemmer whose the opportunist now, #NoHillary2016 #SemST",0,15.0,1.0,5.2,4.707440918375928,0.8,0.6666666666666666,0.13333333333333333,0.4,0.5333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,1.0,0.25,0.0,9.2,0.0,0.0,0.0,0.0,0.034857917577028275,0.008331195451319218,0.9407609105110168,0.010640314780175686,0.00028120799106545746,0.002388283144682646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,@HillaryClinton @WomenintheWorld we need to re-establish a #global system dominated by love and affection have #moral_humane RT #SemST,1,23.0,1.0,5.086956521739131,4.43222432604336,0.8695652173913043,0.782608695652174,0.2608695652173913,0.30434782608695654,0.391304347826087,0.17391304347826086,0.08695652173913043,0.0,0.043478260869565216,1.0,0.30434782608695654,0.0,11.5,0.0,0.13043478260869565,0.25,0.3,0.10763143748044968,0.004710815846920013,0.8783769607543945,0.006172010209411383,0.0014879716327413917,0.0008524484001100063,0.0,2.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,#Hillary is as transparent as a brick wall #LibertyNotHillary #SemST,0,13.0,1.0,4.538461538461538,4.584512131000412,0.7692307692307693,0.6153846153846154,0.3076923076923077,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,1.0,0.3076923076923077,0.0,4.8,0.0,0.0,0.0,0.0,0.08840680867433548,0.006385894026607275,0.8919309377670288,0.006108386907726526,0.002329347189515829,0.001355896471068263,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,@WSJ . Clinton Foundation to keep accepting bribes from foreign governments #WhyImNotVotingForHillary #SemST,0,16.0,2.0,6.0,5.645794895318107,0.9375,0.875,0.125,0.25,0.4375,0.125,0.125,0.0,0.0,1.0,0.2,0.0625,12.7,4.5,0.0625,-0.125,0.125,0.07349630445241928,0.0046304999850690365,0.8971893191337585,0.020222241058945656,0.0005824405234307051,0.0023418378550559282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,"@josephbenning I agree, these are better than what you had before, like a severe cold is better than pneumonia. Good luck. #SemST",2,28.0,3.0,3.857142857142857,2.6954231805876008,0.8571428571428571,0.7142857142857143,0.39285714285714285,0.21428571428571427,0.14285714285714285,0.17857142857142858,0.14285714285714285,0.0,0.07142857142857142,1.0,0.4074074074074074,0.07142857142857142,9.5,8.259674462242579,0.10714285714285714,0.275,0.65,0.1694890558719635,0.038005322217941284,0.6096698045730591,0.11997697502374649,0.0010116385528817773,0.019536010921001434,0.0,2.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hillary Clinton,"What are you afraid of @HillaryClinton? If you can't answer questions from the press, why do we want you as POTUS #SemST",0,27.0,2.0,3.6666666666666665,2.721655269759087,0.9259259259259259,0.8888888888888888,0.48148148148148145,0.18518518518518517,0.2222222222222222,0.14814814814814814,0.0,0.037037037037037035,0.14814814814814814,1.0,0.5769230769230769,0.037037037037037035,2.9,5.0,0.07407407407407407,-0.6,0.9,0.001812340458855033,0.0006540654576383531,0.9946394562721252,0.001095432904548943,0.0002235796710010618,0.0007687490433454514,0.0,1.0,0.0,0.0,0.0,0.0,0.9418628215789795,21.0,0.0,0.0,0.0,1.0,0.9545454545454546,0.0,0.0,0.0,0.045454545454545456
Hillary Clinton,"Sorry, Hillary's new normal folk image doesn't take away from Behgnazi & her 0 foreign policy successes as Secretary of State. #SemST",0,27.0,2.0,4.148148148148148,2.3991310726965405,1.0,1.0,0.18518518518518517,0.2222222222222222,0.37037037037037035,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.037037037037037035,1.0,0.2962962962962963,0.037037037037037035,11.5,10.0,0.0,-0.0846590909090909,0.5573863636363636,0.004142267629504204,0.0013554017059504986,0.005017345305532217,0.9622652530670166,0.0011421401286497712,0.015644023194909096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
