feature,Logistic Regression,XGBoost,correct_mean_std,incorrect_mean_std
C_ratio*,-0.19235065694828013,0.025938022881746292,0.987 ± 0.0304,0.9902 ± 0.0248
D_ratio,0.18785253735526145,0.0,0.0024 ± 0.0125,0.0022 ± 0.0107
E_ratio*,0.023628166471518518,0.04738343507051468,0.0067 ± 0.0214,0.0042 ± 0.0165
I_ratio,-0.1796605021045653,0.0,0.0002 ± 0.0027,0.0003 ± 0.0046
N_ratio,0.21194201401827634,0.0033053511288017035,0.0038 ± 0.0182,0.0031 ± 0.0144
adj_ratio,0.12275620650749683,0.016067462041974068,0.058 ± 0.0512,0.0584 ± 0.0494
adv_ratio,0.03907994414803713,0.028379585593938828,0.0251 ± 0.0408,0.0281 ± 0.0397
anger*,-0.04948481268330557,0.019999608397483826,0.1115 ± 0.1964,0.1411 ± 0.2163
avg_dependency_depth,0.0,0.0,1.0 ± 0.0,1.0 ± 0.0
avg_word_length*,-0.4923253209382634,0.024091847240924835,4.8651 ± 0.893,4.7133 ± 0.8786
certainty_adjectives_count,0.1993057846193791,0.025956837460398674,0.2069 ± 0.4794,0.2309 ± 0.4747
certainty_adverbs_count,0.17467245095016226,0.009514088742434978,0.1379 ± 0.385,0.1253 ± 0.3618
certainty_verbs_count*,0.011488511390557824,0.00425979308784008,0.1906 ± 0.4492,0.2916 ± 0.6001
disgust,0.1141354718872426,0.02337546832859516,0.0103 ± 0.0607,0.0106 ± 0.0624
doubt_adjectives_count,-0.06851869789988717,0.02665518783032894,0.0944 ± 0.2988,0.1214 ± 0.3464
doubt_adverbs_count*,-0.01350493255081473,0.024428831413388252,0.2341 ± 0.4648,0.2982 ± 0.5845
doubt_verbs_count,-0.050433110467347164,0.0,0.0181 ± 0.1336,0.0185 ± 0.1347
fear*,-0.31937486169650225,0.03236411139369011,0.2056 ± 0.2983,0.3806 ± 0.3817
function_word_ratio*,-0.01030839669135108,0.019102225080132484,0.2618 ± 0.1437,0.2895 ± 0.14
hapax_legomena*,0.09755533515751454,0.014728182926774025,0.8627 ± 0.1187,0.8291 ± 0.132
hedge_C_count*,0.2013361509180818,0.03320026397705078,15.9637 ± 4.9155,18.9274 ± 8.7676
hedge_D_count,-0.26136257667288,0.0,0.0381 ± 0.1916,0.0449 ± 0.2071
hedge_E_count,-0.0017903566159936189,0.06684211641550064,0.1071 ± 0.3376,0.0765 ± 0.2758
hedge_I_count,-0.1771098720550133,0.0,0.0036 ± 0.0602,0.0092 ± 0.1405
hedge_N_count,-0.25869547125376063,0.0,0.078 ± 0.3757,0.0765 ± 0.3516
hedges_score,0.06797796189157684,0.035952817648649216,0.1798 ± 0.3716,0.1607 ± 0.3534
joy*,0.2677039237304565,0.030248844996094704,0.1447 ± 0.203,0.0826 ± 0.1674
noun_ratio*,0.3941001841585184,0.02746061608195305,0.462 ± 0.1363,0.4125 ± 0.1474
pronoun_ratio*,-0.10752763472349805,0.031842779368162155,0.0196 ± 0.0345,0.0304 ± 0.0435
punctuation_density*,0.4919470808680598,0.029573408886790276,0.4136 ± 0.1731,0.3598 ± 0.1716
punctuation_usage,-0.06909604836683916,0.01949196495115757,0.0871 ± 0.0631,0.0832 ± 0.0587
readability_score,0.006013162719907294,0.020252028480172157,9.6604 ± 3.8879,9.3862 ± 3.96
sadness,0.002504741973739521,0.027743065729737282,0.105 ± 0.1849,0.0949 ± 0.175
sentence_count*,-0.4245885851772536,0.04389703646302223,1.3866 ± 0.7015,1.8496 ± 1.2114
sentence_length_variation*,0.027484106867345214,0.01782967709004879,1.2455 ± 2.3458,2.3611 ± 3.4104
sentiment_polarity,-0.07412611985540069,0.024930382147431374,0.0664 ± 0.2335,0.0493 ± 0.2259
sentiment_subjectivity,0.10438219580302263,0.029231248423457146,0.2644 ± 0.3261,0.2818 ± 0.2997
std_word_length*,0.15504454741893223,0.021343136206269264,3.7417 ± 0.7976,3.5614 ± 0.9037
stopword_ratio*,0.27366994957227886,0.02126622200012207,0.204 ± 0.1218,0.2327 ± 0.1224
subordinate_clause_ratio,0.0192228382980805,0.014459515921771526,0.0388 ± 0.0516,0.0428 ± 0.0474
surprise*,0.06946180177187669,0.03063974715769291,0.1671 ± 0.1918,0.1124 ± 0.1671
type_token_ratio*,-0.030980192531357805,0.018933609127998352,0.9238 ± 0.0699,0.9019 ± 0.0821
verb_ratio*,-0.11223102634078902,0.027714191004633904,0.0991 ± 0.0696,0.1211 ± 0.0706
word_count*,-0.4263064765666866,0.08159720152616501,21.1397 ± 5.7931,25.0026 ± 11.6014
