feature,shap_importance,iteration,stance,model
hedge_C_count,0.6032628369733586,13,AGAINST,Logistic Regression
function_word_ratio,0.5530969083550642,13,AGAINST,Logistic Regression
type_token_ratio,0.528850485526585,13,AGAINST,Logistic Regression
hapax_legomena,0.5067362714542776,13,AGAINST,Logistic Regression
verb_ratio,0.49897078809386464,13,AGAINST,Logistic Regression
word_count,0.3874324388783743,13,AGAINST,Logistic Regression
std_word_length,0.3632620253225405,13,AGAINST,Logistic Regression
noun_ratio,0.35103870816794497,13,AGAINST,Logistic Regression
hedges_score,0.3286400756046,13,AGAINST,Logistic Regression
avg_word_length,0.31099322918845834,13,AGAINST,Logistic Regression
punctuation_density,0.2967017789604903,13,AGAINST,Logistic Regression
anger,0.28266694242393325,13,AGAINST,Logistic Regression
doubt_adverbs_count,0.2725355706143137,13,AGAINST,Logistic Regression
surprise,0.22588846945325264,13,AGAINST,Logistic Regression
stopword_ratio,0.20152020787610891,13,AGAINST,Logistic Regression
punctuation_usage,0.18640731343217554,13,AGAINST,Logistic Regression
adj_ratio,0.18600858457037017,13,AGAINST,Logistic Regression
subordinate_clause_ratio,0.1771768347423845,13,AGAINST,Logistic Regression
readability_score,0.16449831280114743,13,AGAINST,Logistic Regression
sentence_length_variation,0.1629647510738445,13,AGAINST,Logistic Regression
C_ratio,0.15141773395264835,13,AGAINST,Logistic Regression
fear,0.1422719324084484,13,AGAINST,Logistic Regression
hedge_I_count,0.13507531427635047,13,AGAINST,Logistic Regression
N_ratio,0.13294383049480177,13,AGAINST,Logistic Regression
doubt_adjectives_count,0.12980648980194395,13,AGAINST,Logistic Regression
adv_ratio,0.1292301331837078,13,AGAINST,Logistic Regression
certainty_verbs_count,0.12540821908030336,13,AGAINST,Logistic Regression
hedge_E_count,0.10466275832532294,13,AGAINST,Logistic Regression
pronoun_ratio,0.1012374469601556,13,AGAINST,Logistic Regression
sentiment_subjectivity,0.10002031314224478,13,AGAINST,Logistic Regression
sentence_count,0.09702246435943875,13,AGAINST,Logistic Regression
hedge_D_count,0.08054604810164201,13,AGAINST,Logistic Regression
sadness,0.07860147387219099,13,AGAINST,Logistic Regression
disgust,0.0751554690160643,13,AGAINST,Logistic Regression
E_ratio,0.06693516525901047,13,AGAINST,Logistic Regression
I_ratio,0.0549980988228181,13,AGAINST,Logistic Regression
D_ratio,0.04873707869258388,13,AGAINST,Logistic Regression
hedge_N_count,0.047702208039800645,13,AGAINST,Logistic Regression
certainty_adverbs_count,0.04659491242975256,13,AGAINST,Logistic Regression
sentiment_polarity,0.035064045821420836,13,AGAINST,Logistic Regression
doubt_verbs_count,0.027056351839280183,13,AGAINST,Logistic Regression
joy,0.0263778142340409,13,AGAINST,Logistic Regression
certainty_adjectives_count,0.024213834787454286,13,AGAINST,Logistic Regression
avg_dependency_depth,0.0,13,AGAINST,Logistic Regression
