feature,shap_importance,iteration,stance,model
verb_ratio,0.5231048,13,All_Stances,XGBoost
joy,0.3628047,13,All_Stances,XGBoost
anger,0.31523582,13,All_Stances,XGBoost
readability_score,0.29310694,13,All_Stances,XGBoost
hedge_C_count,0.2913772,13,All_Stances,XGBoost
punctuation_density,0.28491282,13,All_Stances,XGBoost
function_word_ratio,0.2833846,13,All_Stances,XGBoost
subordinate_clause_ratio,0.24345222,13,All_Stances,XGBoost
noun_ratio,0.24017712,13,All_Stances,XGBoost
surprise,0.2310629,13,All_Stances,XGBoost
punctuation_usage,0.22831964,13,All_Stances,XGBoost
avg_word_length,0.22210768,13,All_Stances,XGBoost
std_word_length,0.22199956,13,All_Stances,XGBoost
fear,0.21710195,13,All_Stances,XGBoost
disgust,0.21551612,13,All_Stances,XGBoost
stopword_ratio,0.2148065,13,All_Stances,XGBoost
sadness,0.18429649,13,All_Stances,XGBoost
sentiment_subjectivity,0.17234917,13,All_Stances,XGBoost
sentence_length_variation,0.15626848,13,All_Stances,XGBoost
adj_ratio,0.15133378,13,All_Stances,XGBoost
word_count,0.13040458,13,All_Stances,XGBoost
doubt_adverbs_count,0.12201013,13,All_Stances,XGBoost
pronoun_ratio,0.10242892,13,All_Stances,XGBoost
adv_ratio,0.09609576,13,All_Stances,XGBoost
sentiment_polarity,0.09064045,13,All_Stances,XGBoost
type_token_ratio,0.07308526,13,All_Stances,XGBoost
hapax_legomena,0.07267064,13,All_Stances,XGBoost
hedges_score,0.06585049,13,All_Stances,XGBoost
E_ratio,0.06500771,13,All_Stances,XGBoost
certainty_adjectives_count,0.039259415,13,All_Stances,XGBoost
doubt_adjectives_count,0.035086032,13,All_Stances,XGBoost
sentence_count,0.03231699,13,All_Stances,XGBoost
certainty_verbs_count,0.024384063,13,All_Stances,XGBoost
C_ratio,0.009868766,13,All_Stances,XGBoost
certainty_adverbs_count,0.0031192345,13,All_Stances,XGBoost
avg_dependency_depth,0.0,13,All_Stances,XGBoost
hedge_D_count,0.0,13,All_Stances,XGBoost
doubt_verbs_count,0.0,13,All_Stances,XGBoost
hedge_I_count,0.0,13,All_Stances,XGBoost
hedge_E_count,0.0,13,All_Stances,XGBoost
hedge_N_count,0.0,13,All_Stances,XGBoost
D_ratio,0.0,13,All_Stances,XGBoost
I_ratio,0.0,13,All_Stances,XGBoost
N_ratio,0.0,13,All_Stances,XGBoost
