target,text,stance
Hillary Clinton,RT @CattyHipster: Live today like it's your last day. But pay bills and dress appropriately just in case it isn't. #420 #SemST,2
Hillary Clinton,"AKA Depends Day ""It all depends"" and Owebama's positions make you fill your Depends. @jjauthor @weknowwhatsbest #SemST",2
Hillary Clinton,@tiffiwestcott  I got mine and I love it. #SemST,2
Hillary Clinton,I dislike our idiots as much as I dislike theirs. #SemST,2
Hillary Clinton,Take care of your finances. Spend sensibly. Save for a rainy day. Live within your means. Resist greed. #Greece #SemST,2
Hillary Clinton,"@Camilian1Sabel Amen to that, everybody has to pay their way, no welfare either.  #freeallfour #SemST",2
Hillary Clinton,@AdamSmith_USA Nice video. GOOD Luck WITH it. #SemST,2
Hillary Clinton,I'm going to miss the 5pm interview so I'm depending on you all to live tweet it. Haha #SemST,2
Hillary Clinton,@N_Fatale @bayareahausfrau ILLEGAL IMMIGRATION IS GOOD FOR THE ECONOMY AND GOOD FOR OUR CHILDREN #tcot #SemST,2
Hillary Clinton,@JedediahBila u must be counting the lies like sheep ..... #SemST,2
Hillary Clinton,Dad while watching the news:  Politics is just show business for ugly people #HowAboutNo #SemST,2
Hillary Clinton,.@thedailybeast such a waste of space #CrackingCeilings #SemST,2
Hillary Clinton,@Levee_Breaks  The stench of low tide.is lasting NO! ===> #SemST,2
Hillary Clinton,A circus Act such as Donald Trump is short term entertainment. Soon to be canceled. #SemST,2
Hillary Clinton,@alison_rambles @RickCanton @ResistTyranny @RotNScoundrel @LeahR77 @LeahRBoss @RedStateJake  Because I have Grand Children!  #SemST,2
Hillary Clinton,@TajMagruder  Facetious much? Had me going there. #SemST,2
Hillary Clinton,@Independent Maybe it's his last name? Or maybe he's a bonafide racist with a militia membership. Lol. #Tattoos #SemST,2
Hillary Clinton,"@jjauthor Janie, I am honored to be followed by you, thank you and God bless you.  #freeallfour #SemST",2
Hillary Clinton,"@billodoux Thanks for the follow, that his by far the cutest avatar I have seen, God bless you all ! #freealfour #SemST",2
Hillary Clinton,@BadgerGeno @kreichert27 @jackbahlman Too busy protesting :) #LoveForAll #BackdoorBadgers #SemST,2
Hillary Clinton,@mataharikrishna I'm loving it too! Draw that contrast!!! #SemST,2
Hillary Clinton,"It's amazing to me how if you want a secure border & a legal process to immigration that makes sense, it means you are racist. #SemST",2
