target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
healthcare,"Even If Regulators Derail Anthem-Cigna, Critics Stepping Up Attacks https://t.co/5oR0FZx5ac #Health @brucejapsen https://t.co/HRJv9Fc9eL",0,wtwt,20.0,1.0,6.2,4.935585071701227,0.9,0.8,0.1,0.7,0.45,0.1,0.05,0.05,0.0,1.0,0.1764705882352941,0.1,11.7,0.0,0.05,0.0,0.0,0.1460316777229309,0.0054510827176272,0.8242908120155334,0.0197123363614082,0.0005362930824048,0.0015969017986208,0.0,0.0,0.0,0.0,0.0,0.0,0.9654194712638856,12.0,0.0,0.0,0.0,1.0,0.9230769230769232,0.0,0.0,0.0,0.0769230769230769,,0
fauci,The credibility of #DrFauci drops every single day he spends standing next to Trump. The worst thing is he clearly knows he's become part of the problem but doesn't have the courage to speak up. #COVID19 #usaCoronavirus,0,covid,44.0,3.0,4.159090909090909,2.6963205722056074,0.7954545454545454,0.6363636363636364,0.3636363636363636,0.1590909090909091,0.2272727272727272,0.2045454545454545,0.0909090909090909,0.0454545454545454,0.0681818181818181,1.0,0.5,0.0454545454545454,9.16554054054054,7.84573486395988,0.0681818181818181,-0.2428571428571428,0.3994047619047619,0.0860409364104271,0.0022851824760437,0.8987503051757812,0.0079435277730226,0.0027680010534822,0.0015852367505431,1.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Hillary Clinton,"SUCCESS:  @HillaryClinton said she's receiving a constant barrage of attacks from ""the Right.""  Great job, guys. Keep it up! #SemST",0,semeval,30.0,4.0,3.733333333333333,2.9881246441353286,0.9666666666666668,0.9333333333333332,0.2333333333333333,0.3333333333333333,0.3,0.1333333333333333,0.0666666666666666,0.0,0.0666666666666666,1.0,0.2903225806451613,0.1,2.9400000000000013,4.69041575982343,0.0333333333333333,0.3964285714285714,0.4047619047619047,0.0827943682670593,0.0254173371940851,0.8659378290176392,0.0154861202463507,0.0005376204499043,0.0068488642573356,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Hillary Clinton,@AC360 of course she is disappointed. Hillary only approves of lying to Americans. #WakeUpAmerica #pjnet #SemST,0,semeval,22.0,3.0,4.363636363636363,3.510315377510513,0.8181818181818182,0.6818181818181818,0.2727272727272727,0.2727272727272727,0.3181818181818182,0.0909090909090909,0.1363636363636363,0.0,0.0454545454545454,1.0,0.2857142857142857,0.0909090909090909,9.352500000000004,1.699673171197595,0.0,-0.375,0.875,0.0042499718256294,0.0014402244705706,0.9901922941207886,0.0022412238176912,0.0001482349325669,0.0011285052169114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,We need YOU to call on Governor Malloy to stop Anthem &amp; Cigna from walking all over us. Sign the petition today! https://t.co/GQf822tftc,0,wtwt,29.0,3.0,4.068965517241379,3.1615255427454048,0.9655172413793104,0.9310344827586208,0.3103448275862069,0.3103448275862069,0.3103448275862069,0.1724137931034483,0.0,0.0,0.1034482758620689,1.0,0.4074074074074074,0.1034482758620689,5.4,7.408703590297622,0.0689655172413793,0.0,0.0,0.2235168069601059,0.0177806261926889,0.4769404530525207,0.0199329853057861,0.0019479054026305,0.0432461239397525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Bernie Sanders,"#Breaking Bernie #Sanders won #Utah, his 3rd victory of Super Tuesday. He also carried the state in 2016. @nytimes #Diplomacy140",0,pstance,28.0,3.0,3.892857142857143,2.7946285942128046,0.8571428571428571,0.7857142857142857,0.2142857142857142,0.2857142857142857,0.3214285714285714,0.1071428571428571,0.0,0.0714285714285714,0.0714285714285714,1.0,0.2222222222222222,0.0714285714285714,7.779999999999998,3.6817870057290873,0.0,0.1666666666666666,0.3333333333333333,0.0398718006908893,0.0241560824215412,0.9030579924583436,0.0174824930727481,0.0004730672226287,0.0111733442172408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Hillary Clinton,"At the end of the day, support the candidate w/best chance of beating the progressive democrat.  Don't stay home.  #UniteRight #SemST",0,semeval,27.0,3.0,4.111111111111111,2.8588178511708016,0.7777777777777778,0.6296296296296297,0.2962962962962963,0.2592592592592592,0.2592592592592592,0.1481481481481481,0.074074074074074,0.074074074074074,0.0,1.0,0.2903225806451613,0.074074074074074,5.362142857142857,6.377042156569663,0.0,0.0,0.0,0.155174046754837,0.0384333878755569,0.7880461812019348,0.0124311633408069,0.0009615994058549,0.0028843088075518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Atheism,"8 Holy Mary Mother of God, pray for us sinners now and at the hour of our death. Amen. #rosary #teamjesus #God #SemST",0,semeval,30.0,3.0,3.1666666666666665,1.984663419547226,0.8,0.6666666666666666,0.2666666666666666,0.2333333333333333,0.4,0.0,0.0333333333333333,0.0333333333333333,0.0666666666666666,1.0,0.3,0.0666666666666666,6.3384782608695645,7.408703590297622,0.0,0.0,0.0,0.0091095445677638,0.0145606417208909,0.8504559397697449,0.1204436644911766,0.0005356884794309,0.0025429893285036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
Hillary Clinton,Imagine @JoeBiden runs for POTUS. Without a doubt a strong & popularly likable candidate against the Clinton. ------- #SemST,0,semeval,26.0,3.0,4.076923076923077,2.800042265107892,0.8461538461538461,0.7307692307692307,0.1923076923076923,0.4615384615384615,0.3076923076923077,0.0384615384615384,0.1153846153846153,0.0,0.0,1.0,0.2727272727272727,0.0769230769230769,9.242647058823533,4.189935029992179,0.0,0.4666666666666667,0.6166666666666667,0.0264491811394691,0.0337477922439575,0.9005828499794006,0.0086132111027836,0.0017380889039486,0.0148308910429477,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.9473684210526316,0.0,0.0526315789473684,0.0,0.0,test,1
Feminist Movement,As I rewatced Charmed episodes! LOVING IT EVEN MORE! #SemST,0,semeval,13.0,3.0,3.8461538461538463,2.626672473686749,0.9230769230769232,0.8461538461538461,0.3076923076923077,0.2307692307692307,0.5384615384615384,0.0769230769230769,0.0,0.0,0.0769230769230769,1.0,0.3846153846153846,0.1538461538461538,4.060000000000002,1.699673171197595,0.0769230769230769,0.6125,0.725,0.0014931802870705,0.97315514087677,0.0008569151978008,0.0044978903606534,0.000335151940817,0.0099623715505003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
