feature,mi_score
noun_ratio,0.11903978040638963
hedge_C_count,0.08757896112323982
punctuation_density,0.07468232385672557
joy,0.06812634779143734
function_word_ratio,0.06776707383122393
word_count,0.06618673780625839
stopword_ratio,0.06514950371225159
anger,0.06352538983946698
verb_ratio,0.06335025600416122
pronoun_ratio,0.0617162448105788
hedges_score,0.05968016772421758
certainty_verbs_count,0.049792427174291554
fear,0.04364097213500129
std_word_length,0.04262307288918876
sentence_length_variation,0.039330467164195415
subordinate_clause_ratio,0.03692212140738427
sentiment_subjectivity,0.036848469865049305
hedge_D_count,0.03335800882925133
disgust,0.03301083566780871
readability_score,0.03153947871904195
surprise,0.029060966565907842
sentiment_polarity,0.027907431434144758
doubt_adjectives_count,0.024914393240329513
E_ratio,0.023780858525188853
adv_ratio,0.02057221018548261
doubt_adverbs_count,0.019977756791499157
hapax_legomena,0.019758830948985562
sentence_count,0.018971122814051
N_ratio,0.0159224830711866
D_ratio,0.013937704413899521
certainty_adjectives_count,0.010711275884591087
hedge_E_count,0.009515220932059254
sadness,0.0031165680388363093
avg_word_length,0.002216144073396986
adj_ratio,0.0021653528956628865
type_token_ratio,0.0
certainty_adverbs_count,0.0
avg_dependency_depth,0.0
punctuation_usage,0.0
doubt_verbs_count,0.0
C_ratio,0.0
hedge_N_count,0.0
hedge_I_count,0.0
I_ratio,0.0
