true_outcome,predicted_correctness_probability
1,0.6002849529756427
1,0.4421550675251293
1,0.5299744890575058
1,0.44077946427709636
1,0.4769318881835284
1,0.5698223153505585
1,0.6045587083236359
0,0.434466863092598
1,0.5428181290423209
0,0.5715952458520046
1,0.5086237525304612
1,0.672239122554599
1,0.4493154631534059
1,0.4741909050245674
1,0.44537655467872184
0,0.5123404394230336
1,0.5177126529406674
1,0.537842739301158
1,0.5657681066034255
1,0.5751666816579705
1,0.43172922014456244
1,0.6114628624754471
1,0.5875782191886627
1,0.4752419144904341
1,0.41732418494478085
1,0.4442558582935908
1,0.45343840982089084
1,0.5282501838685817
1,0.5061118542968917
1,0.602785470038197
1,0.5649846875056244
1,0.44224720401988077
1,0.5088913394182943
1,0.5021831127954416
1,0.6506696824806278
1,0.4189214334712737
1,0.519217623944427
0,0.3550653800997609
1,0.5468157668860332
1,0.5974179687267929
0,0.48207964928931046
1,0.4728727778772051
1,0.4726405249736656
1,0.5288636908159116
1,0.5345611333822526
1,0.4868447025478106
1,0.5650662251690302
1,0.46168862565541713
1,0.4646059867043582
1,0.6339778724312771
0,0.5048525133410989
1,0.5628960697084904
1,0.6609677453200848
1,0.43949237998178947
1,0.5425656558408639
1,0.5714781114327446
1,0.4706583771397893
0,0.6173779575148359
1,0.46125670990923745
1,0.5269120614356944
1,0.5176545816310232
0,0.5349741289394397
0,0.557723365125724
0,0.4503456930514971
1,0.5805388067829859
1,0.4860606755569916
0,0.5971349224948506
0,0.5005546661218806
1,0.6153569837112158
1,0.46555302396463616
1,0.45000744892471684
1,0.45753541699200256
1,0.49919968090591654
1,0.5809674165334681
0,0.4937421630632663
1,0.54986814786077
1,0.5799798173601483
1,0.49026236554969754
1,0.4867311571872833
1,0.5092851548778518
1,0.6385311879678158
1,0.5117229153909828
1,0.5793125383765375
0,0.5049032226366487
1,0.35277104805776527
1,0.4802139937169602
0,0.5322843789000165
1,0.5784472418190586
1,0.555354805808625
0,0.5590502161625865
1,0.47412169753918515
1,0.5575241501143302
1,0.5155673454012432
1,0.4107132296363109
1,0.5544083695671317
1,0.5462275980938464
1,0.5220529823332363
1,0.4669407095495255
1,0.5664191216887288
1,0.48374607724714874
1,0.5187934301336891
1,0.5013801800913636
1,0.49290357159793796
1,0.49715436327869605
1,0.542999753847358
1,0.5462982376505702
1,0.5300272030619417
0,0.4918256902715409
0,0.3969436408185271
1,0.38611749652104693
1,0.4658284911129249
0,0.6227671019786526
1,0.4778275887071556
1,0.4452318098791529
1,0.5246093025821535
1,0.4997173657571331
1,0.6257215908002072
1,0.6021568246926832
1,0.46792510162389966
1,0.6223002301548
1,0.6730742104035776
1,0.5182830762629608
1,0.5684508936584595
1,0.3827314399323445
1,0.6085283017733054
1,0.477284654557906
1,0.46973578352028067
1,0.55995398549014
1,0.4558545271363603
1,0.4021251295743513
1,0.4366768925885692
1,0.5996557572254095
0,0.6283929604694537
1,0.555106713565256
1,0.528493340093286
1,0.5643045293566837
1,0.5321727893021215
0,0.47092743103241497
1,0.6583672360758678
1,0.50518963259662
1,0.49624301636977663
1,0.5444732642234005
1,0.4430116868973921
1,0.4784070265176625
1,0.6146385749773972
1,0.5535576275484743
1,0.48310608205368266
1,0.617499428216163
1,0.4494619598763656
1,0.5121819504303478
1,0.5945872213371632
1,0.5378356727283053
1,0.4857868748834046
1,0.4370914387870238
0,0.5424559534596799
1,0.5685219896847316
0,0.5077571891296959
