feature,p_value,significance,correct_mean,incorrect_mean,correct_mean_std,incorrect_mean_std,XGBoost_coef
hedge_D_count,0.17710848702749998,,0.062,0.0449,0.062 ± 0.2817,0.0449 ± 0.2071,0.0800638496875763
hedges_score,0.11601361575568787,,0.1903,0.1607,0.1903 ± 0.3788,0.1607 ± 0.3534,0.04947981983423233
fear*,8.798193402617208e-18,*,0.2233,0.3806,0.2233 ± 0.3196,0.3806 ± 0.3817,0.04461689665913582
hedge_E_count,0.18037772085432704,,0.0976,0.0765,0.0976 ± 0.3346,0.0765 ± 0.2758,0.043849557638168335
C_ratio,0.054825953817554784,,0.9875,0.9902,0.9875 ± 0.0302,0.9902 ± 0.0248,0.03931235894560814
sentiment_polarity,0.14524038327099562,,0.0666,0.0493,0.0666 ± 0.2339,0.0493 ± 0.2259,0.03379853442311287
sentence_count*,5.311145570255528e-10,*,1.5132,1.8496,1.5132 ± 0.8534,1.8496 ± 1.2114,0.03255344182252884
certainty_verbs_count,0.2300191886108584,,0.2559,0.2916,0.2559 ± 0.554,0.2916 ± 0.6001,0.03208146616816521
certainty_adjectives_count,0.28305595900968444,,0.2586,0.2309,0.2586 ± 0.5283,0.2309 ± 0.4747,0.031355973333120346
joy*,4.086038706134658e-10,*,0.1448,0.0826,0.1448 ± 0.2151,0.0826 ± 0.1674,0.031198764219880104
hapax_legomena*,0.010125959186995836,*,0.8461,0.8291,0.8461 ± 0.1248,0.8291 ± 0.132,0.02751009725034237
word_count*,1.1466394721879018e-05,*,22.7441,25.0026,22.7441 ± 8.0581,25.0026 ± 11.6014,0.027057910338044167
punctuation_usage,0.9102333258873949,,0.0829,0.0832,0.0829 ± 0.0603,0.0832 ± 0.0587,0.026055723428726196
surprise*,1.1514033637119354e-05,*,0.151,0.1124,0.151 ± 0.1743,0.1124 ± 0.1671,0.02602570317685604
verb_ratio*,9.118199927367598e-05,*,0.1072,0.1211,0.1072 ± 0.0671,0.1211 ± 0.0706,0.025805583223700523
avg_word_length,0.5824176056576679,,4.7369,4.7133,4.7369 ± 0.7938,4.7133 ± 0.8786,0.025610867887735367
type_token_ratio*,0.005151724799333094,*,0.9132,0.9019,0.9132 ± 0.076,0.9019 ± 0.0821,0.02494748868048191
noun_ratio*,5.902469231226535e-06,*,0.4457,0.4125,0.4457 ± 0.1367,0.4125 ± 0.1474,0.02489321678876877
adj_ratio,0.1559703417303105,,0.062,0.0584,0.062 ± 0.0481,0.0584 ± 0.0494,0.023570867255330086
adv_ratio,0.051056372083726785,,0.0242,0.0281,0.0242 ± 0.0379,0.0281 ± 0.0397,0.02356475032866001
anger,0.08554318445865777,,0.1224,0.1411,0.1224 ± 0.2079,0.1411 ± 0.2163,0.022865422070026398
sadness,0.44893879850159535,,0.1018,0.0949,0.1018 ± 0.1828,0.0949 ± 0.175,0.022753505036234856
subordinate_clause_ratio,0.5266907305289813,,0.0412,0.0428,0.0412 ± 0.0477,0.0428 ± 0.0474,0.022544333711266518
std_word_length,0.14031452107245174,,3.6269,3.5614,3.6269 ± 0.8231,3.5614 ± 0.9037,0.02202390320599079
sentiment_subjectivity,0.9565198668453291,,0.2826,0.2818,0.2826 ± 0.3227,0.2818 ± 0.2997,0.02200663834810257
disgust,0.9392206450126548,,0.0104,0.0106,0.0104 ± 0.0605,0.0106 ± 0.0624,0.021352367475628853
function_word_ratio,0.18540767423727345,,0.2801,0.2895,0.2801 ± 0.1362,0.2895 ± 0.14,0.020238934084773064
pronoun_ratio*,0.01137823046800226,*,0.0249,0.0304,0.0249 ± 0.0403,0.0304 ± 0.0435,0.02006456069648266
sentence_length_variation*,3.1335866646576163e-06,*,1.6197,2.3611,1.6197 ± 2.72,2.3611 ± 3.4104,0.019475894048810005
stopword_ratio,0.07073099705663381,,0.2216,0.2327,0.2216 ± 0.1176,0.2327 ± 0.1224,0.019432583823800087
readability_score,0.6930836151918875,,9.4662,9.3862,9.4662 ± 3.9375,9.3862 ± 3.96,0.01940295286476612
doubt_adverbs_count,0.1897384369366942,,0.2612,0.2982,0.2612 ± 0.5092,0.2982 ± 0.5845,0.019385259598493576
E_ratio*,0.04177088585073452,*,0.0062,0.0042,0.0062 ± 0.0216,0.0042 ± 0.0165,0.018370676785707474
hedge_C_count*,3.053905383908739e-05,*,17.2599,18.9274,17.2599 ± 6.6063,18.9274 ± 8.7676,0.017188746482133865
punctuation_density*,0.006572636791967051,*,0.3846,0.3598,0.3846 ± 0.1834,0.3598 ± 0.1716,0.017014997079968452
doubt_adjectives_count*,0.03710882619888536,*,0.0871,0.1214,0.0871 ± 0.2913,0.1214 ± 0.3464,0.012640578672289848
certainty_adverbs_count,0.6288425404249668,,0.1346,0.1253,0.1346 ± 0.3817,0.1253 ± 0.3618,0.009885808452963829
avg_dependency_depth,,,1.0,1.0,1.0 ± 0.0,1.0 ± 0.0,
doubt_verbs_count,0.7124856182505583,,0.0211,0.0185,0.0211 ± 0.1438,0.0185 ± 0.1347,
hedge_I_count,0.13327728752510432,,0.0013,0.0092,0.0013 ± 0.0363,0.0092 ± 0.1405,
hedge_N_count,0.4415317129435292,,0.0633,0.0765,0.0633 ± 0.3147,0.0765 ± 0.3516,
D_ratio,0.13913980971929554,,0.0031,0.0022,0.0031 ± 0.014,0.0022 ± 0.0107,
I_ratio,0.30885687383719923,,0.0001,0.0003,0.0001 ± 0.0026,0.0003 ± 0.0046,
N_ratio,0.9699149845445756,,0.003,0.0031,0.003 ± 0.0158,0.0031 ± 0.0144,
