target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
entertainment,"Disney announces it has reached a deal to acquire 21st Century Fox

as predicted by The Simpsons in 1998…… https://t.co/PAqJaKpFrO",1,wtwt,22.0,1.0,5.0,3.630677372311974,1.0,1.0,0.3636363636363636,0.2272727272727272,0.3181818181818182,0.2272727272727272,0.0454545454545454,0.0,0.0454545454545454,1.0,0.3636363636363636,0.0454545454545454,11.1,0.0,0.1363636363636363,0.0,0.0,0.0162598993629217,0.3277866840362549,0.0107731511816382,0.0235233195126056,0.0014550994383171,0.314920961856842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"What Prompted Cigna to Reject $47B Anthem Takeover Bid?

June 22 - ...
https://t.co/KMooeDFlI9 https://t.co/uaICTqi4dF",1,wtwt,21.0,2.0,4.904761904761905,4.47112175021162,0.9047619047619048,0.8095238095238095,0.0952380952380952,0.7619047619047619,0.3809523809523809,0.0952380952380952,0.0476190476190476,0.0,0.0,1.0,0.1052631578947368,0.2857142857142857,10.7,1.5,0.0476190476190476,0.0,0.0,0.1154842004179954,0.0149465259164571,0.0653060749173164,0.1288573145866394,0.0038753920234739,0.2504617869853973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,"Why hello there, CVS+ Aetna! https://t.co/8iw3lo7aQ0",1,wtwt,10.0,2.0,4.7,4.428317965096906,1.0,1.0,0.2,0.8,0.5,0.0,0.0,0.1,0.0,1.0,0.25,0.2,8.0,2.0,0.0,0.0,0.0,0.015979005023837,0.0977485626935958,0.012047616764903,0.0056951260194182,0.0028595642652362,0.2810229659080505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,"Disney and Fox Deal Heats Back Up, Announcement Coming Soon? https://t.co/0WcSQw0v5Y",1,wtwt,15.0,2.0,4.933333333333334,4.186751591495355,1.0,1.0,0.1333333333333333,0.4666666666666667,0.7333333333333333,0.0,0.0,0.0,0.0,1.0,0.2307692307692307,0.1333333333333333,7.6,4.5,0.0666666666666666,0.0,0.0,0.0110269598662853,0.1029748767614364,0.0049978895112872,0.0081993211060762,0.0017755916342139,0.2045872807502746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,$ESRX Carl Icahn to urge Cigna investors to oppose $54B Express Scripts deal - WSJ https://t.co/GsXUEB270z,1,wtwt,20.0,1.0,4.55,3.5982634700644143,0.9,0.8,0.1,0.4,0.55,0.1,0.0,0.0,0.0,1.0,0.1111111111111111,0.05,8.0,0.0,0.05,0.0,0.0,0.3111961483955383,0.0053555439226329,0.1915389746427536,0.1278843134641647,0.0125045161694288,0.0678185448050499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,"Aetna lines up Humana financing as investor concerns persist: In preparation for a Humana takeover, Aetna has ... http://t.co/CcWjKvzDaD",1,wtwt,23.0,1.0,5.130434782608695,3.802794714029544,0.8695652173913043,0.7391304347826086,0.2608695652173913,0.4347826086956521,0.5652173913043478,0.0434782608695652,0.0,0.0434782608695652,0.0,1.0,0.2857142857142857,0.1739130434782608,12.7,0.0,0.1304347826086956,0.0,0.0,0.0111732631921768,0.0039319270290434,0.9395198225975036,0.0085299080237746,0.0011061830446124,0.0066393841989338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,CNBC NEWS: Disney held talks to buy most of 21st Century Fox -Sources $DIS $FOXA $CBS #AMZN #NFLX are all on the move during intra day trade,1,wtwt,33.0,1.0,3.4545454545454546,1.7423583650260668,0.9090909090909092,0.8484848484848485,0.2424242424242424,0.2121212121212121,0.4242424242424242,0.1212121212121212,0.0909090909090909,0.0,0.0,1.0,0.2727272727272727,0.0,9.1,0.0,0.0303030303030303,0.25,0.25,0.0668834075331687,0.1132252439856529,0.669127881526947,0.0333611369132995,0.0004475115274544,0.0962749049067497,0.0,0.0,0.0,1.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,Aetna's Humana acquisition approved by shareholders. https://t.co/2pYOiqwawm https://t.co/TSzjBFksHa,1,wtwt,14.0,2.0,6.642857142857143,5.419635502466179,0.8571428571428571,0.7142857142857143,0.0714285714285714,0.8571428571428571,0.5,0.0714285714285714,0.0714285714285714,0.0,0.0,1.0,0.2,0.2142857142857142,21.7,2.0,0.0,0.0,0.0,0.0095738321542739,0.7332959175109863,0.0142290303483605,0.0073825507424771,0.0011426751734688,0.1466296166181564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
entertainment,21st Century Fox President Peter Rice has said that the Disney/Fox Deal will be completed in Summer 2019 at the lat… https://t.co/Uo2P2V5N9i,1,wtwt,24.0,1.0,4.958333333333333,3.372427002751712,0.9583333333333334,0.9166666666666666,0.3333333333333333,0.25,0.375,0.1666666666666666,0.125,0.0,0.0,1.0,0.32,0.0416666666666666,10.7,0.0,0.0833333333333333,0.0,0.0,0.0106088267639279,0.1384308338165283,0.0048809680156409,0.0364815853536129,0.0013333735987544,0.1269920319318771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,ISS &amp; GL recommend vote for Aetna's acquisition of Humana $AET $HUM http://t.co/eDwdpwrPT0,1,wtwt,20.0,1.0,4.1,3.935733730830885,0.95,0.9,0.1,0.5,0.55,0.05,0.0,0.0,0.0,1.0,0.1666666666666666,0.05,11.9,0.0,0.0,0.0,0.0,0.007053175009787,0.12906114757061,0.0118488110601902,0.1568209081888198,0.0017121325945481,0.1558897644281387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
