word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,iteration,stance,model
0.21822873,-0.041438486,0.30115324,-0.2763418,-0.37097436,0.28269073,0.50199366,-0.035595894,0.6905078,0.6757073,-0.28390953,0.044233356,0.0038795017,0.0,0.08885865,0.10857857,0.6131153,0.08857365,0.026769172,-0.031598672,0.33411625,0.28279027,-0.12350065,0.24451898,0.204957,-0.4731372,1.1376355,0.017896196,0.0,-0.0031153273,-0.0011708589,-0.0038786852,0.0044587734,-0.016146764,-0.06253495,0.0,0.0,0.0,-0.001936603,-0.004328373,0.0,0.0,0.0,-0.013240425,6,NONE,XGBoost
0.21120538,-0.08713522,0.30274674,-0.43677035,0.34295747,0.035495907,0.34947625,-0.27695116,-0.53799534,-0.6980461,-0.05681361,0.048163794,-0.2220143,0.0,0.5571706,0.14046921,-0.048333183,0.078466535,0.11249025,0.16342342,0.11821865,-0.055813678,-0.22286919,-0.7537837,-0.48686567,-0.10791783,-1.4910495,0.02363484,0.0,0.4232252,0.09360278,-0.0065555,0.0031979461,0.006053172,0.19909602,0.0,0.0,0.0,-0.00275044,9.008241e-05,0.0,0.0,0.0,-0.010843228,6,NONE,XGBoost
0.10754183,-0.15629277,-0.19455011,0.2983113,0.7892535,0.17519285,0.04210397,0.14281076,0.27991214,1.1920922,0.21380447,0.025680955,0.02892847,0.0,0.07062857,0.18331704,0.27092004,0.0877694,0.117259555,-0.043044064,0.14044821,0.50840545,-0.3984694,-0.023825962,-0.049753524,0.18905285,-1.0253667,0.009069872,0.0,-0.09125503,-0.02322222,-0.0040424177,0.0019119235,0.014382297,0.22037771,0.0,0.0,0.0,-0.0027354867,0.0013710074,0.0,0.0,0.0,-0.0105666295,6,NONE,XGBoost
0.110267386,-0.0662394,0.11832038,0.005559182,0.6755778,-0.41614336,1.2861269,0.1943658,0.8628525,1.2919043,0.06411011,0.0016740782,0.13557991,0.0,0.9254893,-0.10324756,0.118040875,0.09430525,0.14107569,0.014274107,0.28988397,0.6055209,0.3271564,0.19180325,0.20658246,0.44901288,0.31956244,0.013577191,0.0,-0.07177429,-0.0021340118,-0.0040424177,0.0044587734,-0.00014536665,-0.17764485,0.0,0.0,0.0,-0.0027354867,0.01926575,0.0,0.0,0.0,-0.012680495,6,NONE,XGBoost
0.13498099,0.24076016,-0.0977697,0.112701416,-0.0029079607,0.24949978,-0.0632606,-0.115641,-0.7486219,-0.2950568,-0.044364154,0.071117155,0.2010695,0.0,0.25135162,-0.0081529915,-0.063101955,0.10829917,-0.008495629,-0.10596544,-0.0002736356,0.32198033,-0.24873713,0.20948409,-0.033820815,0.9472933,-0.24910413,0.034804646,0.0,-0.10231907,-0.00415432,-0.006965458,0.004175866,-0.037722405,0.1785979,0.0,0.0,0.0,-0.0061885444,0.0015061246,0.0,0.0,0.0,-0.013749055,6,NONE,XGBoost
0.11665193,0.2829528,-0.34540898,0.12437381,-0.3450542,0.064185336,0.036030926,0.1760841,-0.18831135,-0.15292665,0.6424931,-0.2945297,0.45422548,0.0,0.08250024,-0.08514869,0.0069631683,-0.57004505,0.50156444,0.17106912,0.16020055,-0.13977441,0.13498616,1.823713,-0.4321291,-0.16068146,-0.23837034,0.032026242,0.0,0.34540075,-0.0017544578,-0.0048204074,0.014999013,-0.042529758,0.0115692,0.0,0.0,0.0,0.25887537,0.08275236,0.0,0.0,0.0,0.57913697,6,NONE,XGBoost
-0.36216763,-0.21116455,-0.65376467,0.18140943,0.16275877,0.23346332,-0.9492078,0.047121473,-0.12233682,-1.5019305,-0.039898332,0.06150121,-0.06033941,0.0,-0.4702059,-0.0998016,-0.046151754,0.09465785,-0.01582442,-0.014335597,0.1261044,-0.11620142,-0.30693147,-0.4031835,-0.018468972,-0.38319755,0.23317605,-0.13902229,0.0,-0.09773575,0.0070717656,-0.005361745,0.0031733522,-0.024095863,-0.60565513,0.0,0.0,0.0,-0.008089237,0.002021459,0.0,0.0,0.0,-0.011348844,6,NONE,XGBoost
-0.32613835,0.35584697,0.60478145,-0.31863573,-0.306075,0.17538491,-0.025342258,-0.12703407,-0.3836343,-0.46895513,-0.1961634,-0.45186353,-0.08175406,0.0,-0.25577122,-0.22332917,0.237759,0.0888039,-0.24460445,-0.071485355,0.10242615,0.0036039564,-0.19394082,-0.16587505,0.10491353,0.23992665,0.43332312,0.07025113,0.0,-0.044796675,-0.0017544578,-0.0038786852,0.0038569341,-0.000694036,-0.23967236,0.0,0.0,0.0,-0.008089237,-0.0003409381,0.0,0.0,0.0,-0.01389309,6,NONE,XGBoost
0.26264867,0.1582164,0.30895016,-0.52147055,0.47992894,-0.6743878,0.0110176755,-0.18321833,0.16501474,-0.56479615,0.018071119,0.06394591,0.060385346,0.0,0.07746875,-0.04352285,-0.15569597,-0.11847992,-0.051929824,0.42065683,-0.46807745,0.32935968,0.04659003,0.032491274,0.23995271,0.6122238,0.5740091,0.0389436,0.0,0.34545657,-0.00415432,-0.0040424177,0.030592347,0.006278384,0.0431357,0.0,0.0,0.0,-0.0061885444,0.0024163444,0.0,0.0,0.0,-0.014509184,6,NONE,XGBoost
-0.40663543,0.27735078,-0.053669475,-0.33349723,0.18920192,-0.57316923,0.58056873,-0.101466976,-0.0094402,-0.24650656,0.06520437,0.20160319,0.09330017,0.0,0.6604079,-0.11536073,0.04430657,-0.15938093,0.42950067,0.30481926,0.044513248,-0.16514185,-0.045863166,2.1247072,-0.23385373,0.4580428,-0.33634984,0.01849262,0.0,-0.08518565,-0.0024632805,-0.0038786852,0.0026244186,-0.09361268,0.12308799,0.0,0.0,0.0,-0.0020566673,-0.08678398,0.0,0.0,0.0,-0.013238387,6,NONE,XGBoost
0.17969084,-0.06793365,-0.06027823,0.65999544,-0.14695388,0.1383834,0.3993806,0.163493,0.7806145,1.3421499,0.10415524,0.014458931,0.020269923,0.0,0.14241435,0.30650175,-0.15825424,0.069038555,0.031996958,0.02984365,0.1296982,-0.94348454,0.41577747,0.4749794,-0.1407448,0.89574695,0.379587,0.012785183,0.0,-0.057750475,-0.0008880877,-0.005525478,0.004175866,-0.00044477382,0.08217169,0.0,0.0,0.0,-0.0032362011,0.02008465,0.0,0.0,0.0,-0.010569388,6,NONE,XGBoost
-0.27530253,-0.08278521,-0.22184698,0.17150447,-0.52710325,0.144439,-0.65433216,0.12573335,0.17247285,0.69580865,0.004539281,0.030364804,-0.038260814,0.0,-0.60094815,-0.18335928,0.25209126,0.22617228,0.0712857,0.0062395195,0.17758763,0.6105726,0.08036998,1.8380231,0.12707424,0.86106247,0.52792525,0.004848204,0.0,-0.044820815,-0.0011708589,-0.0019025013,0.004175866,0.0005635433,-0.31545895,0.0,0.0,0.0,-0.0032362011,-0.0009173227,0.0,0.0,0.0,-0.015230631,6,NONE,XGBoost
0.04567176,-0.14804615,-0.27299204,0.1184586,0.5504907,-0.6295477,0.6427468,0.17741565,0.4285556,1.525017,-0.17587343,0.033817872,0.024060229,0.0,0.08702947,0.3973348,-0.2530073,0.03770736,0.010487826,-0.020100906,-1.28825,0.30502278,0.47163215,0.27196518,-0.12723239,-0.08376539,-0.3347636,0.011855161,0.0,-0.085041955,-0.0011708589,-0.005525478,0.004175866,-0.0019216246,0.11022199,0.0,0.0,0.0,-0.0032362011,-0.0077499705,0.0,0.0,0.0,-0.010608792,6,NONE,XGBoost
0.15127808,0.22065678,-0.00066150166,0.32240847,0.3303277,-0.124991216,-0.104352325,0.12856811,-0.23249516,-0.35237035,-0.107410185,-0.076149456,0.20239584,0.0,0.07598762,0.0016902983,-0.1088193,-0.34934416,0.04332733,0.025182178,0.053931482,0.22990118,-0.39389956,1.5536457,0.06187011,0.9198318,0.77934396,0.019536274,0.0,-0.029100621,-0.0017544578,-0.0019025013,0.004175866,0.0063475105,-0.05202716,0.0,0.0,0.0,-0.008089237,0.0034596552,0.0,0.0,0.0,-0.012955906,6,NONE,XGBoost
0.24806692,-0.05728625,0.41617706,0.17590806,0.33032632,-0.7343764,0.38675335,0.0653808,0.085947774,1.0150692,0.13984548,-0.115552925,0.013487942,0.0,-0.11157143,-0.31262985,0.13854599,0.09813426,0.08079441,0.034141902,0.21133392,0.47603682,-0.12096815,0.14334668,-0.07837458,1.1704954,0.93322754,0.008031516,0.0,-0.008459648,-0.0021340118,-0.0040424177,0.0035209,0.0040140343,-0.009881521,0.0,0.0,0.0,-0.0027354867,-9.4271265e-05,0.0,0.0,0.0,-0.011332836,6,NONE,XGBoost
0.09687908,-0.09556159,-0.12991507,1.1109681,0.3734723,-0.57415783,0.060025766,0.08979136,-0.77872795,0.6946869,0.26666456,0.00030478137,-0.008554498,0.0,0.018664435,0.08166442,-0.15175132,0.08299824,0.08418449,-0.017819596,0.0761091,0.79850876,0.06703926,-0.31456032,0.688157,0.761905,-1.0222633,0.0116292,0.0,-0.11987355,-0.00415432,-0.002670728,0.004175866,0.0032756077,0.069744945,0.0,0.0,0.0,-0.008089237,-0.0014747384,0.0,0.0,0.0,-0.007951876,6,NONE,XGBoost
-0.2909929,-0.10085212,-0.03024348,0.28597718,0.1262984,0.110784985,0.39771068,0.315218,1.010448,1.4771011,-0.022570763,0.037961397,0.008076636,0.0,-0.28012276,-0.06391527,-0.1607034,0.09961586,0.09256132,0.010697348,0.24881755,-0.04998387,0.33790323,-0.22841556,-0.10895142,0.16563204,0.020913854,0.011604,0.0,-0.057545647,-0.0062736324,-0.005525478,0.0031733522,0.000723007,-0.46049866,0.0,0.0,0.0,-0.0027354867,0.0035550827,0.0,0.0,0.0,-0.012763167,6,NONE,XGBoost
