true_outcome,predicted_correctness_probability
1,0.5505819901118798
1,0.4564997382979284
1,0.4967445203491377
1,0.49406639033319616
1,0.521685305470992
1,0.5881263923834511
1,0.5909795333641921
0,0.49952773556973407
1,0.5660897211338273
0,0.5853625684222054
1,0.5313652920840667
1,0.5908775555469409
1,0.5036547248456924
1,0.5007058209668602
1,0.5042543771420556
0,0.5501748064951812
1,0.555373849936834
1,0.5843421122847694
1,0.564851377005229
1,0.5933671253929337
1,0.5072011307239724
1,0.6188886656491022
1,0.5906484435185896
1,0.5033644574759385
1,0.5132976576359987
1,0.5001072502761115
1,0.5278408466129815
1,0.5392422309728236
1,0.5006083714660887
1,0.5515070571231431
1,0.49713031147405123
1,0.4500778458100077
1,0.561902774736959
1,0.4937675027020657
1,0.6424875616127274
1,0.49536271833998585
1,0.5346679407366502
0,0.44226408666739553
1,0.48947814607057377
1,0.5792306969901798
0,0.5063962254961107
1,0.49430969644063
1,0.46154208191824503
1,0.4536267555436205
1,0.4949228265619378
1,0.5216437085037692
1,0.5837319769273241
1,0.48840138583857784
1,0.5057738972854013
1,0.5515196254464274
0,0.5255048066140825
1,0.5347019571733332
1,0.5406673774107839
1,0.493707659252819
1,0.5150697449535422
1,0.5715658987456056
1,0.558614051341243
0,0.5772286663104691
1,0.49478788186847433
1,0.5367491796842242
1,0.5552039313613419
0,0.504568709027006
0,0.5396554745370923
0,0.5052196953233142
1,0.5162693737545385
1,0.5074151289458572
0,0.5971855335986186
0,0.4931370095256782
1,0.4848101172044189
1,0.47703429597462077
1,0.5155113555914818
1,0.4567291314871236
1,0.5477046311994465
1,0.5565725163369873
0,0.5421553982053885
1,0.47985163419273696
1,0.5634409819977086
1,0.5172769273196387
1,0.5213310068904815
1,0.5368284778747106
1,0.596146398287114
1,0.5347732022776057
1,0.5962034765878118
0,0.4913680323199223
1,0.45976119940378
1,0.5353068245341618
0,0.5249151696721029
1,0.585981921331714
1,0.5678238073514494
0,0.5772627579894206
1,0.5061905206325484
1,0.5000353807676639
1,0.5108329852715169
1,0.46268207382689674
1,0.580631926724844
1,0.4952940026075739
1,0.5288441804605354
1,0.4530718568498378
1,0.5857581849741801
1,0.520224391561412
1,0.46839902564844893
1,0.5022543542759126
1,0.544924024807992
1,0.5232429795440634
1,0.5019973281875306
1,0.5323471104485824
1,0.5415101332139481
0,0.5193584532374336
0,0.4701303897221411
1,0.4746714811143596
1,0.4644975382249357
0,0.5395135220520204
1,0.5222517421664451
1,0.48497929363771775
1,0.498153114163286
1,0.5080975746309117
1,0.6244767382089605
1,0.523148121593934
1,0.49362424590903137
1,0.5469235027792161
1,0.5966168526300193
1,0.5036916770076275
1,0.5919118304043024
1,0.4549944400420138
1,0.6267062617244201
1,0.4643531098522516
1,0.4127090363107503
1,0.5849338803393733
1,0.5009829072275365
1,0.4771338626107328
1,0.4770831678930914
1,0.5586983005177596
0,0.5970435834692318
1,0.5782510603350628
1,0.5046177689318379
1,0.585598178898805
1,0.5571009278482172
0,0.4974206933297562
1,0.6576991150436796
1,0.5409928142169561
1,0.5128529561367987
1,0.5604136231692195
1,0.4763101715715592
1,0.5106924049896605
1,0.5919118304043024
1,0.5762884049158284
1,0.545994098508321
1,0.5255816473616005
1,0.4659161760523318
1,0.5434149207248393
1,0.5492271729677116
1,0.5868336006249846
1,0.4917218538415426
1,0.4722227160287059
0,0.5504508229293712
1,0.5295458111391806
0,0.5158575921189091
1,0.5099147612645112
1,0.5253040530551742
1,0.5162240334725346
0,0.6061161216961056
1,0.5192355834713607
1,0.5571009278482172
1,0.49806156176455263
1,0.524915896808337
1,0.5598218596567234
1,0.5471493845126163
1,0.5822823743094869
1,0.5287155482236761
1,0.4844717748198113
1,0.4689207452950967
1,0.5323054971906196
1,0.5418981732571391
1,0.4750656213662551
1,0.5418981732571391
1,0.5076287740771902
0,0.5142613957503984
1,0.5532450910190538
1,0.6503609227242663
1,0.5735776382346582
1,0.4857439071686787
1,0.5185484373931094
1,0.5986825774206304
1,0.44343181797515113
0,0.5651333308428591
0,0.4931975222132758
1,0.5167849203112694
1,0.517785664319828
1,0.5185923579758273
1,0.5746173520151199
1,0.5633982843662266
1,0.4967439872404403
1,0.5353034520976566
1,0.5056898627160901
1,0.5286944712221929
0,0.5263428493686774
1,0.5003863004542557
1,0.498273386284468
1,0.5783534481197977
1,0.5484074665272277
1,0.4593134213909471
1,0.47524590226788227
1,0.5389664645835233
1,0.5434636564200483
1,0.5537950541491521
1,0.5353034520976566
1,0.5304676829642114
1,0.5181721917845388
1,0.5102318921427663
1,0.4737493091308866
1,0.5290118945690697
1,0.5146597244291479
1,0.573783253552722
1,0.5780036313614649
1,0.49245738012231316
1,0.5117588677764502
1,0.4932663901109146
1,0.6458735290445908
1,0.5534667400647834
1,0.5799299390840122
1,0.4997980172816085
1,0.5545834472637863
1,0.43560932890145604
1,0.5311455049719892
1,0.5661343584610731
1,0.5701134806205617
1,0.5492105037652988
1,0.4986756107654174
1,0.6053626054554461
1,0.5062064392512607
1,0.5501311593203381
1,0.5323224165605577
1,0.528106944348014
0,0.5468410799517621
1,0.5303031364807818
1,0.5519896444652801
1,0.4698909046229314
1,0.516972473897371
1,0.41226815308032466
1,0.5255816473616005
1,0.505553840137671
1,0.5659467066257716
1,0.522176387755513
0,0.5571723758809515
1,0.5413408327811751
1,0.5578812036768375
1,0.5767879585914942
1,0.4605009148177601
1,0.6345912161338633
1,0.5420634606698208
1,0.5724299905764444
1,0.49600651282473585
1,0.5630663502687416
1,0.5775020988071935
1,0.4764593051147753
1,0.5614442922983265
1,0.5164175054987575
1,0.5654713353326282
1,0.43150383221853533
1,0.49735987410178034
1,0.5211423036439976
1,0.6031341914612177
1,0.43991785544766976
1,0.44967553549426426
0,0.4896177565290548
0,0.5039570812228656
1,0.4823795993345022
1,0.4869532858086266
1,0.5516489309916649
1,0.5400351209631638
1,0.5522953701406664
1,0.5372326431105835
1,0.5329626580076751
1,0.4728613869959492
1,0.5202048456018721
1,0.5188657296625373
1,0.541514539577394
1,0.5070256729910431
0,0.48781902382058717
1,0.5450041212774376
1,0.4986756107654174
1,0.5614952384956718
1,0.4944976335212458
1,0.4710181503582823
1,0.5036916770076275
1,0.5370676718090556
1,0.5021278008112539
0,0.5203458922604008
1,0.4864300999625608
0,0.4877410277764712
1,0.5199481682002741
1,0.4938623715743608
1,0.506952360632873
1,0.5165189938708598
1,0.5571009278482172
1,0.6321806488966351
0,0.5764226812991221
1,0.5794686128735572
1,0.44344174100096706
1,0.5019508395448524
1,0.6066246849385838
1,0.6066829741006916
1,0.6066384064641246
0,0.5454476916946526
1,0.5051738459292994
1,0.5499285951267215
1,0.43423078339327564
1,0.48997449381093294
1,0.5183999810395348
1,0.6022429083022002
1,0.5181425971207085
0,0.5281079250865692
1,0.5107509820792163
0,0.5716280915427612
1,0.5304676829642114
1,0.5135436213168755
1,0.5127347367546703
1,0.530898741185839
1,0.5565865959480527
1,0.5278548438153328
1,0.5444507268261164
1,0.504478450226429
1,0.5268174682544415
0,0.4997280954883707
1,0.47279990361159735
1,0.556613557162075
1,0.5119339998224073
1,0.5534667400647834
0,0.6216431663334566
1,0.5754366973489111
1,0.548948757273558
1,0.590311601854041
1,0.5307998025483325
1,0.49276230144495614
1,0.5111591843191416
1,0.5544590451121816
0,0.5223881670049667
1,0.5350934647568809
1,0.4689207452950967
1,0.4635180797658055
1,0.49633483649092014
1,0.4981231786402703
1,0.5009829072275365
1,0.5835057275906451
