target,text,stance
face_masks,I just don’t get it video’s of violence can stay on Twitter of Fakebook but when it comes to life saving truth it’s deleted.@realDonaldTrump I thank God for you every day.. God Bless you. #Hydroxychloroquine #GodWins #GiveUsBackOurFreedom,2
face_masks,"If there is more cases but there is declining deaths then isn't that herd immunity achieved?!...

#manchesterlockdown #lockdownextension #lockdown",2
face_masks,"@DrJenGunter Thank you, Dr. Gunter. Also @SuzanneEvans1 haircuts are neither inevitable nor inevitably long. Haircuts are a choice. ",2
face_masks,"@bbclaurak Why wait? Did you ask him that?

",2
face_masks,"I'm not scared of getting coronavirus, 
Coronavirus is scared of getting me #HCQW0RKS",2
face_masks,@lbox327 The Truman Show is going global. #trumanshow #endthelockdownuk,2
face_masks,@LionelMedia I think it’s 9/11. But who knows?  #NWO #COVID19,2
face_masks,"@ThomasaMArnold1 Covid-19 is extremely contagious and is projected to cause 300,000 deaths in the U.S. by the end of the year.  So, yes... I am up in arms about that.  Furthermore, Covid-19 is expected to cause even more chronic illness, including chronic heart disease.",2
face_masks,"@JuddApatow The numbers are staggering.     

",2
face_masks,@itswilliamstone @twarundel Good for him. It's rare to find anyone in Hollywood who can think for themselves.,2
face_masks,@retirewcashflow You can't make this crap up!  These people are #insane,2
face_masks,@catturd2 @gatewaypundit I always said she wasn’t for the people. #hydroxychloriquineworks #Hydroxychloroquine #NoVaccine,2
face_masks,"#Florida 07-13-2020
New Cases:  12624
New Deaths:  35
0-4:  189
5-14:  448
15-24:  1758
25-34:  2454
35-44:  2200
45-54:  2037
55-64:  1693
65-74:  890
75-84:  462
85+:  270
Estimated 509 hospitalizations and 179 deaths from today's reported #covid19 cases. ",2
face_masks,"Big thanks to @Artsykittty for doing my first couple emotes!:heart::heart_eyes: if you ever need emotes, banners, ect. done make sure to give her a look. She does amazing work and is such a sweetheart :sob::heart:.

#twitchaffiliate #kawaii #anime #StayAtHome",2
face_masks,I thought the we were talking about the people with regards to the coronavirus nonsene #TheDeceived,2
face_masks,I truly feel for all the parents who are grappling with whether or not to give their school-aged children up for the greater good and literally risking their lives by....sending them to school this fall. For the record if I had school aged kids I would not be doing it,2
face_masks,@JonLemire @AP I’m so thankful my parents didn’t file a lawsuit over drinking the polio vaccine. #COVID19,2
face_masks,@darrenrovell @jdit_21 What's with all of the Covid-19 Super Spreader parties and events?  #COVIDIOTS,2
face_masks,@cjtackett Sure it’ll spike in about 2 weeks.,2
face_masks,"@SkyNews @ramsaysky ""even the youngest and mildest infected are at risk of their lives being changed forever, and it could take years to become apparent""

",2
face_masks,@realDonaldTrump yes you are murderously sad #TrumpLiesAmericansDie,2
