target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
healthcare,"NY regulators consider blocking parts of CVS, Aetna deal https://t.co/324sl3tldp https://t.co/CAqUGsqmAb",0,wtwt,16.0,1.0,5.875,4.9355217555999085,0.875,0.75,0.0625,0.6875,0.5625,0.125,0.0625,0.0,0.0,1.0,0.0833333333333333,0.125,14.7,0.0,0.0625,0.0,0.0,0.0706752464175224,0.0112751647830009,0.5084424018859863,0.0721580535173416,0.0094179790467023,0.0415968410670757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Donald Trump,"Really? 2016. Republican Sen. Lindsey Graham on Donald Trump: ""I'm not going to try to get into the mind of Donald Trump because I don't think there's a whole lot of space there. I think he's a kook. I think he's crazy. I think he's unfit for office.""",0,pstance,63.0,6.0,3.2698412698412698,1.993691234045408,0.6507936507936508,0.4761904761904761,0.365079365079365,0.2539682539682539,0.1904761904761904,0.2063492063492063,0.0634920634920634,0.0634920634920634,0.1269841269841269,1.0,0.5079365079365079,0.1111111111111111,4.331666666666667,10.456258094238748,0.1269841269841269,-0.0666666666666666,0.5,0.069046065211296,0.0023694273550063,0.0236959792673587,0.0111115826293826,0.1790597736835479,0.601980447769165,1.0,2.0,0.0,0.0,0.0,0.0,0.9701706767082214,44.0,4.0,0.0,0.0,0.0,0.9166666666666666,0.0833333333333333,0.0,0.0,0.0,test,1
healthcare,Report: Justice Dep’t Ready To Block Both Anthem/Cigna And Aetna/Humana Mergers https://t.co/I16MjmEnPg via @theoldreader,0,wtwt,20.0,1.0,5.4,4.465422712353221,0.95,0.9,0.2,0.45,0.55,0.05,0.15,0.0,0.0,1.0,0.2105263157894736,0.05,9.6,0.0,0.05,0.2,0.5,0.0432839132845401,0.0102942520752549,0.0360443331301212,0.5558647513389587,0.0031658201478421,0.0748806744813919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,One state taking stand against #CVS and #Aetna merger. #NewYork wants know premiums will not increase. Last hurdle… https://t.co/i6Ofi11nvm,0,wtwt,26.0,3.0,4.653846153846154,3.327534403593837,0.8846153846153846,0.8076923076923077,0.1538461538461538,0.3846153846153846,0.3461538461538461,0.1538461538461538,0.0769230769230769,0.0384615384615384,0.0,1.0,0.24,0.1153846153846153,4.6,2.494438257849294,0.0384615384615384,0.1,0.0833333333333333,0.0737759247422218,0.0041929399594664,0.912879467010498,0.0060358503833413,0.000417915318394,0.0018075675470754,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Joe Biden,"Just how good those times might be became evident a few months later, when @JoeBiden, who had voted for the Regan tax cuts in 81, crossed the aisle once again to vote for mandatory balanced budget by 1991. #Election2020",0,pstance,45.0,2.0,4.022222222222222,2.361627394534812,0.9111111111111112,0.8444444444444444,0.4,0.1333333333333333,0.2222222222222222,0.1333333333333333,0.1111111111111111,0.0888888888888888,0.0,1.0,0.4545454545454545,0.0222222222222222,15.655897435897437,18.5,0.0444444444444444,0.1875,0.2375,0.0335686728358268,0.2500856220722198,0.6145025491714478,0.0111505314707756,0.0011816008482128,0.0655562803149223,0.0,0.0,1.0,1.0,0.0,0.0,0.9648163318634032,38.0,0.0,1.0,0.0,0.0,0.9743589743589745,0.0,0.0256410256410256,0.0,0.0,test,0
entertainment,@LiveLoveLupe I Marvel will never get those rights. Fox hates Disney and vice versa. Not too mention it would be wo… https://t.co/YbPBybvLdL,0,wtwt,27.0,3.0,4.407407407407407,3.413038824743192,0.9629629629629628,0.925925925925926,0.2962962962962963,0.2962962962962963,0.3703703703703703,0.1111111111111111,0.074074074074074,0.1111111111111111,0.074074074074074,1.0,0.44,0.1111111111111111,5.0,0.9428090415820634,0.037037037037037,0.0,0.0,0.2244975864887237,0.0073627810925245,0.0071567012928426,0.7271531820297241,0.0006000163848511,0.0186480656266212,0.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,"Antitrust regulators prepared to block Anthem/Cigna, Aetna/Humana deals, and asset sales won't change their minds https://t.co/C5tmJp6Jpl",0,wtwt,21.0,1.0,5.809523809523809,4.101324380977995,0.9523809523809524,0.9047619047619048,0.1428571428571428,0.4761904761904761,0.4285714285714285,0.1428571428571428,0.0476190476190476,0.0476190476190476,0.0476190476190476,1.0,0.1739130434782608,0.0476190476190476,13.1,0.0,0.0476190476190476,0.0,0.0,0.0398728437721729,0.0067878463305532,0.7566441893577576,0.0132206650450825,0.0023534491192549,0.0154325487092137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"Days after the feds dealt their proposed merger a major blow, Cigna formally cancelled its agreement with Anthem.… https://t.co/fjWAxVbwyF",0,wtwt,22.0,1.0,5.454545454545454,3.434150321368019,1.0,1.0,0.2727272727272727,0.3181818181818182,0.4090909090909091,0.1363636363636363,0.0454545454545454,0.0454545454545454,0.0909090909090909,1.0,0.2727272727272727,0.0909090909090909,10.7,0.0,0.0909090909090909,0.0625,0.5,0.165018081665039,0.0042375475168228,0.0074931215494871,0.7694998383522034,0.0054719694890081,0.0208263527601957,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Atheism,Bless those with a broken soul #SemST,0,semeval,8.0,1.0,3.875,1.7633419974582356,1.0,1.0,0.375,0.125,0.375,0.0,0.125,0.0,0.0,1.0,0.375,0.0,0.6257142857142846,0.0,0.0,-0.4,0.4,0.1612461805343628,0.0024331256281584,0.037845641374588,0.7890902161598206,0.0016951890429481,0.0035755271092057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,The U.S. Department of Justice (DOJ) has filed a lawsuit seeking to block the acquisition of Cigna $CI by Anthem $ANTM,0,wtwt,25.0,1.0,3.92,2.7410946718418905,0.92,0.84,0.32,0.24,0.4,0.16,0.0,0.0,0.0,1.0,0.32,0.08,9.1,0.0,0.04,0.0,0.0,0.4831847846508026,0.0087952753528952,0.0417635962367057,0.0633252933621406,0.0291108135133981,0.0226107444614171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,#AetnaHumana #Merger: Why Investors Are Uncertain And Wary $AET $HUM Also $ANTM $CI http://t.co/0hgFbXcIO3,0,wtwt,23.0,1.0,4.043478260869565,3.9173888915690105,0.782608695652174,0.6521739130434783,0.1304347826086956,0.5217391304347826,0.4782608695652174,0.0434782608695652,0.0,0.0434782608695652,0.0,1.0,0.1904761904761904,0.0434782608695652,9.9,0.0,0.0,-0.5,0.7,0.001434318604879,0.0016110037686303,0.9898597598075868,0.0049804225564002,0.0001386756921419,0.0015687519917264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Bernie Sanders,"#Breaking Bernie #Sanders won #Utah, his 3rd victory of Super Tuesday. He also carried the state in 2016. @nytimes #Diplomacy140",0,pstance,28.0,3.0,3.892857142857143,2.7946285942128046,0.8571428571428571,0.7857142857142857,0.2142857142857142,0.2857142857142857,0.3214285714285714,0.1071428571428571,0.0,0.0714285714285714,0.0714285714285714,1.0,0.2222222222222222,0.0714285714285714,7.779999999999998,3.6817870057290873,0.0,0.1666666666666666,0.3333333333333333,0.0398718006908893,0.0241560824215412,0.9030579924583436,0.0174824930727481,0.0004730672226287,0.0111733442172408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Hillary Clinton,@thehill : Women deserve a better candidate for the HIGH HONOR if first woman President: We ALL do! #WhyI'mNotVotingForHillary #SemST,0,semeval,25.0,2.0,4.56,4.850402045191718,0.92,0.84,0.28,0.28,0.36,0.08,0.12,0.0,0.04,1.0,0.3333333333333333,0.04,12.314736842105264,8.0,0.12,0.3241666666666666,0.4577777777777778,0.2498931884765625,0.0296696033328771,0.6766239404678345,0.0345311351120471,0.000460218754597,0.0068038082681596,0.0,2.0,1.0,0.0,0.0,1.0,0.5031318068504333,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Donald Trump,".#MAGA #Trump #TRUMP #KAG #ConfirmKavanaughNow We need to go after Booker, Harris, Coons, Feinstein, Whitehead. Everything in their past, 7th grade smoking, weed, hookers everything. We need a fake dossier level smear campaign.",0,pstance,49.0,3.0,3.979591836734694,3.4433597494329566,0.6938775510204082,0.5918367346938775,0.1428571428571428,0.3265306122448979,0.3877551020408163,0.0816326530612244,0.0408163265306122,0.0,0.0612244897959183,1.0,0.2127659574468085,0.0816326530612244,6.936363636363637,2.943920288775949,0.0204081632653061,-0.375,0.625,0.0058712204918265,0.0056621907278895,0.9850257039070128,0.0015534819103777,0.0002661789476405,0.0006941663450561,0.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Donald Trump,Donald Trump and His White Nationalists Want to Destroy Democracy (#GOP goal too),0,pstance,16.0,1.0,4.3125,2.930843521923338,1.0,1.0,0.25,0.1875,0.4375,0.0625,0.0,0.0625,0.0625,1.0,0.25,0.0,8.541538461538462,0.0,0.0625,-0.1,0.0,0.8566262722015381,0.0030135461129248,0.095126062631607,0.0167934857308864,0.0077986884862184,0.0027797485236078,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
