feature,mi_score
fear,0.10374569710150272
hedge_C_count,0.0715411905345329
word_count,0.06795493928410146
joy,0.06427165991780348
surprise,0.058499733209774085
stopword_ratio,0.05426567417144201
function_word_ratio,0.050558144975963115
adj_ratio,0.044917335117196755
noun_ratio,0.04364297817129836
adv_ratio,0.03857260375221694
readability_score,0.03759056027786589
std_word_length,0.03627988888689515
punctuation_density,0.030510820940843564
C_ratio,0.02962682345762624
sentiment_subjectivity,0.027854102294696315
E_ratio,0.025926262752422158
subordinate_clause_ratio,0.023779044215884726
hedge_E_count,0.023152238758447075
sentiment_polarity,0.022854548991865675
punctuation_usage,0.02128382916261984
avg_word_length,0.018831151561219173
hedge_D_count,0.01779736894241357
anger,0.016771518824330478
D_ratio,0.016416023249922196
sentence_count,0.01628521994760157
pronoun_ratio,0.01575876179653868
certainty_adverbs_count,0.01526181691678663
I_ratio,0.013161872859549062
doubt_verbs_count,0.012191879887871515
type_token_ratio,0.012072849181528067
hedge_I_count,0.011670076901808546
disgust,0.011207136339375978
sadness,0.0062647166658165165
certainty_verbs_count,0.006095050590577689
doubt_adverbs_count,0.005558957229599315
hapax_legomena,0.0016567629024268893
certainty_adjectives_count,0.0013884884402086684
hedges_score,0.0001686547773216418
verb_ratio,0.0
sentence_length_variation,0.0
avg_dependency_depth,0.0
doubt_adjectives_count,0.0
hedge_N_count,0.0
N_ratio,0.0
