target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
healthcare,$ANTM for $CI and just out via bloomberg $AET made bid for $HUM. Monday's gonna b a wild day for healthcare stocks :),1,wtwt,31.0,2.0,3.064516129032258,2.1692199262521843,0.8387096774193549,0.7741935483870968,0.2258064516129032,0.2580645161290322,0.2903225806451613,0.064516129032258,0.0967741935483871,0.032258064516129,0.0,1.0,0.3333333333333333,0.032258064516129,1.7,1.5,0.032258064516129,0.3,0.7,0.0112730292603373,0.0949553772807121,0.0039219474419951,0.0150689957663416,0.0010886155068874,0.5560266375541687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,"Following $ANTM's $53.6B bid for $CI, YTD15 US M&amp;A deal value at $893B. #spgmi",1,wtwt,26.0,2.0,2.6538461538461537,1.960029585575524,0.8846153846153846,0.8461538461538461,0.1538461538461538,0.4230769230769231,0.3846153846153846,0.0384615384615384,0.0,0.0,0.0,1.0,0.1904761904761904,0.0769230769230769,3.7,6.0,0.0,0.0,0.1,0.0733411312103271,0.3051587343215942,0.0760365575551986,0.0452476479113101,0.0004727522027678,0.4254185855388641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,"All eyes are on the Fed for another possible rate increase. Also, Disney $DIS and FOX $FOXA are closer to a done de… https://t.co/55QrZgVic6",1,wtwt,30.0,2.0,3.9,3.1128764832546763,0.9333333333333332,0.8666666666666667,0.3,0.3,0.3666666666666666,0.1,0.0333333333333333,0.0666666666666666,0.0,1.0,0.4137931034482758,0.0666666666666666,5.6,1.0,0.0,0.0,1.0,0.0114951832219958,0.0230075623840093,0.0199551191180944,0.0532601363956928,0.0019787640776485,0.1671375185251236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.9583333333333334,0.0,0.0416666666666666,0.0,0.0,,0
healthcare,$AET Dow Jones reports that CVS Health could reach definitive agreement to buy the company by the end of November https://t.co/eDypIRWOfl,1,wtwt,24.0,1.0,4.875,3.479852726768764,0.9583333333333334,0.9166666666666666,0.25,0.25,0.5,0.0833333333333333,0.0416666666666666,0.0,0.0,1.0,0.3181818181818182,0.0416666666666666,11.5,0.0,0.0833333333333333,0.0,0.0,0.0103831645101308,0.3359366655349731,0.0276213102042675,0.0139345359057188,0.0010679521365091,0.3355670273303985,0.0,0.0,0.0,1.0,0.0,0.0,0.91187185049057,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Donald Trump,@realDonaldTrump care to make a comment on what bill @GavinNewsom is trying to pass by using $98 million of the taxpayer's money for free healthcare for illegals ages 19-25? This man is insane and California needs help! #impeachnewsom,1,pstance,45.0,3.0,4.377777777777778,3.274744359073537,0.9111111111111112,0.8222222222222222,0.3111111111111111,0.1777777777777777,0.3333333333333333,0.1555555555555555,0.0666666666666666,0.0222222222222222,0.0,1.0,0.3777777777777777,0.0444444444444444,10.7621052631579,11.897712198383164,0.0444444444444444,-0.3,0.9,0.155642956495285,0.0045177671127021,0.810467541217804,0.0084054917097091,0.0006021317094564,0.0179550014436244,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
fauci,"Dr. Fauci is so adorable in his mask today. That poor man &amp; his family have been through so much. It’s shameful. There he is, still trying to help. Anyone else would have quit.",1,covid,44.0,5.0,3.340909090909091,1.9416860271679288,0.8181818181818182,0.7045454545454546,0.3863636363636363,0.2045454545454545,0.2272727272727272,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0909090909090909,1.0,0.5116279069767442,0.1363636363636363,3.3426470588235304,3.1240998703626617,0.0227272727272727,0.0999999999999999,0.6,0.0067160935141146,0.0025002658367156,0.0108639700338244,0.2657100558280945,0.665369987487793,0.0079901665449142,0.0,0.0,1.0,5.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,Cigna Agrees to Buy Express Scripts for More Than $50 Billion https://t.co/GjcEeBjnCJ,1,wtwt,15.0,1.0,4.933333333333334,3.802922852520443,1.0,1.0,0.2666666666666666,0.4,0.5333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.0,1.0,0.3076923076923077,0.0666666666666666,5.6,0.0,0.0,0.5,0.5,0.0258680414408445,0.4023807644844055,0.0099933929741382,0.0300350971519947,0.0024013300426304,0.1820601820945739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"With Anthem-Cigna deal near, the #health insurance industry is headed toward a ‘big three’ http://t.co/0kxv5Ct9fx",1,wtwt,21.0,1.0,4.714285714285714,4.001700318886569,1.0,1.0,0.1904761904761904,0.3809523809523809,0.3809523809523809,0.0952380952380952,0.0952380952380952,0.0,0.0,1.0,0.2857142857142857,0.0476190476190476,10.3,0.0,0.0,0.05,0.25,0.033715721219778,0.0416784882545471,0.8782646656036377,0.0193383172154426,0.0002117329131579,0.0212115813046693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Bernie Sanders,... While #Bernie support marched on outside (beyond the #DNC #Convention security fences) Robby-anti-truth- Mook pulled up a stool with Jake-the-fake and lied and lied and....#lied.,1,pstance,35.0,2.0,4.485714285714286,3.4836059197448885,0.8,0.7142857142857143,0.2571428571428571,0.5428571428571428,0.3142857142857143,0.1428571428571428,0.0285714285714285,0.0,0.0,1.0,0.2619047619047619,0.2285714285714285,13.512,12.0,0.0285714285714285,0.0,0.05,0.1922855377197265,0.0069242003373801,0.7804691195487976,0.0144488653168082,0.0007775653502903,0.0029997092206031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Bernie Sanders,"I never did like facebook, so I avoided it. I'm there now just to add my voice for #BernieSanders The shit that these people have been spouting back and forth is pretty horrifying. No way around it now. Straight into the dragons den, and save who you can.",1,pstance,56.0,4.0,3.7142857142857135,2.4327694808466287,0.8392857142857143,0.7321428571428571,0.5,0.1428571428571428,0.1428571428571428,0.1964285714285714,0.0178571428571428,0.1071428571428571,0.125,1.0,0.5714285714285714,0.0714285714285714,4.085833333333333,7.176350047203662,0.0357142857142857,-0.13,0.6399999999999999,0.0018977962899953,0.0007376840803772,0.9936187267303468,0.0013298413250595,0.0009652788867242,0.0009235868346877,1.0,1.0,1.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,CVS to test stores with added health services early next year after Aetna deal closes https://t.co/iI4DmJ6l4B,1,wtwt,18.0,1.0,5.222222222222222,3.2413226990699604,1.0,1.0,0.1666666666666666,0.2777777777777778,0.5,0.1666666666666666,0.0555555555555555,0.0555555555555555,0.0,1.0,0.25,0.0555555555555555,9.5,0.0,0.1111111111111111,0.05,0.15,0.0165887232869863,0.0338172763586044,0.0785520076751709,0.0589151941239833,0.0015450215432792,0.2927832007408142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,CVS Health agreed to acquire Aetna in what is being described as a blockbuster mega-merger earlier this week. What… https://t.co/hs1QeWMEiB,1,wtwt,23.0,2.0,5.217391304347826,3.798815853704832,1.0,1.0,0.3478260869565217,0.3043478260869565,0.391304347826087,0.217391304347826,0.0,0.0434782608695652,0.0,1.0,0.375,0.0869565217391304,9.9,8.0,0.0434782608695652,0.0,0.5,0.0170460846275091,0.231024369597435,0.0196461714804172,0.0161135401576757,0.0017794810701161,0.5108838677406311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"Humana, Aetna Shareholders Approve $37 Billion Merger: Humana shareholders approve takeover by Aetna, $37 bill... https://t.co/F8QDRroGzy",1,wtwt,24.0,1.0,5.083333333333333,4.050891534245545,0.75,0.5,0.0416666666666666,0.5416666666666666,0.5416666666666666,0.0416666666666666,0.0,0.0,0.0,1.0,0.0454545454545454,0.1666666666666666,14.3,0.0,0.0,0.0,0.0,0.0213621538132429,0.6354591250419617,0.0062312567606568,0.009204477071762,0.0034154844470322,0.1656748950481414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Bernie Sanders,"One of the most enjoyable interviews I've seen yet with #BernieSanders. His reactions at the price of Nike sneakers is worth it unto itself. C'mon, America, make this man our president. #Election2020",1,pstance,40.0,4.0,4.2,3.108054053584011,0.85,0.725,0.35,0.225,0.275,0.125,0.025,0.05,0.125,1.0,0.4634146341463415,0.075,7.0075,4.58257569495584,0.025,0.4333333333333333,0.4000000000000001,0.001891805557534,0.9811148047447203,0.0069558578543365,0.0025050186086446,0.000640423677396,0.0021349422167986,0.0,0.0,2.0,1.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
