feature,shap_importance,iteration,stance,model
type_token_ratio,0.7486596112901017,5,AGAINST,Logistic Regression
punctuation_density,0.7368047466575656,5,AGAINST,Logistic Regression
function_word_ratio,0.6911062247802648,5,AGAINST,Logistic Regression
anger,0.6855884054466407,5,AGAINST,Logistic Regression
doubt_adverbs_count,0.49591110080915307,5,AGAINST,Logistic Regression
adv_ratio,0.44173279964276807,5,AGAINST,Logistic Regression
verb_ratio,0.41755362747486924,5,AGAINST,Logistic Regression
sentence_count,0.3939108143408386,5,AGAINST,Logistic Regression
stopword_ratio,0.3876324494064014,5,AGAINST,Logistic Regression
pronoun_ratio,0.3676028731313088,5,AGAINST,Logistic Regression
fear,0.3369123315890052,5,AGAINST,Logistic Regression
certainty_adjectives_count,0.3354686309294805,5,AGAINST,Logistic Regression
sadness,0.30829621620029257,5,AGAINST,Logistic Regression
hedge_E_count,0.24653627188080646,5,AGAINST,Logistic Regression
adj_ratio,0.20270510173035228,5,AGAINST,Logistic Regression
hedge_D_count,0.1826923148159703,5,AGAINST,Logistic Regression
noun_ratio,0.17713959625688291,5,AGAINST,Logistic Regression
certainty_adverbs_count,0.16963493037757135,5,AGAINST,Logistic Regression
C_ratio,0.16040022942531365,5,AGAINST,Logistic Regression
std_word_length,0.1571438049476257,5,AGAINST,Logistic Regression
N_ratio,0.15318343127316392,5,AGAINST,Logistic Regression
word_count,0.14849276939498762,5,AGAINST,Logistic Regression
sentence_length_variation,0.14004224371735416,5,AGAINST,Logistic Regression
certainty_verbs_count,0.1281946576430161,5,AGAINST,Logistic Regression
readability_score,0.1202076305427629,5,AGAINST,Logistic Regression
sentiment_polarity,0.11626780808019868,5,AGAINST,Logistic Regression
D_ratio,0.10439744365459558,5,AGAINST,Logistic Regression
hedge_N_count,0.10403225670374913,5,AGAINST,Logistic Regression
doubt_adjectives_count,0.09186478929428693,5,AGAINST,Logistic Regression
E_ratio,0.0880760956188663,5,AGAINST,Logistic Regression
hedges_score,0.0856882903424112,5,AGAINST,Logistic Regression
surprise,0.08491599333218251,5,AGAINST,Logistic Regression
hapax_legomena,0.07936849743310237,5,AGAINST,Logistic Regression
doubt_verbs_count,0.0771553559795561,5,AGAINST,Logistic Regression
disgust,0.056829737810264215,5,AGAINST,Logistic Regression
hedge_I_count,0.03754616241654313,5,AGAINST,Logistic Regression
sentiment_subjectivity,0.03503085210728511,5,AGAINST,Logistic Regression
subordinate_clause_ratio,0.03268827370895267,5,AGAINST,Logistic Regression
punctuation_usage,0.02760044386875034,5,AGAINST,Logistic Regression
hedge_C_count,0.019674896362952363,5,AGAINST,Logistic Regression
avg_word_length,0.014172105709749727,5,AGAINST,Logistic Regression
I_ratio,0.007596533949705014,5,AGAINST,Logistic Regression
joy,0.005058453985366302,5,AGAINST,Logistic Regression
avg_dependency_depth,0.0,5,AGAINST,Logistic Regression
