feature,shap_importance,iteration,stance,model
verb_ratio,0.45910725,12,All_Stances,XGBoost
type_token_ratio,0.42318457,12,All_Stances,XGBoost
fear,0.34119278,12,All_Stances,XGBoost
noun_ratio,0.31537226,12,All_Stances,XGBoost
punctuation_density,0.3123773,12,All_Stances,XGBoost
sadness,0.30026463,12,All_Stances,XGBoost
punctuation_usage,0.28443787,12,All_Stances,XGBoost
surprise,0.28390327,12,All_Stances,XGBoost
stopword_ratio,0.2837831,12,All_Stances,XGBoost
readability_score,0.27278164,12,All_Stances,XGBoost
anger,0.25583366,12,All_Stances,XGBoost
joy,0.24376194,12,All_Stances,XGBoost
disgust,0.22910799,12,All_Stances,XGBoost
adj_ratio,0.22606684,12,All_Stances,XGBoost
sentiment_subjectivity,0.22306572,12,All_Stances,XGBoost
avg_word_length,0.21649526,12,All_Stances,XGBoost
pronoun_ratio,0.21445711,12,All_Stances,XGBoost
hedge_C_count,0.20933089,12,All_Stances,XGBoost
word_count,0.20402806,12,All_Stances,XGBoost
sentiment_polarity,0.1726237,12,All_Stances,XGBoost
adv_ratio,0.17098944,12,All_Stances,XGBoost
std_word_length,0.16227223,12,All_Stances,XGBoost
function_word_ratio,0.14033817,12,All_Stances,XGBoost
subordinate_clause_ratio,0.11759203,12,All_Stances,XGBoost
certainty_verbs_count,0.11017965,12,All_Stances,XGBoost
sentence_count,0.10324564,12,All_Stances,XGBoost
doubt_adverbs_count,0.09959861,12,All_Stances,XGBoost
certainty_adverbs_count,0.098450154,12,All_Stances,XGBoost
hapax_legomena,0.08956864,12,All_Stances,XGBoost
sentence_length_variation,0.051033232,12,All_Stances,XGBoost
certainty_adjectives_count,0.03777522,12,All_Stances,XGBoost
hedges_score,0.029966958,12,All_Stances,XGBoost
C_ratio,0.029155983,12,All_Stances,XGBoost
D_ratio,0.015930606,12,All_Stances,XGBoost
E_ratio,0.013628198,12,All_Stances,XGBoost
N_ratio,0.012266925,12,All_Stances,XGBoost
doubt_adjectives_count,0.0023561262,12,All_Stances,XGBoost
avg_dependency_depth,0.0,12,All_Stances,XGBoost
hedge_D_count,0.0,12,All_Stances,XGBoost
doubt_verbs_count,0.0,12,All_Stances,XGBoost
hedge_N_count,0.0,12,All_Stances,XGBoost
hedge_I_count,0.0,12,All_Stances,XGBoost
hedge_E_count,0.0,12,All_Stances,XGBoost
I_ratio,0.0,12,All_Stances,XGBoost
