target,text,stance
fauci,"@itsJeffTiedrich Wait. Maybe we can nuke the virus...?
#TrumpVirus 
#TrumpGolfsAmericansDie",2
fauci,"@realDonaldTrump Your ineptitude already killed 155,000 innocent Americans! STFU #TrumpVirus",2
fauci,@TNSociallyMissy Nope,2
fauci,@GeorgePapa19 Yes this is a classic case of what’s called dirty pool. #coronavirus #globalistagenda #GeorgeSorosFundedRiots #BillGatesIsEvil #pizzagate,2
fauci,@marklevinshow @SidneyPowell1 What a damn joke!!!,2
fauci,"@washingtonpost @RealDonaldTrump #DrFauci Donald, The #WashingtonPost can't be serious about what they wrote. I mean, there is over 1 million cases of the #Coronavirus #COVID19 currently in the United States. So how old is this news article and tweet? As it stands, the WP made an A$$ of us all.",2
fauci,"@brhodes @realDonaldTrump You were silent for the #CoronavirusPandemic, does that mean you are 
resigning #COVIDIOT -in-chief ? #TrumpLiesAmericansDie 
#TrumpLiesKidsDie",2
fauci,@TX_WalkerRanger Yes. Since the beginning.,2
fauci,@realDonaldTrump America sees right through you MORON #TrumpVirus2020,2
fauci,"@WildBil19258248 @JoeBiden Hello Comrade WildBill19258248, how is the weather in Siberia? I hear it is very hot. Has that killed the Coronavirus like Dear Leader  claims?

#TrumpVirus #CoronaDon",2
fauci,Help me to spread this video like wildfire! We can’t let this happen! #qanon #wwg1wga #trump2020 #freedomfighter,2
fauci,"So if you have heart failure, kidney failure, etc, contract #COVIDー19 and die from your original ailment, you are counted as another #coronavirus victim.  And we think China is full of propaganda?",2
fauci,@RitaRED16 @realDonaldTrump @VP @stevenmnuchin1 @GOPLeader @senatemajldr @WhiteHouse Step 1:,2
fauci,"@LionelMedia @RhondaTideGirl It’s like a junior burka. 
#coronavirus",2
fauci,@TheJigisUp10 @EastCoasterDam @schoonerlewis @LionelMedia @TheAgeOfStone She’s one of the few folks even shorter than,2
fauci,"@ChrisStoneTV @atrupar No he is not! He has said this on a few occasions that the problem with the testing was Obama's fault! Don't try to give this evil moron a pass!
#Biden2020",2
fauci,"@PeteButtigieg Yes we do.  Ignore this Liberal Media BS just like the Liberal Media ignores that the #ChinaVirus cake from China!
#Trump2020",2
fauci,@yoadriennetx @happyti47693534 @dallasnews Liberals have an agenda.,2
fauci,"@nepheshim @drsimonegold This needs criminal investigation especially that #HCQ is both preventive and a cure for #ChineseVirus 
@DonaldJTrumpJr
#WHO #Lancet",2
fauci,@thehill There's our next Gov. That's what we need.,2
fauci,"@ChrisCuomo I saw that Speaker Pelosi referred to COVID-19 as the “Trump Virus”. From where I sit, and considering the lack of action, I actually term it more as the Trumpdemic! #Trumpdemic #LetsGetAfterIt",2
fauci,@BusyDrT Please doubt yourself right out of the way,2
fauci,@TeamTrump @realDonaldTrump @kayleighmcenany Glad I’ve got boots on!! Sh*ts getting DEEP!!  #TrumpIsAnIdiot #TrumpIsARacist #TrumpVirus #TrumpGolfsAmericansDie,2
fauci,"@WhiteHouse @realDonaldTrump Swivel, Tilt, Bobble head, Shoulder up, Tilt, Pivot, Shoulder down, Tilt....repeat. #trumpvirus #TrumpHasNoCredibility #TrumpIsNotWell #TrumpIsANationalDisgrace",2
fauci,"@realDonaldTrump @FoxNews Even @FoxNews can't defend your unabashed Fascism. You're a thief, a fraud, a traitor and a pedophile. Those who stand with you will be painted with the same brush. #COVID19 #TrumpHasNoCredibility #TrumpGolfsAmericansDie #TrumpKillsUSTroops",2
fauci,@DoniTheDon_ About damn time.,2
fauci,@realDonaldTrump Is this just what you do when you realize no one cares &amp; no one is paying attention to you? Yell-tweet your meaningless slogan into the void? How about doing something useful for a change? #WorstPresidentEver #tempertantrum #BLM #COVID19,2
fauci,@ChloeSalsameda @Keefer1958 But time to,2
stay_at_home_orders,:notes::arrow_forward:No limit @G_Eazy @asvpxrocky @iamcardib On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Got to get it @OfficialSisQo     On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Bamiloke @crayonthis  On #Totorimuzik @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,"@drdavidsamadi California...need I say more? :folded_hands_medium-light_skin_tone::flag_for_United_States:
Common sense, it’s not so common 
anymore :confused:",2
stay_at_home_orders,:notes::arrow_forward:Power rangers @TeniEntertainer   On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,:notes::arrow_forward:Wake up @starboiterri    On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO,2
stay_at_home_orders,@IanMaher7 And says,2
stay_at_home_orders,"the spread of illness on a daily basis.

COVID-19 is caused by #Coronavirus that was first identified in late 2019. It is spread from person to person through droplets produced by coughing or sneezing. It causes mild symptoms in most people but in some it can cause..",2
