shap_word_count,shap_sentence_count,shap_avg_word_length,shap_std_word_length,shap_type_token_ratio,shap_hapax_legomena,shap_stopword_ratio,shap_punctuation_density,shap_noun_ratio,shap_verb_ratio,shap_adj_ratio,shap_adv_ratio,shap_pronoun_ratio,shap_avg_dependency_depth,shap_function_word_ratio,shap_punctuation_usage,shap_readability_score,shap_sentence_length_variation,shap_subordinate_clause_ratio,shap_sentiment_polarity,shap_sentiment_subjectivity,shap_anger,shap_joy,shap_fear,shap_sadness,shap_disgust,shap_surprise,shap_certainty_adverbs_count,shap_certainty_verbs_count,shap_certainty_adjectives_count,shap_doubt_adverbs_count,shap_doubt_verbs_count,shap_doubt_adjectives_count,shap_hedges_score,shap_hedge_C_count,shap_hedge_D_count,shap_hedge_E_count,shap_hedge_I_count,shap_hedge_N_count,shap_C_ratio,shap_D_ratio,shap_E_ratio,shap_I_ratio,shap_N_ratio,iteration,stance,model,feat_word_count,feat_sentence_count,feat_avg_word_length,feat_std_word_length,feat_type_token_ratio,feat_hapax_legomena,feat_stopword_ratio,feat_punctuation_density,feat_noun_ratio,feat_verb_ratio,feat_adj_ratio,feat_adv_ratio,feat_pronoun_ratio,feat_avg_dependency_depth,feat_function_word_ratio,feat_punctuation_usage,feat_readability_score,feat_sentence_length_variation,feat_subordinate_clause_ratio,feat_sentiment_polarity,feat_sentiment_subjectivity,feat_anger,feat_joy,feat_fear,feat_sadness,feat_disgust,feat_surprise,feat_certainty_adverbs_count,feat_certainty_verbs_count,feat_certainty_adjectives_count,feat_doubt_adverbs_count,feat_doubt_verbs_count,feat_doubt_adjectives_count,feat_hedges_score,feat_hedge_C_count,feat_hedge_D_count,feat_hedge_E_count,feat_hedge_I_count,feat_hedge_N_count,feat_C_ratio,feat_D_ratio,feat_E_ratio,feat_I_ratio,feat_N_ratio,label
0.07638015989951019,0.11054783796054397,0.20783690448386027,0.10312073816870193,-0.7783283201675216,0.5266571054722275,-0.1121845268667605,0.06856646559124943,0.4566761206496134,0.18648896909203894,-0.4723184812464721,-0.06412367988266321,0.03331396730105758,0.0,0.5394820767035408,-0.048946209966106644,-0.007944636313779133,0.05766367260223619,0.0582807496947067,0.001943457567196095,-0.2444205100522897,0.07051969166206878,0.01139545179580281,0.07854541975454919,-0.05140325572285526,-0.02126095841414209,0.04476989915808685,0.04157349004981116,-0.1883867329331626,-0.20571768929937817,-0.02518093304037639,-0.007886834700576991,0.07028636602853035,-0.14365019125008707,0.019868668345762723,0.01792202515933698,0.014296307104461985,-4.529792703057944e-17,0.11554898129915485,-0.20270665700684748,0.01699092913753614,0.0173319729331557,-2.2982693631424793e-17,-0.17865474967832687,1,NONE,Logistic Regression,-0.37108653777088446,-0.5797757994864616,-0.40746877418941235,-0.012670587030620383,1.0502251003546264,1.1611251291801932,0.5954584509168696,-0.4157119737437756,0.7981123119999736,-1.5454008811617397,-1.2182064146406804,-0.6631980380524826,-0.6861016165787053,0.0,0.7463355349726808,-0.5173423293926174,-0.07359589407027183,-0.5997646657730673,-0.8291521314644373,-0.24769644702337337,-0.9501718231597255,-0.2354829525172028,-0.10074797155015398,-0.1971506022795788,-0.4044043306596274,-0.1492389108501922,1.0436195894529137,-0.3752258840168102,-0.4910752803505278,-0.5060654192801399,-0.4859077568981024,-0.18493770409895904,-0.31119892672448696,1.9949627130618566,-0.009901645900237848,-0.24515335393363102,-0.29848425007177115,-0.0688972818261938,-0.24335865931163583,0.4439078422643681,-0.23504728769980485,-0.29117481486857344,-0.0788391124249755,-0.23535673581141087,0
-0.08274517322446936,0.11054783796054397,0.18280457932791905,-0.12590529653343432,0.5230601368726551,-0.2111224018683939,-0.3017152747720487,0.28866942323762046,-0.7092390158136741,-0.11888963880438023,-0.17035206542551562,0.023197015252739754,-0.06162693724781036,0.0,1.7248511274003366,-0.0704367351060431,0.03135610970013609,0.05766367260223619,0.0582807496947067,-0.028133835918623402,0.3467661476302055,0.06243929140158283,-0.18219507662764697,-0.7894836621796945,-0.0665088088040765,-0.026039984248275663,-0.04314333501737355,0.04157349004981116,-0.1883867329331626,0.43715008976117864,0.09472827191379693,-0.007886834700576991,0.07028636602853035,0.04848351422926018,-0.10588239713374818,0.01792202515933698,0.014296307104461985,-4.529792703057944e-17,0.11554898129915485,-0.20270665700684748,0.01699092913753614,0.0173319729331557,-2.2982693631424793e-17,-0.17865474967832687,1,NONE,Logistic Regression,0.6195919369387738,-0.5797757994864616,-0.3813289606282141,-0.5782928501374702,-0.7102567089618185,-0.5060585427892712,1.4747925005300075,-1.3243947787635713,-1.3222175567832872,1.0397591103302115,-0.46119333039195193,0.28742558765149384,1.2106734549430491,0.0,2.159969931719802,-0.7372852100108318,-0.5564027957417389,-0.5997646657730673,-0.8291521314644373,2.2176783335218637,1.2070105680490866,-0.20589161274176382,-0.6387871513302937,2.1987712616359003,-0.5411813501559521,-0.18556871710650286,-0.8507084194049743,-0.3752258840168102,-0.4910752803505278,1.4067413738322938,1.5307682276136296,-0.18493770409895904,-0.31119892672448696,-0.4993110858770709,0.9147373462543399,-0.24515335393363102,-0.29848425007177115,-0.0688972818261938,-0.24335865931163583,0.4439078422643681,-0.23504728769980485,-0.29117481486857344,-0.0788391124249755,-0.23535673581141087,0
0.14457673123835857,0.11054783796054397,0.6379377639813908,-0.4656204139768908,-0.7783283201675216,0.5266571054722275,0.00199525432567484,0.1623549568695453,0.13822271694720148,-0.0075162641598038905,0.4868689572436258,-0.06412367988266321,0.03331396730105758,0.0,-0.6120192868304892,-0.03431820545909113,-0.01908660038988913,0.05766367260223619,0.0582807496947067,0.001943457567196095,-0.2444205100522897,0.14056569379496972,-0.18066665464920256,-0.7494410097838734,-0.033715516722953746,-0.009921583202954479,-0.043032419732786494,0.04157349004981116,-0.1883867329331626,-0.20571768929937817,-0.02518093304037639,-0.007886834700576991,0.07028636602853035,0.04848351422926018,0.14561973382527363,0.01792202515933698,0.014296307104461985,-4.529792703057944e-17,0.11554898129915485,-0.20270665700684748,0.01699092913753614,0.0173319729331557,-2.2982693631424793e-17,-0.17865474967832687,1,NONE,Logistic Regression,-0.7956630269321666,-0.5797757994864616,-0.8565982981045409,-1.4172823291715095,1.0502251003546264,1.1611251291801932,0.06571765429394444,-0.8029125377192123,0.2189738802491311,0.09693605460961813,1.1864233823846944,-0.6631980380524826,-0.6861016165787053,0.0,-0.6269093075816654,-0.3676333098121528,0.06328235124895867,-0.5997646657730673,-0.8291521314644373,-0.24769644702337337,-0.9501718231597255,-0.4919993356426525,-0.6345392632009664,2.088246086430327,-0.24424626103932331,-0.06303780652727643,-0.8483184501111094,-0.3752258840168102,-0.4910752803505278,-0.5060654192801399,-0.4859077568981024,-0.18493770409895904,-0.31119892672448696,-0.4993110858770709,-0.9345406380548156,-0.24515335393363102,-0.29848425007177115,-0.0688972818261938,-0.24335865931163583,0.4439078422643681,-0.23504728769980485,-0.29117481486857344,-0.0788391124249755,-0.23535673581141087,1
-0.037280792331903775,-0.09803298838010503,-0.2468411469849583,0.21756440205708316,-0.07557855336582647,0.12825617150829197,-0.006308729761047764,-0.07637938456611688,-0.4656592930366304,-0.07735814813046736,-0.14619475215983876,0.12448902160980739,-0.017954121155331158,0.0,-0.25076395709432336,0.06710262578954986,-0.048055706987775136,-0.04531147162572977,-0.13385711789179972,-0.002868909390535025,0.24483741354701669,0.07044679019850471,-0.1663813606809334,0.20922805780751316,0.42126428930480914,-0.02563487140628123,-0.02935325594508623,-0.7898963109464122,0.36569189334084484,0.43715008976117864,-0.02518093304037639,-0.007886834700576991,0.07028636602853035,0.04848351422926018,-0.030431757846041636,0.01792202515933698,0.014296307104461985,-4.529792703057944e-17,0.11554898129915485,-0.20270665700684748,0.01699092913753614,0.0173319729331557,-2.2982693631424793e-17,-0.17865474967832687,1,NONE,Logistic Regression,0.33654094416458574,0.5743233625006956,0.06732529394943848,0.26996926328584697,0.0995649233237465,0.2608459463166824,0.10424425768470279,0.18268889785462658,-0.879244182922835,0.6881773514873073,-0.40063228365205283,1.3901489934681086,0.3381569220430431,0.0,-0.19608739619206716,0.6703492259457364,0.4191657890789582,0.7779837864896664,2.3039352211535675,0.14676351786386455,0.8350825695648085,-0.2352159791113184,-0.5948366604331613,-0.5578590120111415,3.875482521143219,-0.18248907879266868,-0.5535639305688363,7.394397040461706,1.3325083630564027,1.4067413738322938,-0.4859077568981024,-0.18493770409895904,-0.31119892672448696,-0.4993110858770709,0.3599539509615932,-0.24515335393363102,-0.29848425007177115,-0.0688972818261938,-0.24335865931163583,0.4439078422643681,-0.23504728769980485,-0.29117481486857344,-0.0788391124249755,-0.23535673581141087,1
-0.10547736367075215,0.11054783796054397,0.11128365031094442,0.22515358499453147,0.4765819776926493,-0.06620142721220054,0.10208791965670587,-0.32485798483588757,-0.17349093217949763,0.00980563166625356,-0.4723184812464721,0.020078418997903982,-0.012461111677860914,0.0,-0.4378426099934095,-0.07262964583460801,-0.07925320640088314,0.05766367260223619,-0.027495084049269345,0.001943457567196095,-0.2444205100522897,0.141057702209902,-0.13966478579409253,0.24894528557769063,-0.058692680464913,-0.02488424156448196,-0.020000763667074893,0.04157349004981116,-0.1883867329331626,-0.20571768929937817,0.09472827191379693,-0.007886834700576991,0.07028636602853035,-0.05557182781844268,-0.030431757846041636,0.01792202515933698,0.014296307104461985,-4.529792703057944e-17,0.11554898129915485,-0.20270665700684748,0.01699092913753614,0.0173319729331557,-2.2982693631424793e-17,-0.17865474967832687,1,NONE,Logistic Regression,0.7611174333258678,-0.5797757994864616,-0.3066437790247908,0.28871215788206284,-0.647382358629089,-0.17857603579526957,-0.39866551157680186,1.2085189634518867,-0.34790765347523783,-0.049701171798539286,-1.2182064146406804,0.2534747438763523,0.22841493576214106,0.0,-0.41919160030453795,-0.7597283610943226,0.8024248759728037,-0.5997646657730673,0.5695475795257429,-0.24769644702337337,-0.9501718231597255,-0.4938011261120965,-0.5205842465588194,-0.6674859546668346,-0.4704082554878348,-0.17678284541598374,-0.35203923134659654,-0.3752258840168102,-0.4910752803505278,-0.5060654192801399,1.5307682276136296,-0.18493770409895904,-0.31119892672448696,0.8515321337531877,0.3599539509615932,-0.24515335393363102,-0.29848425007177115,-0.0688972818261938,-0.24335865931163583,0.4439078422643681,-0.23504728769980485,-0.29117481486857344,-0.0788391124249755,-0.23535673581141087,1
0.12184454079207578,0.11054783796054397,0.023507964699203705,-0.11855495380434891,-0.2903076487774551,0.15776735180191662,0.025061876788793052,0.34235307144405236,-0.6349769052109167,-0.27157894275259,-0.01936885751503739,-0.06412367988266321,-0.10909738952224446,0.0,0.320338218591528,-0.1318382355058613,-0.025771778835555148,0.05766367260223619,-0.14186286237457074,-0.0221183772214595,0.16329442628046562,0.14117477657391306,0.5663334112667018,0.23651811811194287,-0.022118319822267047,-0.026560613806965217,0.02159463667644673,0.04157349004981116,0.36569189334084484,0.43715008976117864,0.09472827191379693,-0.007886834700576991,0.07028636602853035,-0.14037354999421847,0.09531930763346927,0.01792202515933698,0.014296307104461985,-4.529792703057944e-17,-1.8102673736867596,1.3582441509137277,0.01699092913753614,0.0173319729331557,-2.2982693631424793e-17,3.15096339351081,1,NONE,Logistic Regression,-0.6541375305450725,-0.5797757994864616,-0.21498469251149946,-0.5601398157261492,0.3900444218609591,0.32753329319546054,-0.04130068845816147,-1.5460247312074238,-1.1871646988990026,2.332339106076189,-0.08268678826758777,-0.6631980380524826,2.159060990703929,0.0,0.4849913607841371,-1.3656934403485845,0.1454092984404972,-0.5997646657730673,2.4344805275126498,1.724603377412816,0.5375401707773863,-0.49422986567607397,1.4415711024982016,-0.6331846589413768,-0.13923653262627414,-0.18952650508567775,0.5442459826989641,-0.3752258840168102,1.3325083630564027,1.4067413738322938,1.5307682276136296,-0.18493770409895904,-0.31119892672448696,1.9524254580151938,-0.5646850411929845,-0.24515335393363102,-0.29848425007177115,-0.0688972818261938,4.511495145700326,-3.3052625182718907,-0.23504728769980485,-0.29117481486857344,-0.0788391124249755,5.11138346790789,1
0.21277330257720695,0.11054783796054397,-2.2586598612060627,0.5337547035695027,-0.15087317123743663,0.05237027932468499,0.29115184305976427,-0.32485798483588757,0.2561684220221689,-0.049088814142341564,0.1100453206939443,-0.06412367988266321,0.03331396730105758,0.0,-1.0692330635278247,-0.013421056163354704,-0.1416482052270991,0.05766367260223619,0.0582807496947067,0.001943457567196095,-0.2444205100522897,0.0658831902978452,-0.1718035113897094,0.159097133752844,0.029497392852757633,-0.019974311107651698,-0.01911447743294616,-0.23558311028226325,-0.1883867329331626,-0.20571768929937817,0.09472827191379693,-0.007886834700576991,0.07028636602853035,-0.12229381215656206,0.1707699469211758,0.01792202515933698,0.014296307104461985,-4.529792703057944e-17,0.11554898129915485,-0.20270665700684748,0.01699092913753614,0.0173319729331557,-2.2982693631424793e-17,-0.17865474967832687,1,NONE,Logistic Regression,-1.2202395160934487,-0.5797757994864616,2.168151556834083,1.0508598469546029,0.2014213708627693,0.0893641971998228,-1.2758337137770994,1.2085189634518867,0.43346959571240623,0.44886539798919417,0.24174739069615386,-0.6631980380524826,-0.6861016165787053,0.0,-1.1721682891841265,-0.15376328184006066,1.5689430497604941,-0.5997646657730673,-0.8291521314644373,-0.24769644702337337,-0.9501718231597255,-0.21850356005951097,-0.6099062485155541,-0.4194883289307709,0.32813088523048234,-0.13945791175386185,-0.3329418013302648,2.2146484241426947,-0.4910752803505278,-0.5060654192801399,1.5307682276136296,-0.18493770409895904,-0.31119892672448696,1.717714862767768,-1.119468436485731,-0.24515335393363102,-0.29848425007177115,-0.0688972818261938,-0.24335865931163583,0.4439078422643681,-0.23504728769980485,-0.29117481486857344,-0.0788391124249755,-0.23535673581141087,0
0.21277330257720695,-0.09803298838010503,0.901264820816614,-0.6807068491243699,-0.7783283201675216,0.5266571054722275,0.03906661185568641,0.3998712659509438,-0.3167107169133863,-0.049088814142341564,-0.4723184812464721,0.2726847156396055,0.03331396730105758,0.0,-0.08948925631924881,-0.013421056163354704,0.13912928949087283,0.04295293771252676,-0.027495084049269345,0.001943457567196095,-0.2444205100522897,0.05167863096926132,-0.0138923950876511,0.2302048045897293,-0.05202552209494541,-0.01742934987171577,-0.012444179943855892,0.04157349004981116,-0.1883867329331626,-0.20571768929937817,-0.02518093304037639,-0.007886834700576991,0.07028636602853035,0.04848351422926018,0.12046952072937145,0.01792202515933698,0.014296307104461985,-4.529792703057944e-17,0.11554898129915485,-0.20270665700684748,0.01699092913753614,0.0173319729331557,-2.2982693631424793e-17,-0.17865474967832687,1,NONE,Logistic Regression,-1.2202395160934487,0.5743233625006956,-1.131575557644416,-1.9484781662296229,1.0502251003546264,1.1611251291801932,-0.1062761108433694,-1.783485394540123,-0.6083667365377856,0.44886539798919417,-1.2182064146406804,3.003493089662857,-0.6861016165787053,0.0,-0.0037561857502815994,-0.15376328184006066,-1.8803887322841144,-0.4029434583069625,0.5695475795257429,-0.24769644702337337,-0.9501718231597255,-0.1664848570370905,-0.17102957316765965,-0.6157587382937427,-0.41003879761688766,-0.12011130182951192,-0.18921223115224944,-0.3752258840168102,-0.4910752803505278,-0.5060654192801399,-0.4859077568981024,-0.18493770409895904,-0.31119892672448696,-0.4993110858770709,-0.7496128396239,-0.24515335393363102,-0.29848425007177115,-0.0688972818261938,-0.24335865931163583,0.4439078422643681,-0.23504728769980485,-0.29117481486857344,-0.0788391124249755,-0.23535673581141087,0
0.2809698739160553,-0.09803298838010503,-1.1494943793849712,0.5006424809208241,-0.7783283201675216,0.5266571054722275,0.09635870985661309,-0.4189786667562552,0.07388869599721931,0.03657583430652402,0.26887181213223993,-0.06412367988266321,0.03331396730105758,0.0,-0.6120192868304892,0.1695873119114283,-0.036913742911665146,-0.0011792669566015029,0.0582807496947067,0.001943457567196095,-0.2444205100522897,0.13641605155323316,-0.0671042018159172,0.24949523183372796,-0.04780614106928927,-0.024202513184513125,0.037766985435825885,0.04157349004981116,-0.1883867329331626,-0.20571768929937817,-0.02518093304037639,-0.007886834700576991,0.07028636602853035,0.04848351422926018,0.24622058620888237,0.01792202515933698,0.014296307104461985,-4.529792703057944e-17,0.11554898129915485,-0.20270665700684748,0.01699092913753614,0.0173319729331557,-2.2982693631424793e-17,-0.17865474967832687,1,NONE,Logistic Regression,-1.6448160052547307,0.5743233625006956,1.0099140090752157,0.9690830728188511,1.0502251003546264,1.1611251291801932,-0.3720846569646712,1.5970909579963037,0.10197621726916299,-0.2763223398838723,0.6399166103334729,-0.6631980380524826,-0.6861016165787053,0.0,-0.6269093075816654,1.7192196904003862,0.2822875437597277,0.18752016409135194,-0.8291521314644373,-0.24769644702337337,-0.9501718231597255,-0.4768028763630034,-0.31891923016612483,-0.6690039087149665,-0.37183335371784615,-0.1716003959329111,0.8927229044189198,-0.3752258840168102,-0.4910752803505278,-0.5060654192801399,-0.4859077568981024,-0.18493770409895904,-0.31119892672448696,-0.4993110858770709,-1.6742518317784778,-0.24515335393363102,-0.29848425007177115,-0.0688972818261938,-0.24335865931163583,0.4439078422643681,-0.23504728769980485,-0.29117481486857344,-0.0788391124249755,-0.23535673581141087,1
-0.5146567917038424,-0.515194641061403,-0.3237784435907281,-0.16667747062638363,0.5584239536400514,-0.3394318814058935,-0.2349390742357028,0.21981430923371853,-0.35407239988744427,-0.13615016881591713,-0.2950773241341714,0.038383223102375116,-0.10600149046086828,0.0,0.9729884723869405,0.012321808911103266,0.037316021603085545,-0.05315611203247638,-0.0722476929591699,-0.009743719330150908,0.05554119310680889,-0.6450282917803749,-0.16996579680007123,0.25022393323868153,-0.06401566688433269,0.1779208405568911,-0.04230172137571556,0.04157349004981116,0.9197705196148525,-0.20571768929937817,-0.02518093304037639,-0.007886834700576991,0.07028636602853035,-0.1461393177925488,-0.5082858066681831,-0.1612982264340328,0.014296307104461985,-4.529792703057944e-17,0.11554898129915485,0.11748838051532064,-0.062454896641852296,0.0173319729331557,-2.2982693631424793e-17,-0.17865474967832687,1,NONE,Logistic Regression,3.3085763682935605,2.88252168647501,0.14766647586717607,-0.6789872948202927,-0.7580958885628091,-0.7960035292187437,1.164982153215034,-1.040130274542108,-0.6763125842932329,1.185876848979758,-0.7738726477990351,0.4527514356000122,2.0972096296760445,0.0,1.2633218286401995,0.10969979609657511,-0.6296198944471704,0.8829405822289009,1.2993039504771413,0.7102777534170613,0.14435914380829254,2.384934702684715,-0.6047987545770276,-0.6710152602522949,-0.5186065712564075,1.3649266152528838,-0.8325735810159364,-0.3752258840168102,3.1560920064633335,-0.5060654192801399,-0.4859077568981024,-0.18493770409895904,-0.31119892672448696,2.027276476550757,3.8735821211489885,4.0790794168401385,-0.29848425007177115,-0.0688972818261938,-0.24335865931163583,-0.3251527445122976,1.8088903182925977,-0.29117481486857344,-0.0788391124249755,-0.23535673581141087,0
