feature,mi_score
noun_ratio,0.11692670902203584
joy,0.11521890168115712
sentence_length_variation,0.08389693344048621
function_word_ratio,0.0822217268773886
hedge_C_count,0.07968495874114057
doubt_adverbs_count,0.07227690779074081
word_count,0.07179373728106131
stopword_ratio,0.06981443250916297
subordinate_clause_ratio,0.06360371303868595
fear,0.06317478143755473
disgust,0.06096500531578175
anger,0.05977154670621898
punctuation_density,0.05785074969326476
surprise,0.051254134138132956
pronoun_ratio,0.048286169261638534
adv_ratio,0.04689450980258947
type_token_ratio,0.042527336910496594
sentiment_subjectivity,0.040995195275149277
sentiment_polarity,0.04004161480198687
verb_ratio,0.03978319599773328
hedge_E_count,0.03556223810601922
punctuation_usage,0.035535448627903365
readability_score,0.025356818208432275
std_word_length,0.023942864890635907
N_ratio,0.016953657947988088
hedge_I_count,0.01351517894756138
hapax_legomena,0.011544704114391902
certainty_adjectives_count,0.010156687914219864
certainty_adverbs_count,0.00467200715102134
doubt_verbs_count,0.003032153050027908
sentence_count,0.0
avg_word_length,0.0
adj_ratio,0.0
avg_dependency_depth,0.0
sadness,0.0
certainty_verbs_count,0.0
hedge_D_count,0.0
hedges_score,0.0
doubt_adjectives_count,0.0
hedge_N_count,0.0
C_ratio,0.0
D_ratio,0.0
E_ratio,0.0
I_ratio,0.0
