target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
entertainment,FOX says Gotham (aka DC) isn't in danger due to the Disney/Marvel merger. Don't expect any conflicts. #TCA18,2,wtwt,25.0,3.0,3.64,2.769548699698201,0.92,0.84,0.24,0.32,0.32,0.16,0.04,0.08,0.0,1.0,0.3333333333333333,0.08,4.4,5.0990195135927845,0.04,-0.125,0.375,0.0030589760281145,0.0018737300997599,0.9834156036376952,0.0047686868347227,0.0003057406865991,0.0017014046898111,0.0,0.0,0.0,0.0,0.0,0.0,0.9281601309776306,17.0,1.0,0.0,0.0,0.0,0.9444444444444444,0.0555555555555555,0.0,0.0,0.0,,1
Donald Trump,@AppSame  obama and hillary and ordoughan and the Khomeinians and MB And ISIS are all serving the Freemasonry  #SemST,2,semeval,21.0,1.0,4.619047619047619,2.886358563941284,0.8095238095238095,0.7142857142857143,0.4285714285714285,0.0952380952380952,0.2857142857142857,0.0952380952380952,0.1428571428571428,0.0,0.0,1.0,0.4090909090909091,0.0,11.693684210526316,0.0,0.0,0.0,0.0,0.0982374846935272,0.0964435636997222,0.7155341506004333,0.042047195136547,0.0013206923613324,0.0348874479532241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
entertainment,Sir Martin Sorrell hints #media mergers like #Fox/#Disney will drive agency consolidation https://t.co/wKwBbP01Fp… https://t.co/xVimhGbR8G,2,wtwt,22.0,1.0,5.681818181818182,4.596306458217429,0.8181818181818182,0.6818181818181818,0.0454545454545454,0.6363636363636364,0.5909090909090909,0.0454545454545454,0.0454545454545454,0.0,0.0,1.0,0.0555555555555555,0.0909090909090909,14.7,0.0,0.0454545454545454,0.0,0.0,0.0467226281762123,0.044779784977436,0.8738977313041687,0.0218906328082084,0.000391647015931,0.0095122270286083,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,Carl Icahn drops his fight against the Cigna-Express Scripts deal https://t.co/j8FLD5C5mQ,2,wtwt,13.0,1.0,6.076923076923077,4.177992496615468,1.0,1.0,0.2307692307692307,0.4615384615384615,0.5384615384615384,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,1.0,0.2307692307692307,0.0769230769230769,7.6,0.0,0.0,0.0,0.0,0.1676297932863235,0.0272170025855302,0.0348960645496845,0.1380855292081833,0.0064462646842002,0.0407431311905384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,Aetna &amp; CVS shares spike to session highs after Dow Jones reports that CVS is closing in on a majority cash deal fo… https://t.co/wVL0ftWWn1,2,wtwt,28.0,1.0,4.321428571428571,3.140218047804181,0.9642857142857144,0.9285714285714286,0.25,0.25,0.5357142857142857,0.1071428571428571,0.0357142857142857,0.0,0.0,1.0,0.2592592592592592,0.0357142857142857,10.3,0.0,0.1428571428571428,0.0,0.0,0.0583647675812244,0.190122976899147,0.1432050615549087,0.0160414334386587,0.0018844343721866,0.4901682436466217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,"I like the premise, but didn't disney buy 20th century fox, isn't Magneto the Magneto of the MCU as soon as they re… https://t.co/V6eGKZYbie",2,wtwt,30.0,1.0,3.9,3.014962686336267,0.8,0.6333333333333333,0.3666666666666666,0.3,0.2666666666666666,0.2,0.0333333333333333,0.1333333333333333,0.0666666666666666,1.0,0.4827586206896552,0.0333333333333333,11.5,0.0,0.1,0.0,0.0,0.0170089285820722,0.0634815692901611,0.0039859320968389,0.0881496295332908,0.0027678222395479,0.2506548762321472,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"Merger roundup: Aetna-Humana extend deadline, Anthem-Cigna take hit https://t.co/90tu1ScYxS",2,wtwt,13.0,1.0,6.384615384615385,4.6828403862229,0.9230769230769232,0.8461538461538461,0.0,0.6923076923076923,0.5384615384615384,0.1538461538461538,0.0769230769230769,0.0,0.0,1.0,0.0666666666666666,0.0769230769230769,13.9,0.0,0.0,0.0,0.0,0.0424621440470218,0.009918650612235,0.0771671533584594,0.5806566476821899,0.002980563789606,0.0879885777831077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,I believe that Fox and the Hound is one of the most underrated Disney movies. I cry every time https://t.co/XNeegAhXuH,2,wtwt,23.0,2.0,4.304347826086956,3.444400403537106,0.9130434782608696,0.8260869565217391,0.391304347826087,0.2608695652173913,0.3043478260869565,0.1304347826086956,0.0434782608695652,0.0434782608695652,0.0869565217391304,1.0,0.5238095238095238,0.0869565217391304,6.0,5.0,0.0869565217391304,0.5,0.5,0.0019291973439976,0.0094644865021109,0.0050871944986283,0.8887104392051697,0.0009741114336065,0.0722991377115249,0.0,1.0,0.0,1.0,0.0,0.0,0.97145015001297,19.0,1.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,,1
entertainment,@FoxNews What non disclosure agreement... @WhiteHouse is leaking like a siv ...the question should more like be ‘Wh… https://t.co/A5WekqtLeL,2,wtwt,26.0,1.0,4.6923076923076925,3.677051816220653,0.8846153846153846,0.7692307692307693,0.2692307692307692,0.5,0.3846153846153846,0.1153846153846153,0.1153846153846153,0.0384615384615384,0.0,1.0,0.3043478260869565,0.2692307692307692,3.4,0.0,0.0384615384615384,0.5,0.5,0.202532485127449,0.0083062099292874,0.6783185601234436,0.0493587739765644,0.0008668217342346,0.0458803996443748,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
entertainment,@artixi_fox I dunno Artixi. Disney does it.,2,wtwt,10.0,2.0,3.7,2.9,0.9,0.8,0.3,0.4,0.3,0.2,0.1,0.0,0.2,1.0,0.3333333333333333,0.2,8.2,0.5,0.0,0.0,0.0,0.0028630923479795,0.008013836108148,0.0017780024791136,0.015175599604845,0.0018442495493218,0.1819284558296203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
