feature,shap_importance,iteration,stance,model
function_word_ratio,0.634745,6,AGAINST,XGBoost
joy,0.61916924,6,AGAINST,XGBoost
anger,0.56498283,6,AGAINST,XGBoost
disgust,0.5341636,6,AGAINST,XGBoost
verb_ratio,0.5251462,6,AGAINST,XGBoost
surprise,0.50272334,6,AGAINST,XGBoost
fear,0.49681914,6,AGAINST,XGBoost
sentiment_subjectivity,0.49355492,6,AGAINST,XGBoost
sadness,0.4910522,6,AGAINST,XGBoost
adv_ratio,0.4623617,6,AGAINST,XGBoost
stopword_ratio,0.2593585,6,AGAINST,XGBoost
std_word_length,0.252372,6,AGAINST,XGBoost
sentiment_polarity,0.2507374,6,AGAINST,XGBoost
sentence_count,0.24517581,6,AGAINST,XGBoost
avg_word_length,0.24072531,6,AGAINST,XGBoost
hedge_C_count,0.22708078,6,AGAINST,XGBoost
noun_ratio,0.21313633,6,AGAINST,XGBoost
punctuation_density,0.21179672,6,AGAINST,XGBoost
type_token_ratio,0.17783445,6,AGAINST,XGBoost
word_count,0.15446755,6,AGAINST,XGBoost
subordinate_clause_ratio,0.13079695,6,AGAINST,XGBoost
punctuation_usage,0.11047632,6,AGAINST,XGBoost
readability_score,0.106344745,6,AGAINST,XGBoost
pronoun_ratio,0.09635754,6,AGAINST,XGBoost
adj_ratio,0.09593971,6,AGAINST,XGBoost
hapax_legomena,0.09497352,6,AGAINST,XGBoost
sentence_length_variation,0.0910718,6,AGAINST,XGBoost
hedges_score,0.03465773,6,AGAINST,XGBoost
C_ratio,0.019988246,6,AGAINST,XGBoost
doubt_adjectives_count,0.015812982,6,AGAINST,XGBoost
certainty_adverbs_count,0.0,6,AGAINST,XGBoost
avg_dependency_depth,0.0,6,AGAINST,XGBoost
doubt_verbs_count,0.0,6,AGAINST,XGBoost
doubt_adverbs_count,0.0,6,AGAINST,XGBoost
certainty_adjectives_count,0.0,6,AGAINST,XGBoost
certainty_verbs_count,0.0,6,AGAINST,XGBoost
hedge_D_count,0.0,6,AGAINST,XGBoost
hedge_E_count,0.0,6,AGAINST,XGBoost
hedge_I_count,0.0,6,AGAINST,XGBoost
hedge_N_count,0.0,6,AGAINST,XGBoost
D_ratio,0.0,6,AGAINST,XGBoost
E_ratio,0.0,6,AGAINST,XGBoost
I_ratio,0.0,6,AGAINST,XGBoost
N_ratio,0.0,6,AGAINST,XGBoost
