target,text,stance
fauci,@CNNPolitics I’d like to see Faux News admit they made an error and advise getting on board with wearing masks. Hannity and others took an early victory lap on states reopening briskly without proper safeguards. The data suggests otherwise. #VoteBlueToEndThisNightmare,2
fauci,It blows my mind that there are actually people out there that believe this virus is just going to magically disappear after the election... can people just educate themselves a little ?? #coronavirus #listentoscience #readthenews #WearADamnMask,2
fauci,@MarcGiller @julie_kelly2 @BillKristol Sounds like Fauci...,2
fauci,@nypost Took his mask off as the camera went off.. Fraud at best,2
fauci,@AynRandPaulRyan You drink too much fluoride and lack vital oxygen to your brain. Take off your mask and breathe. It may help you gain some common sense! :woman_facepalming_light_skin_tone:,2
fauci,"@TheSolariReport Oh btw, Gov. Lee, just mandated masks in Nashville. Vague, and how are they going to enforce with a flyer that explains. He caved to dem Health Dept.  Judy Mikovits, PHD in virology, would be laughing.",2
fauci,@Scavino45 @parscale It took @realDonaldTrump 4 months to wear a mask!!! What a weak leadership...weak...weak...weak! @IvankaTrump @DonaldJTrumpJr @EricTrump #ScienceMatters,2
fauci,"@Colin_H_Turner He doesn’t have our best interests at heart. He’s clearly compromised any shred of principles that he maybe once had, pushing for shutdowns until his financiers have a mediocre vaccine they can make billions off of down the road.",2
fauci,@SidneyPowell1 @POTUS We are at the point of no return with so many small businesses.,2
fauci,"The world is flat, dinosaurs never  existed and ‘science should not stand in the way’ of schools reopening.",2
fauci,"If you wear a #facemask , we’ll have football season. If you wear a mask, we’ll have Christmas celebration. If you wear a mask, your children can safely go to school. If you wear a mask, the country will open. #COVID19",2
fauci,"#WednesdayThoughts when scrolling thru Twitter &amp; all things point to @TheDemocrats running their US cities 
into graves &amp; ppl still say #VoteBlueNoMatterWho 
#WalkAway #WalkAwayFromDemocrats 
#WednesdayMotivation 
Don't walk RUN!
#coronavirus #HIV #DrFauci :white_frowning_face:",2
fauci,"@seanhannity Bogus piece of bull crap, that is. 

#WearADamnMask #WearTheDamnMask #COVIDIOT",2
fauci,@abcnews No...and MSM like your #fakenewsmedia need to quit lowing smoke up everyone’s ass...we’re all on to you...many false numbers and horrendous mistakes in the positive numbers,2
fauci,"@RazorStoic @BoSnerdley @BIZPACReview That's wgat has come from this, NO FAITH IN THE GOVERNMENT!
Bullsh*t lockdowns and we tge people have had ENOUGH!!
#COVIDIOTS 
#DemocratsAreMarxistsDestroyingAmerica 
#coronavirus",2
fauci,.Betsy DeVirus has no plan whatsoever to safely open schools in the fall.   :rage::rage::rage:,2
fauci,@IngrahamAngle @flyingchick747 It's because of the lockdown that we now have emerging cases we should have never locked down in the first place. #OpenAmericaUp #openschool,2
fauci,"@MBOKSR_MAGA @IminHisbook @realDonaldTrump Haven't you noticed? He keeps them around long enough to ruin them. He's about done w/ #DrFauci. So you'smd rather have @JoeBiden? I'd rethink that strategy. 
#COVID19 #CoronaVirus

#Trump #KAG #WWG1WGA",2
fauci,"@1972patriot @TommyBattle It’s also about keeping schools closed so the economy can’t fully recover

When/if schools ever open again, they’ll place ridiculous demands on students &amp; teachers alike &amp; that’ll put a tremendous strain on the system that can never be met 
#Shamdemic",2
stay_at_home_orders,@GovAbbott You think you're keeping the mask issues covered up. This is RIDICULOUS!! The numbers of UNTREATABLE cases is below 1%!!! #getridofmasks,2
stay_at_home_orders,Miami-Dade school superintendent is totally on point with his perspective and plan for reopening. #SafetyFirst,2
stay_at_home_orders,@MoriartyBaron @MarkusFlemming3 Yes but won’t there be a Marshall at the door saying no mask no entry. #NoMaskOnMe #NoToMasks,2
face_masks,I truly feel for all the parents who are grappling with whether or not to give their school-aged children up for the greater good and literally risking their lives by....sending them to school this fall. For the record if I had school aged kids I would not be doing it,2
face_masks,"I don’t understand why everyone is mad about #FireFauci :thinking_face: here’s the deal either he’s a liar or a fraud, probably both. He’s a sneaky snake. We need to be more protective of our bodies! The government doesn’t take care of us... Wake up :eyes:  #WWGIWGA ",2
face_masks,"Washington State has a population est. to be 7,800,000

Governor Inslee has ordered masks to be worn for all businesses

TOTAL #COVID19 deaths for the state are 1,410

RATIO:

68,000 seats at a Sold-Out @Seahawks game at @CenturyLink_Fld 

...with 12 no-shows

",2
face_masks,"@CJ_isnowblue Keep him home. No in person school until there's a vaccine. Schools won't let kids attend without vaccinations. Why is this any different? Covid19 can be a lifelong Illness awa deadly Unless you want to risk your families health and lives, keep your children home.",2
school_closures,"Kids felt disconnected from the world during this pandemic and online classes brought back the lost smile to their faces. Let the schools function.
#SaveOurSchools @imBhupendrasinh @PMOIndia @CMOGuj #RightToTeach",2
school_closures,"Please leave the political B/S aside. 
If you have kids 6th grade or under would you send them to school?
#vote ",2
school_closures,How can we let science lead the way for opening schools in the Fall when there isn’t one ‘scientific’ approach to dealing with COVID-19? #Covid_19,2
school_closures,"@NPR You call them Face Coverings? What happened to masks? 
Or better, muzzle 

Georgians have common sense and know when it matters to mask up.    @GovKemp knows that.      

We do not need @KeishaBottoms dictatorial actions and #coronavirus showboat politics.

And",2
school_closures,"If we gonna shut down schools we mustn’t do it cause of #COVID19 we must do it cause the school system doesn’t work,niggers been going to school and niggers are still broke and stupid :joy:",2
school_closures,"Dont u think Staff Selection Commision should postpone its upcoming exams due to coronavirus ? 
#COVID19 
#postponeAllExams 
#postponeSSCexams #CoronaAlert #CoronaKoDhona",2
school_closures,Wonder how much #pfizer stock #Fauci owns? Ever wonder why he keeps the fear level high? Look into his background and vaccines. It all starts to make sense. #FireFauciNow,2
