target,text,stance
Donald Trump,"@weknowwhatsbest White parents warn their kids about cops too: ""If you're stopped by cops, be respectful & do what they say. #SemST",2
Donald Trump,@BlissTabitha What to hell is going on! Really scary.. Nothing sacred anymore! #SemST,2
Donald Trump,"@RMConservative @DagnyRed ,P.C. is out of control,stop being offended ,we are a country of free thinkers,#1A #SemST",2
Donald Trump,Federal funds are cutoff if states dont bend to blood alcohol laws.Why should #sanctuarycities be different? #WhiteGenocide #tcot #SemST,2
Donald Trump,The .@nyse doesn't just halt all trades ... What's up #grexit #ChinaMeltdown #tcot #nationaldebt #SemST,2
Donald Trump,@tommyhubb @mikemckenna19 @Scully64 @jhodnot @SandraHartle carrying  guns #SemST,2
Donald Trump,"obviously, the decision was made on june 26th because it's the closest they could get to 6/66 within the month of june, #tcot #SemST",2
Donald Trump,"They blew up the trade centers to cover their destructive trails, and paved the way for more death, war, and mind control. #SemST",2
Donald Trump,@RepTomEmmer Were you able to keep those riff raff constituents in line with RINO Headquarters --> @GOP invasion program? #SemST,2
Donald Trump,#LoveWins ---> I'm hating the rainbow because of this!!#NoToGayMarriage #Wakeuplebanon  #SemST,2
Donald Trump,Maybe #KathrynSteinle should have been wearing a rainbow T-Shirt.... The public would be more outraged. #SemST,2
Donald Trump,"@mtngma @Crossbearer1956 @CarmineZozzora aren't they, though #SemST",2
Donald Trump,"Fuck You Obama, I will continue to fly my confederate flag and I'm going to fly it proudly! Renaming American streets? WTF? #SemST",2
Donald Trump,bow my head  #FreeChelsea #FreeHamond #all prisoners of the state!  #SemST,2
Donald Trump,Confederate flag removed.  Now what will the racists complain about? #tcot #SemST,2
Donald Trump,@Scotus creates another right in the Constitution. WE ARE LIVING UNDER TYRANNY. THE WILL OF THE PEOPLE IS NO LONGER! #SemST,2
Donald Trump,This Fight Isn't OVER! #Obamacare Is Obviously Broken & It Increases Health Care Costs For Millions Of Americans. #SCOTUScare #SemST,2
Donald Trump,"You can get Mooch's lunch, lib indoc, condoms, BC & abortions at schools today; wow, everything but an education. #PJNET #SemST",2
Donald Trump,@RNRLouisiana @willie_mays24 @RNROklahoma  THIS kind of open defiance is what is needed but on a massive scale #tcot #LNYHBT #SemST,2
Donald Trump,@Rebeksy well that's just crazy! Why work? #howdidwegethere #shameful #SemST,2
Donald Trump,Muslim community chips in to help rebuild burned down churches #AllPeopleMatter #Globalist/ElitesVsThePeople  #SemST,2
Donald Trump,States Have Already Decided How They Felt About This Based Off The Wills Of Their People! Give Them Their Rights Back! #SemST,2
Donald Trump,"...And of course, God bless America!! #tcot  #teaparty  #SemST",2
Donald Trump,I write separately to call attention to this Court's threat to American democracy - #ObergefellvHodges #AmericaIsScrewed #SemST,2
