target,text,stance,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
school_closures,Right to  quality education is a fundamental right and schools are doing it to the best online,1,17.0,1.0,4.529411764705882,2.6814756047156427,0.9411764705882353,0.8823529411764706,0.5294117647058824,0.0,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.058823529411764705,0.058823529411764705,1.0,0.5,0.0,9.9,0.0,0.0,0.5238095238095238,0.45714285714285713,0.03616097941994667,0.17833206057548523,0.004909537732601166,0.004388950765132904,0.00909164547920227,0.013143685646355152,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,"@SnehalSolanki09 @PMOIndia @narendramodi @imBhupendrasinh @vijayrupanibjp Govt is very irresponsible towards school teachers we have not got salary from last five months, its okay you can't open schools that too due to your irresponsible behaviour towards covid 19 but govt should also support private tutors of schools and coachings",1,55.0,1.0,5.2,3.6501556629322494,0.8727272727272727,0.8,0.2909090909090909,0.12727272727272726,0.34545454545454546,0.12727272727272726,0.14545454545454545,0.09090909090909091,0.07272727272727272,1.0,0.48,0.0,22.0,0.0,0.0,0.09583333333333333,0.3527777777777778,0.8436890840530396,0.010323561728000641,0.0935286432504654,0.04209573566913605,0.0005227248766459525,0.00541548291221261,1.0,0.0,1.0,2.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,Wasn’t the plan digital India? So why not now? Let’s support each other and work for it. Online teaching is a wonderful new learning experience. Allow schools to operate  #SaveOurSchools #RightToLearn @imBhupendrasinh @CMOGuj,1,45.0,5.0,4.266666666666667,3.5364765892999586,0.8888888888888888,0.7777777777777778,0.35555555555555557,0.17777777777777778,0.4,0.13333333333333333,0.08888888888888889,0.06666666666666667,0.022222222222222223,1.0,0.38095238095238093,0.08888888888888889,7.0,1.7435595774162693,0.044444444444444446,0.25284090909090906,0.45738636363636365,0.04608985781669617,0.04957079887390137,0.8905474543571472,0.0073928567580878735,0.0006404711166396737,0.003161481348797679,1.0,0.0,2.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,Reopening schools is the height of insanity.,1,8.0,1.0,4.75,2.9047375096555625,1.0,1.0,0.375,0.125,0.375,0.25,0.0,0.0,0.0,1.0,0.375,0.125,7.2,0.0,0.0,0.0,0.0,0.1521741896867752,0.0010861579794436693,0.05711829289793968,0.028440725058317184,0.7286980152130127,0.007738628424704075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,Online teaching is also a service and teachers need to be paid. Schools need to survive.,1,18.0,2.0,4.055555555555555,2.437490107608923,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.2777777777777778,0.3333333333333333,0.0,0.05555555555555555,0.0,1.0,0.3888888888888889,0.1111111111111111,4.1,4.0,0.16666666666666666,0.0,0.0,0.03843872994184494,0.0049589937552809715,0.005990154109895229,0.08529505133628845,0.09629912674427032,0.0060992189683020115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,During these testing times Gujarat government should support schools that are finding new ways to bring normalcy in the lives of the school going children.,0,26.0,1.0,5.038461538461538,2.209781911111265,0.9615384615384616,0.9230769230769231,0.38461538461538464,0.038461538461538464,0.34615384615384615,0.23076923076923078,0.038461538461538464,0.0,0.0,1.0,0.38461538461538464,0.038461538461538464,10.7,0.0,0.0,0.13636363636363635,0.45454545454545453,0.055352579802274704,0.008801131509244442,0.015357675030827522,0.01525566354393959,0.1316070556640625,0.004106522537767887,0.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,"I want to go back to my campus and dorm yes, only I really want people to wear a mask or if they can’t do that then stay home.",0,33.0,1.0,2.9696969696969697,1.5072521352055621,0.8787878787878788,0.7878787878787878,0.5151515151515151,0.06060606060606061,0.12121212121212122,0.2727272727272727,0.0,0.12121212121212122,0.12121212121212122,1.0,0.625,0.030303030303030304,9.9,0.0,0.15151515151515152,0.06666666666666667,0.39999999999999997,0.1034945622086525,0.009937110356986523,0.13210850954055786,0.044509440660476685,0.14991943538188934,0.0054762158542871475,2.0,1.0,0.0,0.0,0.0,0.0,0.9612711668014526,28.0,0.0,0.0,0.0,1.0,0.9655172413793104,0.0,0.0,0.0,0.034482758620689655
school_closures,"@ZacBissonnette That video, my god. I'm as progressive as the next person and I dearly hope Trump will lose, but I can't remember the last time I watched such a cynical, fear-mongering piece of propaganda. Keeping schools closed will be devastating for our most vulnerable children.",0,55.0,3.0,4.3090909090909095,3.2800927219307097,0.8181818181818182,0.7090909090909091,0.38181818181818183,0.18181818181818182,0.23636363636363636,0.14545454545454545,0.10909090909090909,0.07272727272727272,0.10909090909090909,1.0,0.4642857142857143,0.05454545454545454,8.1,10.656244908763853,0.01818181818181818,-0.19999999999999998,0.4185185185185185,0.17904259264469147,0.04348040744662285,0.5500502586364746,0.20955152809619904,0.0005137055413797498,0.01538965106010437,0.0,2.0,3.0,2.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,"@JoeBiden No we aren’t, many children are being left behind by closed schools",0,17.0,1.0,3.823529411764706,2.4067379465269156,1.0,1.0,0.4117647058823529,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.0,0.058823529411764705,1.0,0.6,0.0,6.0,0.0,0.058823529411764705,-6.938893903907228e-18,0.325,0.007645084988325834,0.003025100100785494,0.004529653582721949,0.9105622172355652,0.0004646192246582359,0.05000542104244232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,"@realDonaldTrump wants to open schools this fall so like clockwork the Dems declare that they want them closed 

Predictable 

He should pull a George Costanza and propose the opposite so that the Dems end up doing GOP policy",0,39.0,1.0,4.717948717948718,2.7544715901529813,0.8717948717948718,0.7692307692307693,0.4358974358974359,0.02564102564102564,0.3076923076923077,0.20512820512820512,0.05128205128205128,0.05128205128205128,0.07692307692307693,1.0,0.425,0.0,14.6,0.0,0.20512820512820512,-0.02,0.24,0.18214137852191925,0.03725690022110939,0.5698687434196472,0.07851635664701462,0.0008835457265377045,0.10584550350904465,0.0,2.0,0.0,2.0,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,"@IOL Mmusi F%CKOFF !
There is no virus! The tests are not testing for any virus!
#EndLockdownSA #EndLockdownNow",0,25.0,4.0,3.76,3.349985074593617,0.84,0.72,0.32,0.28,0.4,0.12,0.04,0.04,0.0,1.0,0.3333333333333333,0.12,4.3,2.179449471770337,0.0,0.0,0.0,0.042778439819812775,0.010113255120813847,0.8997803330421448,0.015797706320881844,0.00048337929183617234,0.012544777244329453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,@BetsyDeVosED @VP you are awful! please stay out of education and our schools.,2,17.0,2.0,3.8823529411764706,2.987864729223599,0.9411764705882353,0.8823529411764706,0.35294117647058826,0.23529411764705882,0.35294117647058826,0.17647058823529413,0.058823529411764705,0.0,0.11764705882352941,1.0,0.4666666666666667,0.11764705882352941,4.6,1.5,0.0,-1.0,1.0,0.008045642636716366,0.002255675382912159,0.9606392979621887,0.02078932523727417,0.0005903526907786727,0.006400305312126875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,"Kids felt disconnected from the world during this pandemic and online classes brought back the lost smile to their faces. Let the schools function.
#SaveOurSchools @imBhupendrasinh @PMOIndia @CMOGuj #RightToTeach",2,36.0,3.0,5.111111111111111,3.603838831161523,0.8333333333333334,0.7222222222222222,0.25,0.19444444444444445,0.4166666666666667,0.1388888888888889,0.05555555555555555,0.0,0.027777777777777776,1.0,0.29411764705882354,0.05555555555555555,5.9,7.318166133366716,0.027777777777777776,0.15,0.05,0.11114327609539032,0.027844863012433052,0.06013697385787964,0.7846394777297974,0.0010122358798980713,0.005462363362312317,0.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,"Please leave the political B/S aside. 
If you have kids 6th grade or under would you send them to school?
#vote ",2,24.0,3.0,3.75,1.8314384146529925,0.9583333333333334,0.9166666666666666,0.375,0.16666666666666666,0.25,0.125,0.041666666666666664,0.041666666666666664,0.125,1.0,0.39285714285714285,0.08333333333333333,2.7,5.354126134736337,0.08333333333333333,0.0,0.1,0.10142422467470169,0.01641862280666828,0.8653458952903748,0.00826053973287344,0.0010358645813539624,0.003144351067021489,0.0,1.0,0.0,1.0,0.0,0.0,0.9636237621307373,19.0,0.0,0.0,0.0,2.0,0.9047619047619048,0.0,0.0,0.0,0.09523809523809523
school_closures,How can we let science lead the way for opening schools in the Fall when there isn’t one ‘scientific’ approach to dealing with COVID-19? #Covid_19,2,31.0,2.0,3.935483870967742,2.5136464179068594,0.9354838709677419,0.8709677419354839,0.41935483870967744,0.12903225806451613,0.2903225806451613,0.16129032258064516,0.0967741935483871,0.0,0.03225806451612903,1.0,0.4666666666666667,0.03225806451612903,9.5,11.5,0.06451612903225806,0.0,0.0,0.0467325896024704,0.009036608040332794,0.8944885730743408,0.023541251197457314,0.00043796951649710536,0.015361770056188107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,imagine...@BetsyDeVosED and @realDonaldTrump trying to threaten public schools...by cutting their funding... lol what a NEW and spooky threat,2,25.0,1.0,4.96,3.3043002284901406,0.84,0.72,0.28,0.44,0.28,0.2,0.12,0.0,0.04,1.0,0.30434782608695654,0.36,8.0,0.0,0.04,0.0840909090909091,0.5303030303030303,0.004139064811170101,0.0016568774590268731,0.989766538143158,0.0014037055661901832,0.00016864214558154345,0.0020907954312860966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,"They just canceled school for the next 3 weeks in Fort Wayne, Indiana. #coronavirus",2,17.0,2.0,4.117647058823529,2.6763089802534883,1.0,1.0,0.29411764705882354,0.17647058823529413,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,1.0,0.35294117647058826,0.058823529411764705,6.4,6.0,0.0,0.0,0.0,0.037835508584976196,0.0013400372117757797,0.9353861808776855,0.010420138947665691,0.0008941418491303921,0.007720722816884518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
school_closures,"If we gonna shut down schools we mustn’t do it cause of #COVID19 we must do it cause the school system doesn’t work,niggers been going to school and niggers are still broke and stupid :joy:",2,45.0,1.0,3.4444444444444446,1.9270651901047822,0.7555555555555555,0.5333333333333333,0.4444444444444444,0.08888888888888889,0.26666666666666666,0.24444444444444444,0.06666666666666667,0.022222222222222223,0.1111111111111111,1.0,0.5116279069767442,0.0,12.2,0.0,0.15555555555555556,-0.051851851851851816,0.4962962962962963,0.8199844360351562,0.005722841713577509,0.056123122572898865,0.11023043841123581,0.0009201044449582696,0.005067529156804085,1.0,0.0,0.0,1.0,0.0,0.0,0.9702853560447693,34.0,0.0,0.0,0.0,1.0,0.9714285714285714,0.0,0.0,0.0,0.02857142857142857
