true_outcome,predicted_correctness_probability
1,0.5270315292316171
1,0.4724250898592425
1,0.5438770769109494
1,0.4510553742814249
1,0.5202692309299822
1,0.528678422206671
1,0.5378058161272893
0,0.4864378676137416
1,0.5581866398695359
0,0.5500361340582915
1,0.5677144423597382
1,0.5430060474920869
1,0.5189142574563895
1,0.48246887111520226
1,0.4905104254855037
0,0.5239834330018701
1,0.5260157097566668
1,0.5721911270007872
1,0.5575499494277772
1,0.5811566603266844
1,0.5083936908938945
1,0.5560793493127149
1,0.5912423143062545
1,0.47062060124929217
1,0.5007979951867917
1,0.5000614142465089
1,0.5357287949224632
1,0.5466338337089652
1,0.5448372030117776
1,0.5226434482047586
1,0.44296599948923027
1,0.495602831309965
1,0.5426797616772403
1,0.4768694293311053
1,0.5892713326089003
1,0.5415988049946964
1,0.5981173004746948
0,0.42641207186779034
1,0.48164276106853265
1,0.6010521203593963
0,0.5607052286640314
1,0.46937939018203684
1,0.48164276106853265
1,0.4689531735133239
1,0.4627487646170123
1,0.5310511183385306
1,0.5399710394377998
1,0.48367768079729484
1,0.5060184445455742
1,0.5932103670386873
0,0.5182348814530972
1,0.5215735918544951
1,0.5580901627690009
1,0.48062552528501445
1,0.5138766991625785
1,0.6020287938818781
1,0.5507923968608763
0,0.5607314689915378
1,0.5104303389871494
1,0.5366914825107897
1,0.5199314063424515
0,0.5506476860082
0,0.5387172670263716
0,0.4991786451243648
1,0.5792977273517764
1,0.5000614142465089
0,0.5941932766903077
0,0.5106530401635735
1,0.4603682338789084
1,0.54730602066449
1,0.4980240516880981
1,0.4380198921982234
1,0.5152585580083145
1,0.532065746225586
0,0.5296936373070137
1,0.5310511183385306
1,0.597137451256827
1,0.46937939018203684
1,0.5617047763364093
1,0.5776060334058922
1,0.4819143829550626
1,0.5636133468094663
1,0.5387678841908439
0,0.46996805925330054
1,0.5124666408735985
1,0.4864378676137416
0,0.4744581364472122
1,0.562016271967462
1,0.5569489638081617
0,0.5560793493127149
1,0.5126893000939577
1,0.4995646732658129
1,0.4905104254855037
1,0.47039438127178496
1,0.554983203825298
1,0.4985459908318469
1,0.5237717741184806
1,0.4897414488488815
1,0.5267082468251834
1,0.5311072956858961
1,0.4374093340620195
1,0.48062552528501445
1,0.5141644356861732
1,0.5128587412333451
1,0.5010800989893675
1,0.5290773054237323
1,0.5343330438875704
0,0.5578288767856188
0,0.452064499199993
1,0.4668367520397036
1,0.4581642680238005
0,0.5045466183090818
1,0.5172174757397473
1,0.5026214228253538
1,0.5073752581301227
1,0.49904272899380414
1,0.5932103670386873
1,0.5961568260638511
1,0.4792138763608573
1,0.5349396504193221
1,0.5396444237943949
1,0.5171920444349892
1,0.5666341045635306
1,0.5066957922296713
1,0.5426797616772403
1,0.5010800989893675
1,0.41239237429596787
1,0.5607314689915378
1,0.5378058161272893
1,0.4905104254855037
1,0.4778860300790892
1,0.5798142979672744
0,0.5409830494762999
1,0.5357287949224632
1,0.5379757184326693
1,0.5627377798868701
1,0.5560793493127149
0,0.4488905067762085
1,0.5650768162806638
1,0.538818521190991
1,0.5882847618377557
1,0.562016271967462
1,0.4583913236838753
1,0.48847395528014564
1,0.5487651330200018
1,0.5642804606160557
1,0.5276629698083817
1,0.5215576417325706
1,0.46284422084309107
1,0.5338128113406636
1,0.5742661968946324
1,0.541432435253401
1,0.48266014904389504
1,0.51576744198561
0,0.5053946061538278
1,0.5001557854702999
0,0.5264441502967017
1,0.5806961584891442
1,0.5020987747655528
1,0.4685345875662994
0,0.5922267104694525
1,0.4882820836976885
1,0.5560793493127149
1,0.467938544522684
1,0.5398923596659555
1,0.5560793493127149
1,0.5555386354906409
1,0.5397802851501218
1,0.5358402969123993
1,0.4372990173730605
1,0.49254721069516366
1,0.5102947629028337
1,0.5586969052753508
1,0.474483274980896
1,0.5383862191629744
1,0.4980240516880981
0,0.560563364587837
1,0.5494940227491009
1,0.5670786033823884
1,0.5647119863056367
1,0.4912554162907065
1,0.4789028140526841
1,0.5827346948935686
1,0.4813497647694979
0,0.5267082468251834
0,0.4985459908318469
1,0.5048725872987615
1,0.5436908484614943
1,0.5048725872987615
1,0.5252463749125512
1,0.5661887965890265
1,0.5182348814530972
1,0.5098042611169188
1,0.5460273032213778
1,0.47869272751018055
0,0.5548116021741617
1,0.4709831934115864
1,0.5022346887737225
1,0.5770541760231576
1,0.5575499494277772
1,0.46933689673572976
1,0.4716358906981167
1,0.5490662743043022
1,0.5205407610565614
1,0.5912423143062545
1,0.5373733798646051
1,0.46385743386661404
1,0.4864378676137416
1,0.509787972892955
1,0.43540492110321594
1,0.5880781271056391
