target,text,stance,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
stay_at_home_orders,"#SocialDistancing is the only option to stop the spread of #COVID19. Protect yourself and your loved ones by staying at home!
#IndiaFightsCOVID19 
",1,27.0,3.0,4.592592592592593,4.0848342752480695,0.8888888888888888,0.8148148148148148,0.4074074074074074,0.18518518518518517,0.25925925925925924,0.18518518518518517,0.037037037037037035,0.0,0.07407407407407407,1.0,0.3793103448275862,0.07407407407407407,6.4,4.496912521077347,0.0,0.4375,0.9,0.05043397843837738,0.003135104663670063,0.9400517344474792,0.003472313517704606,0.0004031228309031576,0.0007800108869560063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stay_at_home_orders,"@sgtfible @CristinaAlesci @Walmart If you catch COVID19 and expire because you're too stupid to wear a mask or social distance, then yeah, you probably WON'T shop there anymore. #Dumbass #COVIDIOTS #TrumpVirus #WearADamnMask",1,44.0,2.0,4.386363636363637,3.2488872856781787,0.8181818181818182,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.29545454545454547,0.11363636363636363,0.09090909090909091,0.11363636363636363,0.06818181818181818,1.0,0.325,0.022727272727272728,8.4,12.0,0.11363636363636363,-0.3833333333333333,0.5333333333333333,0.07587338238954544,0.0035722102038562298,0.9136502742767334,0.004711479414254427,0.0007993458420969546,0.0007797377766110003,1.0,0.0,0.0,0.0,0.0,0.0,0.9706581234931946,30.0,0.0,1.0,0.0,1.0,0.9375,0.0,0.03125,0.0,0.03125
stay_at_home_orders,@nytimes We have descended into a species with a 30 second attention span. Being vigilant for 2 weeks is clearly impossible. #WearAMask,1,26.0,3.0,4.384615384615385,2.9881422460853897,0.9230769230769231,0.8461538461538461,0.34615384615384615,0.15384615384615385,0.2692307692307692,0.11538461538461539,0.15384615384615385,0.038461538461538464,0.038461538461538464,1.0,0.36,0.07692307692307693,8.8,4.9216076867444665,0.0,-0.3333333333333333,0.5,0.0016964382957667112,0.0013429962564259768,0.9935600757598877,0.0016621092800050974,0.00014156528050079942,0.0007975621847435832,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stay_at_home_orders,@McAlistersDeli Right .. for 2$ less savings for staying home . #StayAtHome,1,15.0,2.0,4.266666666666667,3.6962443401677634,0.9333333333333333,0.8666666666666667,0.13333333333333333,0.4,0.4666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,1.0,0.21428571428571427,0.2,8.4,5.0,0.0,0.05952380952380952,0.3011904761904762,0.04443633556365967,0.2529106140136719,0.19040589034557343,0.4196251928806305,0.0005215831333771348,0.0419786162674427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stay_at_home_orders,No one is reporting #childabuse #Childneglect #DomesticAbuse #DomesticViolence BECAUSE AMERICA IS SHUT DOWN! These kids and adults are locked up all day with their abusers. We harmed more people than helped! #COVID19 #Coronavirus #ReopenOhio #OpenUpAmericaAgain,0,46.0,4.0,4.934782608695652,4.098791836377936,0.8260869565217391,0.782608695652174,0.32608695652173914,0.2391304347826087,0.41304347826086957,0.13043478260869565,0.0,0.021739130434782608,0.043478260869565216,1.0,0.34782608695652173,0.06521739130434782,7.9,3.832427429188973,0.08695652173913043,0.2152777777777778,0.3944444444444445,0.04135601222515106,0.0017781839706003666,0.948329508304596,0.0066161020658910275,0.0008408979047089815,0.0004394152492750436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stay_at_home_orders,"If you are under retirement age, you have a *much* higher chance of dying from a car accident on your way to work than dying from #coronavirus. Why then don't we ever close down the economy to prevent car accident deaths on your drive to work?",0,53.0,2.0,3.7358490566037736,2.241553903376939,0.7735849056603774,0.5660377358490566,0.4716981132075472,0.1320754716981132,0.22641509433962265,0.1509433962264151,0.07547169811320754,0.07547169811320754,0.09433962264150944,1.0,0.5283018867924528,0.03773584905660377,8.7,4.0,0.09433962264150944,0.04722222222222222,0.3944444444444445,0.009566880762577057,0.0017967288149520755,0.9733118414878845,0.009657194837927818,0.00020585210586432368,0.003867614548653364,0.0,0.0,0.0,1.0,0.0,0.0,0.9681409001350403,45.0,0.0,0.0,0.0,1.0,0.9782608695652174,0.0,0.0,0.0,0.021739130434782608
stay_at_home_orders,"@marwilliamson The CDC has been wrong too many times on COVID-19. Why trust them, again? 
The American Academy of Pediatrics has come out in support of reopening schools in the Fall. #ReOpenSchools",0,38.0,4.0,4.342105263157895,3.0973360012612683,0.868421052631579,0.7368421052631579,0.42105263157894735,0.18421052631578946,0.2631578947368421,0.18421052631578946,0.05263157894736842,0.07894736842105263,0.02631578947368421,1.0,0.4473684210526316,0.07894736842105263,5.1,5.873670062235365,0.0,0.0,0.4666666666666666,0.04335381090641022,0.013013603165745735,0.9277963638305664,0.00798865593969822,0.0005463077686727047,0.0043356753885746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stay_at_home_orders,"No one is reporting on #COVID19 deaths, only cases.
Stop shutting down America...we will not tolerate another lock down.
We can think for ourselves
You states are not protecting us, you're killing us.
#StopTheMadness
#Wuhan",0,46.0,4.0,4.108695652173913,2.853131467044932,0.8260869565217391,0.6956521739130435,0.3695652173913043,0.2608695652173913,0.1956521739130435,0.21739130434782608,0.0,0.08695652173913043,0.15217391304347827,1.0,0.43137254901960786,0.13043478260869565,5.5,4.322904116447646,0.08695652173913043,-0.1037037037037037,0.525925925925926,0.8496246933937073,0.0020982790738344193,0.1281202733516693,0.014601845294237137,0.001392437145113945,0.001765986206009984,0.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stay_at_home_orders,"No #SchoolReopening
=
No Gov’t Funding

Nothing to debate. 

#ReOpenSchools",0,15.0,2.0,4.2,4.4,0.8666666666666667,0.7333333333333333,0.26666666666666666,0.26666666666666666,0.4,0.2,0.06666666666666667,0.0,0.0,1.0,0.23529411764705882,0.06666666666666667,10.3,4.0,0.0,0.0,0.0,0.06364147365093231,0.027161866426467896,0.746509850025177,0.09235544502735138,0.0011998717673122883,0.038943078368902206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stay_at_home_orders,"Remember: the “experts” during the Bubonic Plague said cats DEFINITELY spread the disease, and encouraged people to kill them off. When the rats who carried the ticks proliferated from no predators, the disease ran rampant. 
I bet pro-cat people were ridiculed.",0,49.0,3.0,4.489795918367347,2.7636300365206,0.7959183673469388,0.6938775510204082,0.3469387755102041,0.14285714285714285,0.2857142857142857,0.22448979591836735,0.04081632653061224,0.0,0.04081632653061224,1.0,0.3269230769230769,0.061224489795918366,7.5,5.792715732327589,0.08163265306122448,0.0,0.5,0.07555514574050903,0.002145051024854183,0.017210913822054863,0.009523128159344196,0.7795827984809875,0.004631830379366875,0.0,0.0,0.0,0.0,0.0,0.0,0.9354036450386047,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
