target,text,stance,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
Atheism,"In the big picture, religion is bad for society because it blunts reason.   #freethinker #SemST",1,19.0,2.0,4.157894736842105,2.8333197544620567,0.9473684210526315,0.8947368421052632,0.3157894736842105,0.21052631578947367,0.3157894736842105,0.10526315789473684,0.10526315789473684,0.0,0.05263157894736842,1.0,0.3,0.05263157894736842,8.0,5.5,0.10526315789473684,-0.3499999999999999,0.3833333333333333,0.17814204096794128,0.027907000854611397,0.7754461169242859,0.01356156449764967,0.002218896057456732,0.001965518109500408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Atheism,Religion has destroyed the ability for some to say know.   #SemST,1,13.0,2.0,4.076923076923077,2.4325212770525995,1.0,1.0,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,1.0,0.42857142857142855,0.07692307692307693,6.4,4.5,0.15384615384615385,0.0,0.0,0.3337918221950531,0.04300681874155998,0.4867092967033386,0.09344836324453354,0.004135947674512863,0.025188082829117775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,@climasphere Stocker: Fish catch potential could drop by as much as 50% in some areas due to #oceanacidification. #CFCC15 #SemST,1,27.0,2.0,4.037037037037037,3.726595919438598,0.8888888888888888,0.8148148148148148,0.2222222222222222,0.25925925925925924,0.2962962962962963,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.0,1.0,0.34615384615384615,0.037037037037037035,11.1,8.0,0.0,0.025000000000000005,0.525,0.12197154015302658,0.010255768895149231,0.8198882341384888,0.034988176077604294,0.0005397418281063437,0.008481745608150959,0.0,0.0,0.0,2.0,0.0,0.0,0.9586599469184875,19.0,0.0,1.0,0.0,0.0,0.95,0.0,0.05,0.0,0.0
Climate Change is a Real Concern,"Boni ""Future Sea level rise will not be uniform & different for coasts"" #CCFC15 #Journey2015 #SemST",1,21.0,1.0,4.095238095238095,2.653026338511261,0.9047619047619048,0.8571428571428571,0.19047619047619047,0.2857142857142857,0.42857142857142855,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.0,1.0,0.19047619047619047,0.0,6.8,0.0,0.0,0.0,0.3625,0.029142221435904503,0.015869632363319397,0.9088931083679199,0.020435286685824394,0.0007272735238075256,0.010096519254148006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,"@climasphere Bony: Extreme weather events (heat waves, drought, flooding, windstorms) made more frequent/intense by #CFCC15 #SemST",1,25.0,1.0,4.6,3.7841775856849003,0.88,0.8,0.08,0.4,0.44,0.04,0.12,0.04,0.0,1.0,0.11538461538461539,0.0,9.5,0.0,0.04,0.1875,0.75,0.12001529335975647,0.005698404740542173,0.8613204956054688,0.008376243524253368,0.0003983297501690686,0.002495496766641736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,"Grubb: state of energy: shift US & EU from net-producer to net-importer of emissions"" #CCFC15 #journey2015 #SemST",1,23.0,1.0,4.260869565217392,3.5535333463830523,0.8260869565217391,0.6956521739130435,0.17391304347826086,0.391304347826087,0.43478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,1.0,0.18518518518518517,0.0,8.4,0.0,0.0,0.0,0.0,0.03850531205534935,0.03810877352952957,0.8824750781059265,0.012518789619207382,0.0007729187491349876,0.016812145709991455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,Interesting speaker Maarten Van Aalst @Federation how their humanitarian experience can help Climate scientists #CCFC15 #SemST,1,19.0,1.0,5.842105263157895,3.406853122669949,0.9473684210526315,0.8947368421052632,0.15789473684210525,0.15789473684210525,0.5789473684210527,0.10526315789473684,0.05263157894736842,0.0,0.05263157894736842,1.0,0.16666666666666666,0.0,15.4,0.0,0.05263157894736842,0.5,0.5,0.005372474901378155,0.01982671022415161,0.9589632749557495,0.005054275039583445,0.0007323289173655212,0.006623336113989353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,This halcyon summer is over. Climate is on the move. Doug Kelbaugh #CNU23 #declarationsignee #SemST,1,20.0,3.0,4.25,3.6452023263462343,0.8,0.65,0.3,0.25,0.45,0.1,0.0,0.0,0.0,1.0,0.35,0.1,4.1,0.0,0.0,0.0,0.0,0.07567102462053299,0.017298918217420578,0.7866895198822021,0.11256376653909683,0.0006885064649395645,0.0036609324160963297,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,That moment when Canadians realised global warming doesn't equal a tropical vacation #BCwildfire #Canadaburns #SemST,1,19.0,1.0,5.368421052631579,3.0644056058967655,0.8947368421052632,0.8421052631578947,0.21052631578947367,0.21052631578947367,0.3157894736842105,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.0,1.0,0.2631578947368421,0.0,12.7,0.0,0.05263157894736842,0.0,0.125,0.01728050783276558,0.0030316030606627464,0.9744042158126831,0.002084372565150261,0.0002895252837333828,0.0019473035354167223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Climate Change is a Real Concern,#Defrance: displacements due to natural disasters higher than those caused by conflicts #migration #development #CFCC #S2242 #SemST,1,24.0,1.0,4.791666666666667,3.523482730985857,0.7916666666666666,0.75,0.16666666666666666,0.2916666666666667,0.375,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,1.0,0.20833333333333334,0.0,12.3,0.0,0.0,0.075,0.425,0.007590742316097021,0.005677376873791218,0.9753494262695312,0.008742813020944595,0.0007114231120795012,0.0005921386764384806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
