feature,shap_importance,iteration,stance,model
joy,1.3360845,13,FAVOR,XGBoost
noun_ratio,0.584915,13,FAVOR,XGBoost
stopword_ratio,0.5744561,13,FAVOR,XGBoost
word_count,0.53769505,13,FAVOR,XGBoost
verb_ratio,0.45170173,13,FAVOR,XGBoost
type_token_ratio,0.42432386,13,FAVOR,XGBoost
sentiment_polarity,0.41685027,13,FAVOR,XGBoost
function_word_ratio,0.41642877,13,FAVOR,XGBoost
fear,0.37071115,13,FAVOR,XGBoost
disgust,0.3566446,13,FAVOR,XGBoost
adj_ratio,0.3294511,13,FAVOR,XGBoost
surprise,0.2885333,13,FAVOR,XGBoost
pronoun_ratio,0.26245868,13,FAVOR,XGBoost
sadness,0.23872094,13,FAVOR,XGBoost
avg_word_length,0.21239695,13,FAVOR,XGBoost
subordinate_clause_ratio,0.20984168,13,FAVOR,XGBoost
anger,0.1703915,13,FAVOR,XGBoost
punctuation_density,0.14339101,13,FAVOR,XGBoost
punctuation_usage,0.14312896,13,FAVOR,XGBoost
hedges_score,0.13956901,13,FAVOR,XGBoost
hapax_legomena,0.12475147,13,FAVOR,XGBoost
hedge_C_count,0.09191221,13,FAVOR,XGBoost
std_word_length,0.08171017,13,FAVOR,XGBoost
doubt_adjectives_count,0.07548142,13,FAVOR,XGBoost
readability_score,0.07056123,13,FAVOR,XGBoost
sentiment_subjectivity,0.064562075,13,FAVOR,XGBoost
sentence_length_variation,0.034161363,13,FAVOR,XGBoost
adv_ratio,0.032640286,13,FAVOR,XGBoost
E_ratio,0.022062883,13,FAVOR,XGBoost
certainty_verbs_count,0.018764615,13,FAVOR,XGBoost
sentence_count,0.01800255,13,FAVOR,XGBoost
doubt_adverbs_count,0.017181473,13,FAVOR,XGBoost
certainty_adverbs_count,0.0,13,FAVOR,XGBoost
avg_dependency_depth,0.0,13,FAVOR,XGBoost
doubt_verbs_count,0.0,13,FAVOR,XGBoost
certainty_adjectives_count,0.0,13,FAVOR,XGBoost
hedge_D_count,0.0,13,FAVOR,XGBoost
hedge_E_count,0.0,13,FAVOR,XGBoost
hedge_N_count,0.0,13,FAVOR,XGBoost
hedge_I_count,0.0,13,FAVOR,XGBoost
C_ratio,0.0,13,FAVOR,XGBoost
D_ratio,0.0,13,FAVOR,XGBoost
I_ratio,0.0,13,FAVOR,XGBoost
N_ratio,0.0,13,FAVOR,XGBoost
