feature,shap_importance,iteration,stance,model
fear,0.87400013,13,NONE,XGBoost
noun_ratio,0.58159155,13,NONE,XGBoost
disgust,0.56443316,13,NONE,XGBoost
anger,0.5373666,13,NONE,XGBoost
surprise,0.43963492,13,NONE,XGBoost
stopword_ratio,0.424507,13,NONE,XGBoost
verb_ratio,0.38114285,13,NONE,XGBoost
punctuation_density,0.3650222,13,NONE,XGBoost
function_word_ratio,0.34442565,13,NONE,XGBoost
punctuation_usage,0.32915416,13,NONE,XGBoost
sadness,0.3265639,13,NONE,XGBoost
avg_word_length,0.31539136,13,NONE,XGBoost
readability_score,0.283302,13,NONE,XGBoost
joy,0.2824974,13,NONE,XGBoost
std_word_length,0.26507,13,NONE,XGBoost
word_count,0.2138465,13,NONE,XGBoost
hedge_C_count,0.20409715,13,NONE,XGBoost
sentence_length_variation,0.1840621,13,NONE,XGBoost
sentiment_subjectivity,0.16985495,13,NONE,XGBoost
sentiment_polarity,0.15731707,13,NONE,XGBoost
type_token_ratio,0.14810766,13,NONE,XGBoost
subordinate_clause_ratio,0.13671726,13,NONE,XGBoost
pronoun_ratio,0.09659474,13,NONE,XGBoost
hapax_legomena,0.09280659,13,NONE,XGBoost
adj_ratio,0.07826202,13,NONE,XGBoost
sentence_count,0.057865154,13,NONE,XGBoost
certainty_verbs_count,0.046732698,13,NONE,XGBoost
adv_ratio,0.0369115,13,NONE,XGBoost
hedge_E_count,0.03115863,13,NONE,XGBoost
C_ratio,0.027727447,13,NONE,XGBoost
hedges_score,0.020181043,13,NONE,XGBoost
doubt_adjectives_count,0.017187633,13,NONE,XGBoost
certainty_adverbs_count,0.007612111,13,NONE,XGBoost
avg_dependency_depth,0.0,13,NONE,XGBoost
doubt_verbs_count,0.0,13,NONE,XGBoost
doubt_adverbs_count,0.0,13,NONE,XGBoost
hedge_D_count,0.0,13,NONE,XGBoost
certainty_adjectives_count,0.0,13,NONE,XGBoost
hedge_I_count,0.0,13,NONE,XGBoost
hedge_N_count,0.0,13,NONE,XGBoost
D_ratio,0.0,13,NONE,XGBoost
E_ratio,0.0,13,NONE,XGBoost
I_ratio,0.0,13,NONE,XGBoost
N_ratio,0.0,13,NONE,XGBoost
