word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,iteration,stance,model
-0.11715993619230858,0.23894574897100224,0.0030766999651044395,-0.11067817736686823,0.09909576336431275,-0.08747913849912624,0.00731562498244189,-0.5562939186688991,-0.3339838083218651,1.016927322824004,-0.6993504381350616,0.3372232241273561,0.07309760729114845,0.0,-0.4256870438129052,-0.6483146606310606,0.23215213990522798,-0.0073280157805163315,-0.15244312408414695,-0.056164371059150335,-0.06689695864550786,-0.5785233212833459,-0.11928787787478624,1.1810606055889532,-0.11232000143006633,0.20117132993388406,0.489544221461822,0.02748658350406221,0.11396221449084595,-0.15062271108542813,-0.06282475331837498,0.0026026909460734023,-0.06464346744494977,-0.07494017920520446,0.19769572792366172,-0.11049617194529328,-0.14236979096575392,0.02903021748510569,0.1572125149026376,0.05547992846832413,0.00921128827176488,0.11086451011924232,0.0056080873402050285,-0.11396335453851053,8,AGAINST,Logistic Regression
-0.004385666060674609,0.23894574897100224,0.06177782478406613,-0.004201522486661604,-0.128762175816898,0.24203111494060525,0.024775449754179023,-2.2142957702203767,-0.993857541704848,-0.45990010393912323,0.32510670982421697,0.3372232241273561,-0.021369791493847223,0.0,0.48162931171690554,1.3937728548276715,-0.09835861627053245,-0.0073280157805163315,0.28779697126048287,-0.02155557299167842,0.20764314517848736,-0.5731300854967779,-0.08145350179812332,-1.4360515223718957,0.12226563589948537,0.1612981322789858,-1.294916098748325,0.02748658350406221,0.11396221449084595,-0.15062271108542813,-0.06282475331837498,0.0026026909460734023,-0.06464346744494977,-0.07494017920520446,-0.02221053228063386,-0.11049617194529328,-0.14236979096575392,0.02903021748510569,0.1572125149026376,0.05547992846832413,0.00921128827176488,0.11086451011924232,0.0056080873402050285,-0.11396335453851053,8,AGAINST,Logistic Regression
0.10838860407095936,0.23894574897100224,-0.17368202995227958,0.25573616460313064,-0.025190385279983973,0.04232793103773774,-0.06705869352573711,2.1568000202335185,1.505664175654936,-2.0262322232333494,0.32510670982421697,-0.7540862992840605,0.2792082955493211,0.0,-1.0587771874101986,-0.4007889011815173,0.04991511962000415,-0.0073280157805163315,0.3811812339093437,-0.003097547355693417,-0.08519963223377414,-0.2836202584147708,-0.1609489493268395,-1.0774973624713018,-0.09040978859446686,-3.520299014216717,0.6391890789345581,-0.3390011965501006,-0.128510582298188,-0.15062271108542813,-0.06282475331837498,0.0026026909460734023,-0.06464346744494977,0.40380158298257696,-0.1981355404440703,-0.11049617194529328,-0.14236979096575392,0.02903021748510569,-1.8079439213803337,-0.13870743550812598,0.00921128827176488,0.11086451011924232,0.0056080873402050285,0.8639147962541516,8,AGAINST,Logistic Regression
0.29634572095701595,-0.264097933073213,-0.06695271209962186,0.04034388110169415,-0.22370298380906942,0.3106790844072159,-0.04381671899193117,1.9307088586583172,0.5183530972978215,-0.7675724845147756,0.004963851086942443,0.1496543997910192,0.05735304082698277,0.0,-0.6553373900197667,-0.30796674138793906,-0.12546637562299895,0.009928968529848018,-0.0056964256359372314,0.04766202314326541,0.024616409295823875,0.13297354288177857,0.24974615326521613,-0.8099847939263575,0.6312452771163326,0.1992028444206799,0.3561985723589442,0.02748658350406221,-0.128510582298188,0.6861701282780616,-0.06282475331837498,0.0026026909460734023,-0.06464346744494977,-0.07494017920520446,-0.5499855567709432,-0.11049617194529328,-0.14236979096575392,0.02903021748510569,0.1572125149026376,0.05547992846832413,0.00921128827176488,0.11086451011924232,0.0056080873402050285,-0.11396335453851053,8,AGAINST,Logistic Regression
-0.004385666060674609,-0.0125760920511054,0.046330160358023564,-0.12303991039321761,0.06111944016744438,-0.032560762925837684,0.024775449754179023,0.27270700710683937,-0.44396276388569555,0.1554446572121789,-0.10175043515881556,-0.03791442454531778,-0.17881545613550645,0.0,0.1295363976307102,-0.30796674138793906,0.22174350664353862,0.012042901064978705,-0.0056964256359372314,-0.07692964989963348,-0.05774562185137468,1.5315269498242061,-0.17587441544054547,-0.6670815158646177,0.04494531942574741,0.15692311766801448,0.6806528904044223,0.02748658350406221,0.11396221449084595,-0.15062271108542813,-0.06282475331837498,0.0026026909460734023,-0.06464346744494977,-0.07494017920520446,0.021770719760225248,-0.11049617194529328,-0.14236979096575392,0.02903021748510569,0.1572125149026376,0.05547992846832413,0.00921128827176488,0.11086451011924232,0.0056080873402050285,-0.11396335453851053,8,AGAINST,Logistic Regression
0.008144808398395834,-0.0125760920511054,-0.05129907881456542,0.04883247612928495,-0.022428470865666243,0.0882596633353972,0.0512146129799524,-0.42365377054478115,-1.1258322883814447,0.820016999255586,0.32510670982421697,0.3372232241273561,-0.17881545613550645,0.0,0.9149744367460689,0.0051533443157337315,0.08599147283615152,0.009275627229907985,-0.15244312408414695,0.03381850391627665,-0.011988937880708813,-0.6056851524018985,-0.1720397842001218,0.5381814583511562,0.5500256426439458,0.18690448382225092,0.6439695551374035,0.02748658350406221,0.11396221449084595,-0.15062271108542813,-0.06282475331837498,0.0026026909460734023,-0.06464346744494977,-0.07494017920520446,0.021770719760225248,-0.11049617194529328,-0.14236979096575392,0.02903021748510569,0.1572125149026376,0.05547992846832413,0.00921128827176488,0.11086451011924232,0.0056080873402050285,-0.11396335453851053,8,AGAINST,Logistic Regression
0.09585812961188891,-0.0125760920511054,0.015434831505938445,0.0384152151588766,0.037384238169401646,-0.0497227552924903,-0.02510976387935567,1.2053330486045457,0.4496162500704273,0.1554446572121789,-0.3151790076503321,-0.2254832488816556,0.293521537789472,0.0,-0.33258555210742097,-0.39305372119871906,0.14921292486577972,0.021728359487726223,0.06767692358816796,0.02274368853468563,-0.1291260488456135,-0.4684819367433765,-0.16949961854974868,1.1539277242383381,-0.04834587243797511,0.16897985954531536,0.6590662167132677,0.02748658350406221,0.11396221449084595,-0.15062271108542813,0.3560069354707916,0.0026026909460734023,-0.06464346744494977,-0.07494017920520446,-0.17614491442364077,-0.11049617194529328,-0.14236979096575392,0.02903021748510569,0.1572125149026376,0.05547992846832413,0.00921128827176488,0.11086451011924232,0.0056080873402050285,-0.11396335453851053,8,AGAINST,Logistic Regression
-0.11715993619230858,0.23894574897100224,0.10194175229177681,-0.14955958431689065,0.25100105615178697,-0.30715264079228044,0.027269710435855736,-1.2194946592894906,-1.213815452832509,0.032375704981918725,-0.016379006162208835,0.3372232241273561,-0.17881545613550645,0.0,0.17016250310219413,-0.10375798984206591,0.12594010049545273,-0.0073280157805163315,-0.15244312408414695,0.04766202314326541,-0.12180497941030691,-0.5988880827279383,-0.13298704851915819,-1.4167047467481992,-0.12344650730114821,0.18565943396988033,-1.2216634337038865,0.02748658350406221,0.11396221449084595,-0.15062271108542813,-0.06282475331837498,0.0026026909460734023,-0.06464346744494977,-0.07494017920520446,0.1537144758828026,-0.11049617194529328,-0.14236979096575392,0.02903021748510569,0.1572125149026376,0.05547992846832413,0.00921128827176488,0.11086451011924232,0.0056080873402050285,-0.11396335453851053,8,AGAINST,Logistic Regression
0.020675282857466275,-0.264097933073213,-0.16518401409086692,0.2253711277683569,-0.011911950595764286,0.07305149779202492,-0.06252367410450668,0.8466307249515816,1.2903207661593243,-0.8385738031091565,-0.4629372501444586,0.3372232241273561,0.2571879228721656,0.0,-0.5746494305416802,-0.019980040489912407,-0.45929420538576843,0.005252178675486782,0.2539323485416649,0.026896744302782258,-0.17671300017510594,0.576647111647638,-0.17406249257520506,0.3861548520237272,-0.17410329004362002,-0.08508769404433227,0.6688911228746257,0.02748658350406221,0.11396221449084595,-0.15062271108542813,-0.06282475331837498,0.0026026909460734023,-0.06464346744494977,0.4083912238109046,-0.02221053228063386,-0.11049617194529328,-0.14236979096575392,0.02903021748510569,-1.8079439213803337,-0.21268357416582126,0.00921128827176488,0.11086451011924232,0.0056080873402050285,1.2364398060799293,8,AGAINST,Logistic Regression
0.17104097636631158,-0.7671416151174283,-0.07237294523156666,0.026311286551611884,0.011150593855775385,-0.04701296702407138,-0.015263998030631708,0.4036018901240623,0.5690013005180067,-0.3303538384335857,0.055512723519143804,-0.6104929409404527,-0.17881545613550645,0.0,-0.3708061644917777,0.21151166166735258,-0.3322389374484683,0.0035174384186484604,-0.059760998748435455,-0.06792037548206935,-0.08970267097374446,-0.5305256877999229,-0.17697015305696195,1.3923308023611032,-0.19233276463991988,0.1935726068120048,0.6665268005309036,-0.1557573065230192,-0.128510582298188,0.6861701282780616,-0.06282475331837498,0.0026026909460734023,-0.06464346744494977,0.3986307416149779,-0.17614491442364077,-0.11049617194529328,2.7050260283493244,-2.8739915310254625,0.1572125149026376,-0.33289479948457606,0.00921128827176488,-1.3934529168695708,-0.9419652908323678,-0.11396335453851053,8,AGAINST,Logistic Regression
