true_outcome,predicted_correctness_probability
1,0.8252630215888616
1,0.9062921381517623
1,0.7784707516214927
1,0.8165098468754065
1,0.8065297827478949
1,0.8693744279499491
1,0.8673948169178587
1,0.8291807928516555
1,0.8916550790816145
1,0.8769727317457798
1,0.7977392622110243
1,0.8626151650244135
1,0.7508718220262215
1,0.8723976495569801
1,0.8724375368200977
1,0.8170330882862558
1,0.8195833327055475
1,0.9309516317160739
1,0.8538065902755102
1,0.8823310321395327
1,0.8107502118523645
1,0.8991969148218664
1,0.9022198120703003
1,0.7726535617760807
1,0.793445467111713
1,0.7843846356624979
1,0.8436745838551225
1,0.8134601738709069
1,0.8311554205934398
1,0.8563501545478287
1,0.8800269763715303
1,0.802270109963563
1,0.9269309175253356
1,0.9134254807231371
1,0.9206579433789012
1,0.8461538868809426
1,0.8267283988898427
1,0.6319360630884707
1,0.8123943409913036
1,0.8724022429124156
1,0.8816219719475328
1,0.8576082780117962
1,0.7505439128827193
1,0.9475182601583417
1,0.8457765308199616
1,0.790067046970597
1,0.8602047004125197
1,0.8401446834866472
1,0.8389224689270735
1,0.8262686243904068
0,0.8365624892836484
1,0.799776968966737
1,0.8419439110470716
1,0.7687094924371186
1,0.8804951565063943
1,0.8891130612531601
1,0.8358391155736349
1,0.8494161781621846
1,0.9352342281544646
1,0.8407500465526221
1,0.8600127252764158
1,0.8175107387189553
1,0.9066005281890495
1,0.9086280830222303
1,0.9572235016157294
1,0.7894871418016295
1,0.8745582507207621
0,0.9104531221223409
1,0.8636710813698656
1,0.9020919944875251
1,0.8438470999292912
1,0.80866103552887
1,0.9104634157618022
1,0.8661351860737784
0,0.7990449290080411
1,0.8250743971077461
1,0.8601431231060919
1,0.765374681361018
1,0.7972480327262439
1,0.8276199228473303
1,0.8789729463347087
1,0.847955750049664
1,0.8744777600162962
1,0.7481846504748018
1,0.8090103168368997
1,0.8904948078997644
1,0.8149964185742872
1,0.8593805008666525
1,0.8547824836730739
1,0.8742049490179703
1,0.7744364564183776
1,0.7994655577821966
1,0.8290620514505495
1,0.8371946954240871
1,0.8710430449123293
1,0.8612375025684265
1,0.8448985088441151
1,0.873731155503326
1,0.8679472587548519
1,0.8352903386627587
1,0.8563158864803523
1,0.8382858316058416
1,0.8246080334159469
1,0.8325176284545152
1,0.8439407078069902
1,0.8580107482462506
1,0.8826921724983408
1,0.8372451933691739
1,0.7815322179050923
1,0.7415219689303225
1,0.7581898366949115
1,0.8288994968105556
1,0.7971460487944915
1,0.9139142825612785
1,0.8057969636938537
1,0.7871417562602042
1,0.9102860866405017
1,0.8616653748065267
1,0.7612928151876955
1,0.8456108041183739
1,0.8661361479393487
1,0.7611001197092522
1,0.8957665083022027
1,0.7376573257258443
1,0.9345997432071664
1,0.7558736978424132
1,0.7712956833856729
1,0.8753448450861867
1,0.7841629171340896
1,0.7682313782262072
1,0.7834287778276262
1,0.8387578355169033
1,0.8602872868437956
1,0.8840583002765308
1,0.825304632609069
1,0.8900125450624945
1,0.8222841497765678
1,0.7826051196612961
1,0.9272954902231515
1,0.8154322622523632
1,0.7973146943232191
1,0.868389868524435
1,0.7511020021741279
1,0.8384345113990838
1,0.8651748966287016
1,0.8507740335760021
1,0.8473396807714957
1,0.8987832236660426
1,0.8171770566277302
1,0.9393709330085526
1,0.8477408969434255
1,0.8794469168496825
1,0.9273356683207378
1,0.7902307139657728
1,0.8567146567035369
1,0.8954896776432929
1,0.8246822214305627
1,0.8431359045766009
1,0.819170763072596
1,0.7634319988625636
1,0.8908506068951985
1,0.83797333390117
1,0.8223617052941887
1,0.805808469911571
1,0.8042506538752173
1,0.8476042375222275
1,0.822620521775796
1,0.8514730507655413
1,0.8790040203894228
1,0.7710912197150352
1,0.8175210223917342
1,0.8185592908447331
1,0.832992019334782
1,0.7197911018218631
1,0.8189347852393899
1,0.9065995881998371
1,0.8440225709255252
1,0.8774870158285767
1,0.9410039281366354
1,0.8638078930080216
1,0.8473688661582902
1,0.7732100561106096
1,0.8797571750501934
1,0.7525791995032827
1,0.8612318059952468
1,0.8047351186055247
1,0.7995260462779685
1,0.8409909493897779
1,0.8198071968070679
1,0.8667430246697948
1,0.8524564675034827
1,0.7532545551060191
1,0.8643539378467409
1,0.8110706926764512
1,0.8853122911682871
1,0.8087373934034828
1,0.847468278676432
1,0.7554269909268233
1,0.8515857720799686
1,0.87122109939347
1,0.7482736917679722
1,0.7890436612031096
1,0.8964562004571566
1,0.95865158945629
1,0.8445433343701088
1,0.8186332695174092
1,0.9190276503270046
1,0.8691685109851497
1,0.8997854615917881
1,0.8525442351758219
1,0.8269123295518284
1,0.8287008962387246
1,0.8494974503806962
1,0.849489963947478
1,0.778417434150754
1,0.7959132760339457
1,0.8859295433159602
1,0.9335757095113629
1,0.8214715165502291
1,0.9385951220990337
1,0.8657962494475334
1,0.8277785789679175
1,0.8281668128478
1,0.8230851911459686
1,0.8711357249418753
1,0.874381227028502
1,0.9215806871143232
1,0.901467766818226
1,0.8920027253400229
1,0.7659386510975451
1,0.8641182367974877
1,0.8568281375089006
1,0.8596280418849521
1,0.8014905775896607
1,0.8273176590004437
1,0.9125283504640751
1,0.7720052659138834
1,0.7779846387142443
1,0.9141364795601474
1,0.8789795910540188
1,0.8360609592847723
1,0.8464535962886446
1,0.8840031635924084
1,0.8352471305144703
1,0.8050119162994285
1,0.915734718610419
1,0.8797521378041913
1,0.7781001969409241
1,0.954337133618515
1,0.8674502835907528
1,0.8630201568650605
1,0.7560923528515425
1,0.8372805236504273
1,0.8595940525883309
1,0.7737121097374726
1,0.8802028765946048
1,0.7847249595238134
1,0.8991314103319232
1,0.7183453868250579
1,0.9024789325352371
1,0.8359450605267933
1,0.9099695724270357
1,0.7403198074857972
1,0.8373748296301566
1,0.7534568819783313
1,0.8216756398993071
1,0.7457747830397368
1,0.9292981523170508
1,0.8256814279776501
1,0.7954943189314395
1,0.8440568953545449
1,0.8137994327560222
1,0.8680913469774123
1,0.764758251158172
1,0.8343065252608958
1,0.8042323045865385
1,0.8973905771052736
1,0.7995044693173387
1,0.7797917079309671
1,0.9248946119885348
1,0.906772518191103
1,0.8764846308022318
1,0.8135115470393451
1,0.8394053891013438
1,0.7993126205550967
1,0.8574373462612889
1,0.7984314285529236
1,0.8742839566322351
1,0.8447267836180707
1,0.783576464878458
1,0.7929056056452015
1,0.8713702703085063
1,0.802779065226956
1,0.7834832374483829
1,0.82214942540347
1,0.9120349079755184
1,0.8520396340396961
1,0.8625886318868337
1,0.919357940793096
1,0.8629691528670513
1,0.8946618445260158
1,0.9118625617254474
1,0.8861154175032708
1,0.8396286653483013
1,0.7625233430565748
1,0.8551987719201479
1,0.7741052978036773
1,0.8057026948597564
1,0.8936791864973477
1,0.8636032345168241
1,0.854986667762606
1,0.8568043265879856
1,0.8411296577782554
1,0.839305245354514
1,0.8052561135553288
1,0.8516247119830963
1,0.8298770565509264
1,0.9309763924802558
1,0.8651747040922584
1,0.8971510083009145
1,0.8619133603612122
1,0.8154555375900079
1,0.895823376221256
1,0.8004973462805909
1,0.788447879366668
1,0.9249778970069673
1,0.7837844644559571
1,0.8216675112553171
1,0.9656207732907176
1,0.8548824017837131
1,0.9032912410358857
1,0.9198219486120857
1,0.8722068902555866
1,0.8495932316168809
1,0.8997087418376031
1,0.8769202346093582
1,0.8378643217262723
1,0.8138368892259852
1,0.7968304527865262
1,0.8141593619048451
1,0.8012323417487592
1,0.8368466112114521
1,0.8521977064806493
1,0.9285319587251654
1,0.7228012936480142
1,0.8045984904678871
1,0.8587007785194951
1,0.8523551802843939
1,0.838191071245196
1,0.8009871073711692
1,0.905277409349293
1,0.8001715189709708
1,0.7731685979890989
1,0.898851305916861
1,0.831232742608134
1,0.8297837806842754
1,0.8525800020010929
1,0.8715114980968605
