target,text,stance
Atheism,"I want to give the world a hug. A huge, huge hug. #human #4thofJuly #everyone #planetearth #SemST",2
Atheism,Life's just like a test to sort out the best from the unfit rest. #adversity #evolution #Heaven #Nirvana #Valhalla #SemST,2
Climate Change is a Real Concern,The Weather app keeps taunting us with rain. #PNW #drought #SemST,2
Climate Change is a Real Concern,"What has been will be again, what has been done will be done again; there is nothing new under the sun. Ecclesiastes 1:9 #SemST",2
Climate Change is a Real Concern,67 degrees Fahrenheit on July 8th. I love this weather! #PureMichigan #SemST,2
Feminist Movement,Some men do not deserve to be called gentlemen #SemST,2
Feminist Movement,Female sharks grow to be larger than male Sharks. #Sharkweek2015 #SemST,2
Feminist Movement,Just watched the frickin' awesome interview with @caitlinmoran and @lenadunham ! What a breath of fresh air those two ladies are!! #SemST,2
Feminist Movement,Putting the air conditioners in while wearing a sundress because #SemST,2
Feminist Movement,#women learn to be women and #men learn to be men and I don't blame it all on you but I don't want to be your #friend  #lyrics #SemST,2
Feminist Movement,The shaming we do around celebrity choices in photoshoots is highly related to the principles behind #SemST,2
Hillary Clinton,@TheJackOBrien @instapundit BOOM! I believe the 6th 'reporter' from the left has forgotten her mittens. #MediaStiffArmed #SemST,2
Hillary Clinton,The young Skinheads from yesterday's Aryan Nations has grown up to become the Tea Party of today. Same exact doctrine @msnbc  #SemST,2
Hillary Clinton,"If it's been 80+ days since you've done an interview,  can we assume you're not really running for president? #SemST",2
Hillary Clinton,@OutnumberedFNC: Hillary chooses Brianna Keilar for her first interview. What can we expect? #SemST,2
Hillary Clinton,@Levee_Breaks  The stench of low tide.is lasting NO! ===> #SemST,2
Hillary Clinton,A circus Act such as Donald Trump is short term entertainment. Soon to be canceled. #SemST,2
Hillary Clinton,This is the 3rd time in U.S. that Republicans has a vacuum of presidential leadership. #SemST,2
Hillary Clinton,"@3_Card_Monty : I believe the title would be ""First Lord"". Let THAT sink in!! #PJNET #SemST",2
Hillary Clinton,Controlling #illegalimmigration is Now Racist According to @ChrisCuomo #NewDayCNN  Let's Bash #Trump ALL Day AGAIN #morningjoe #SemST,2
Hillary Clinton,GW Bush gives $100K speech to wounded vets...then sells uranium to Russia. Oh wait. #SemST,2
Legalization of Abortion,"@nytimes while you are at it, eliminate all drugs, cars, planes, food, electricity, and anything else that MAY cause a death. #SemST",2
Legalization of Abortion,89% of abortions occur at the 12th week or before #letstalkabortion #SemST,2
Legalization of Abortion,1.2% of abortions happen at 21 weeks+  (these are only exceptions) #letstalkabortion #SemST,2
Legalization of Abortion,@BuhayIpaglaban @laurawrpie @JaxLeSigh Like I said I'm glad this medical procedure is around so that pregnant people stay healthy. #SemST,2
Legalization of Abortion,"The teen pregnancy rate has declined 51 percent, and the teen birth rate is down 57 percent. #SemST",2
Legalization of Abortion,So Ariana Grande hates America & Americans? She's not alone #SCOTUS #HILLARY #OBAMA #DEMOCRATS #ACLU #NAACP #HAMAS #ISIS #SemST,2
Legalization of Abortion,Women have outgrown the common housewife stigma long ago #SemST,2
Legalization of Abortion,@laurawrpie protect them by informing #HIV s acquired by having sex even wen using #condoms HIGH #RISK of acquiring it #teens #SemST,2
Donald Trump,@ophidianpilot @NewAmericanMag All the Congressmen/women should be criticizing the lack of security in this Country! #SemST,2
Donald Trump,"Under O & Kerry's deal, if the ayatollahs want to keep their nuclear toys  they can keep their nuclear toys! PERIOD! #SemST",2
Donald Trump,@HillaryClinton lies again She WAS subpoenaed! She violated law etc! #RedNationRising #SemST,2
Donald Trump,@AppSame  obama and hillary and ordoughan and the Khomeinians and MB And ISIS are all serving the Freemasonry  #SemST,2
Donald Trump,@chevesligon @laurakfillault we have white newlywed mothers being shot by 5x deported illegals!! Cruz knows what is it! #SemST,2
Donald Trump,Hillary: -Assad is a reformer -Putin is re-settable -Libya Jihadist are allies -Iran not building Nukes -Strom is right #tcot #SemST,2
Donald Trump,@majicmahon @seanhannity @RickSantorum Hillary's brand of  experience we do not need! #SemST,2
Donald Trump,Hey guise. Any recommendation for a good taco place in midtown? #Trump #SemST,2
Donald Trump,"IRS + Hillary Both ""Lost"" Government Emails: This Situation is as Clear as Day - The #Obama Admin is Destroying Evidence! #SemST",2
Donald Trump,The number of crimes committed by illegal aliens in the United States each year should be ZERO! #SemST,2
Donald Trump,"@JimGaffigan No truth to the rumor that Trump said today ""Did I say Mexicans? I meant Bill Cosby."" #Cosby #SemST",2
