target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
Legalization of Abortion,"@Cody_Fulk92 @ntfem @brettzawesome Actually, child-murder is far worse these days. We live in more savage times. #SemST",0,semeval,24.0,3.0,4.291666666666667,3.493794101291921,0.875,0.7916666666666666,0.2083333333333333,0.375,0.3333333333333333,0.125,0.125,0.0833333333333333,0.0416666666666666,1.0,0.217391304347826,0.0833333333333333,6.466176470588238,3.6817870057290873,0.0,0.0672727272727272,0.54,0.9231554269790648,0.0013048319378867,0.0673122331500053,0.0033331986051052,0.0035164924338459,0.0008269943064078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,"MT""@ToGovern: U.S. justice department seeks more information on Aetna-Humana deal http://t.co/YNLEo9S5BN #CorpGov""",0,wtwt,20.0,1.0,5.25,4.322904116447646,0.9,0.8,0.1,0.65,0.55,0.05,0.1,0.0,0.0,1.0,0.1176470588235294,0.15,15.1,0.0,0.0,0.5,0.5,0.1167358830571174,0.0084692928940057,0.7101312279701233,0.0954825952649116,0.0007312131347134,0.0295370873063802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,"Activists Question State Reviews Of Proposed Aetna-Humana, Anthem-Cigna Deals  #merger @CCAG @care4every1 @CSMS https://t.co/cMKu8YAsLj",0,wtwt,21.0,1.0,5.761904761904762,4.428315404785779,0.9047619047619048,0.8571428571428571,0.0476190476190476,0.5714285714285714,0.7142857142857143,0.0952380952380952,0.0,0.0,0.0,1.0,0.0476190476190476,0.0476190476190476,12.3,0.0,0.0,0.0,0.0,0.3857110440731048,0.1565897166728973,0.308641642332077,0.1400721669197082,0.0009855390526354,0.006139597389847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,"Reposted: DOJ sues to derail Aetna-Humana, Anthem-Cigna mergers on anti-trust grounds (updated) https://t.co/0Iklv8WGFc @deetelecare",0,wtwt,21.0,1.0,5.666666666666667,4.549550823808072,0.9523809523809524,0.9047619047619048,0.0952380952380952,0.6190476190476191,0.4285714285714285,0.1428571428571428,0.0952380952380952,0.0,0.0,1.0,0.0833333333333333,0.0476190476190476,14.7,0.0,0.0952380952380952,0.0,0.0,0.1981562077999115,0.0176124032586812,0.564751386642456,0.1102160438895225,0.0016799970762804,0.0517895780503749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Donald Trump,If you say his name three times you only get #Beetlejuice When you say it five times you get the horrific #CandyColouredMan #MuellerIsComing #Trump,0,pstance,28.0,1.0,4.428571428571429,3.697765458727081,0.6785714285714286,0.5,0.3571428571428571,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.0357142857142857,0.2142857142857142,1.0,0.6071428571428571,0.0,10.486666666666668,0.0,0.1428571428571428,-0.5,1.0,0.0021240895148366,0.0006437699776142,0.9948375821113586,0.00127126974985,0.0003938268055208,0.0004311456286814,0.0,1.0,0.0,0.0,0.0,0.0,0.9659916758537292,23.0,0.0,0.0,0.0,1.0,0.9583333333333334,0.0,0.0,0.0,0.0416666666666666,test,1
Joe Biden,What does #JoeBiden or @staceyabrams have to offer my group ? African Decendants of Slavery in America? No Tangible Benefits then #NOVOTE,0,pstance,26.0,3.0,4.461538461538462,3.066327911999192,0.9230769230769232,0.8461538461538461,0.3846153846153846,0.1923076923076923,0.3846153846153846,0.1153846153846153,0.0769230769230769,0.0384615384615384,0.0384615384615384,1.0,0.4,0.0769230769230769,7.368571428571428,2.6246692913372702,0.0384615384615384,0.0,0.0,0.1273420602083206,0.0219510700553655,0.7124785780906677,0.028811290860176,0.0012997075682505,0.0566964857280254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,$CNC &amp; $WCG compete for Medicare Advantage insurance policies(350K people)that $AET is dropping to acquire $HUM. https://t.co/GhV659aEZD,0,wtwt,30.0,2.0,4.133333333333334,3.621540494810952,0.9,0.8666666666666667,0.1333333333333333,0.4666666666666667,0.4333333333333333,0.1,0.0,0.0,0.0,1.0,0.12,0.0666666666666666,9.9,7.5,0.0666666666666666,0.0,0.0,0.0196443069726228,0.0441977456212043,0.0073258955962955,0.0939884185791015,0.0012419216800481,0.4989075660705566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Joe Biden,Biden has a whole 80 people show up today for the rally in Iowa. Its possible they were bussed in by Soros. Biden is history. @JoeBiden The picture below was taken one hour before the event.,0,pstance,41.0,4.0,3.7804878048780486,1.944500627121439,0.8536585365853658,0.7560975609756098,0.4146341463414634,0.1219512195121951,0.2926829268292683,0.1707317073170731,0.048780487804878,0.0,0.048780487804878,1.0,0.5,0.0975609756097561,5.94777777777778,4.06201920231798,0.024390243902439,0.1,0.7,0.0308795925229787,0.0305635910481214,0.1855452060699463,0.0232035592198371,0.0015072193928062,0.3749119341373443,0.0,1.0,0.0,2.0,0.0,0.0,0.9330021142959596,35.0,0.0,1.0,0.0,0.0,0.9722222222222222,0.0,0.0277777777777777,0.0,0.0,test,0
Donald Trump,"Yeah it seems you can, but really how can you look at the current #CorruptGOP and even want to be considered a #Republican. I can't imagine being loyal to that party of #Corruption any more. They aren't who they used to be #VeteransAgainstTrump",0,pstance,52.0,3.0,3.8846153846153846,3.2678730212234743,0.8076923076923077,0.6730769230769231,0.5,0.173076923076923,0.1153846153846153,0.1923076923076923,0.0576923076923076,0.0769230769230769,0.1153846153846153,1.0,0.6346153846153846,0.0384615384615384,8.111627906976747,6.342099196813483,0.0961538461538461,0.2583333333333333,0.4833333333333334,0.2145784646272659,0.003502886975184,0.758599042892456,0.0119261378422379,0.0040306677110493,0.0053437543101608,2.0,2.0,0.0,1.0,0.0,0.0,0.9372130632400512,41.0,1.0,1.0,0.0,0.0,0.9534883720930232,0.0232558139534883,0.0232558139534883,0.0,0.0,test,1
healthcare,"Anthem's Cigna takeover bid blocked by federal judge

A federal judge has blocked Anthem's attempt to acquire Cigna… https://t.co/W8mVhRIElw",0,wtwt,23.0,1.0,5.260869565217392,3.326015912853092,0.782608695652174,0.5652173913043478,0.1739130434782608,0.3043478260869565,0.5217391304347826,0.1739130434782608,0.0869565217391304,0.0,0.0,1.0,0.2608695652173913,0.0434782608695652,9.5,0.0,0.0,0.0,0.0,0.306305468082428,0.0088603720068931,0.0168017782270908,0.4787911176681518,0.0095634562894701,0.0759287253022193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
