target,text,stance
Donald Trump,"Mark Levin tells @CPAC: We are obligated to defend @realdonaldTrump from Democrats 'trying to take him out' #Make No Mistake, Regardless who you supported in the Primary #Trump RINOS are w/Obama, Crooked Hillary and the Democrats Against We the People",1
Donald Trump,God Blessed America with a great President who acknowledges that we are blessed because of God. #Trump,1
Donald Trump,Awesome Kayleigh! You go girl! Looks like fun! USA USA USA #KAG2020 #Trump M A G A,1
Donald Trump,Its time for #TermLimits! Socialism does NOT work! Our economy is booming under Trump. Its time to #WalkAway and join the #Winning team! ALL ABOARD the #TrumpTrain!!! #VoteDemsOut,1
Donald Trump,I love President Trump. He is the only man who can make America great again.,1
Donald Trump,Agree with @POTUS #Dems gripped by fear &amp; Would add HATRED! #AOCSquad #DemocratSocialists Control the house &amp;amp; #Dems who have not accepted 2016 loss fell right into their trap #WalkAwayFromDemocratsForever #Trump,1
Donald Trump,Yeah right! Mr Doom and Gloom! Sad that Dems hope for the worst case scenario! You forget this isnt Obama this is Trump! So he will be working nonstop to have the best outcome for Americans! #BestPresidentEver45,1
Donald Trump,Your tireless determination to do what is best for America is mighty awesome. You are a warrior! #ThankYouPresidentTrump #Trump,1
Donald Trump,AG Barr will be investigating this horror revealing who is responsible for this travesty killing 20% of NY State population! #ISRAEL #Q #Flynn #NRA #DEPLORABLE #DrainTheSwamp #FakeNews #AntiCommunism #Trump,1
Donald Trump,#ThankGod our #FoundingFather s had the forethought of this process or @CrooedHillry would be our @POTUS #KAG2018 #KAG2020 #Trump @TheView @Ocasio2018 Please Retweet!,1
Donald Trump,"Lets show the Dems that we are serious about #KAG. How, you might ask By showing up at the polls in massive numbers. Dont be complacent Dont believe polls - we elected #Trump. Now, we need to have his back. #Patriots #Trump - LETS DO THIS",1
Donald Trump,"8 Reasons Conservatives Are Very Pleased With Secretary of State Mike Pompeo. Military Strength And American Leadership Has Been Revitalized, And Pompeo Is Among The Best Of The #Trump Team.",1
Donald Trump,Calling it a night. Early morning tomorrow. I'll be offline for the next week. Going to play with the grandkids. Our National Anthem and fade to black. #DutyHonorCountry #2Amendment #TrumpArmy #codeofvets #NRA #KateSteinle #MAGAveteran #Trump,1
Donald Trump,Hope it creates a lot of jobs. They opened up pa doras box. #obamagate #treason #wethepeople #UnitedWeStand #ConstitutionOverCoronavirus #Trump,1
Donald Trump,The Most Comprehensive List of President Trump's Accomplishments | Halsey News Network,1
Donald Trump,Is this #VinceVaughn? I knew Vaughn was a #Patriot but to know hes a #Trump supporter makes me even happier Whats this all about?,1
Donald Trump,"James @Comey Quips Hell Move to #NewZealand if #Trump is Reelected Jimmy, I think your move will be more like a 6x4 cell in a Federal Prison in General Population inside the USA #Saturday #DemocratsAreCorrupt",1
Donald Trump,"Tell me again... WHO's going to be running the House of Representatives, Mr. President? @realDonaldTrump #SocialismSucks #MAGA #KAG #SupportTheIBB #LockHerUp #walkaway #LiberalismIsAMentalDisorder RT!",1
Donald Trump,I followed all I did not have! Thank you AMerican Woman~ I follow back #Patriots ##TRUMP #Trump,1
Donald Trump,"You do @1Romans58 and it means #Christians #Conservatives #Patriots must organize and get kimmel, behar, the view snl cancelled. Or soon freedom of religion. #1A and 2a will be a memory. #BoycottNetflix #BoycottABC #BoycottMSM #Jesus #Trump #TrumpsArmy",1
Donald Trump,We need a media that supports freedom of speech and one that does not CENSOR the conservatives for differences of opinion or for defending themselves! @POTUS @FLOTUS @FoxNews @FoxBusiness @IBDeditorials #MAGA #KAG @realDonaldTrump @jeffsessions,1
Donald Trump,THEIR MASKS ARE OFF! THEIR EVIL AGENDA EXPOSED! THEY MUST BE OBLITERATED ON ALL LEVELS OF GOV'T SO VOTE IN YOUR PRIMARIES & FINISH #TrumpStrong in 2020 #MAGA #KAG2020 DEFEAT THEM AT ALL COSTS.,1
