feature,shap_importance,iteration,stance,model
avg_word_length,0.8416751259943027,5,NONE,Logistic Regression
function_word_ratio,0.6526028105975356,5,NONE,Logistic Regression
noun_ratio,0.49579495793664297,5,NONE,Logistic Regression
type_token_ratio,0.44102936088398603,5,NONE,Logistic Regression
hapax_legomena,0.3964160715119199,5,NONE,Logistic Regression
std_word_length,0.37558838480202583,5,NONE,Logistic Regression
certainty_adjectives_count,0.32178663573964217,5,NONE,Logistic Regression
adj_ratio,0.32160727420475366,5,NONE,Logistic Regression
fear,0.301836062924444,5,NONE,Logistic Regression
N_ratio,0.27656653308144996,5,NONE,Logistic Regression
C_ratio,0.2540686953761354,5,NONE,Logistic Regression
joy,0.22040934550511967,5,NONE,Logistic Regression
hedge_N_count,0.2178381173725521,5,NONE,Logistic Regression
sentence_count,0.2045072530200468,5,NONE,Logistic Regression
adv_ratio,0.20170837874413383,5,NONE,Logistic Regression
hedge_C_count,0.19659388951941678,5,NONE,Logistic Regression
verb_ratio,0.1831903137712178,5,NONE,Logistic Regression
certainty_verbs_count,0.16440473644648093,5,NONE,Logistic Regression
hedge_D_count,0.14773942486672087,5,NONE,Logistic Regression
sentiment_subjectivity,0.12276751714565645,5,NONE,Logistic Regression
sadness,0.10509846314494464,5,NONE,Logistic Regression
subordinate_clause_ratio,0.10453382973500472,5,NONE,Logistic Regression
punctuation_usage,0.08640670330678807,5,NONE,Logistic Regression
doubt_adjectives_count,0.07218197519533373,5,NONE,Logistic Regression
sentiment_polarity,0.0674070882667553,5,NONE,Logistic Regression
E_ratio,0.06384917125610656,5,NONE,Logistic Regression
anger,0.06358786842108193,5,NONE,Logistic Regression
hedge_E_count,0.06218272660893659,5,NONE,Logistic Regression
surprise,0.05630172907557065,5,NONE,Logistic Regression
punctuation_density,0.04980873323103255,5,NONE,Logistic Regression
pronoun_ratio,0.044426615680308104,5,NONE,Logistic Regression
stopword_ratio,0.03798328444577912,5,NONE,Logistic Regression
doubt_adverbs_count,0.0274809982848305,5,NONE,Logistic Regression
I_ratio,0.025261529197928453,5,NONE,Logistic Regression
readability_score,0.023706590134016256,5,NONE,Logistic Regression
disgust,0.02316253372453515,5,NONE,Logistic Regression
doubt_verbs_count,0.022883421137592848,5,NONE,Logistic Regression
D_ratio,0.0220065506316588,5,NONE,Logistic Regression
sentence_length_variation,0.01845629314385491,5,NONE,Logistic Regression
hedges_score,0.01304569170707511,5,NONE,Logistic Regression
hedge_I_count,0.012826132355770202,5,NONE,Logistic Regression
word_count,0.011826703911184892,5,NONE,Logistic Regression
certainty_adverbs_count,0.0021805881129521973,5,NONE,Logistic Regression
avg_dependency_depth,0.0,5,NONE,Logistic Regression
