feature,shap_importance,iteration,stance,model
function_word_ratio,1.8384099,5,FAVOR,XGBoost
joy,1.4386998,5,FAVOR,XGBoost
stopword_ratio,0.5513253,5,FAVOR,XGBoost
anger,0.55119544,5,FAVOR,XGBoost
disgust,0.46534026,5,FAVOR,XGBoost
punctuation_density,0.39891577,5,FAVOR,XGBoost
adj_ratio,0.39880127,5,FAVOR,XGBoost
word_count,0.24587116,5,FAVOR,XGBoost
avg_word_length,0.23994726,5,FAVOR,XGBoost
sentiment_subjectivity,0.22317575,5,FAVOR,XGBoost
surprise,0.1839725,5,FAVOR,XGBoost
punctuation_usage,0.1836099,5,FAVOR,XGBoost
noun_ratio,0.1576757,5,FAVOR,XGBoost
sadness,0.15539993,5,FAVOR,XGBoost
hedge_C_count,0.1497412,5,FAVOR,XGBoost
fear,0.14909263,5,FAVOR,XGBoost
std_word_length,0.14532493,5,FAVOR,XGBoost
verb_ratio,0.13854057,5,FAVOR,XGBoost
readability_score,0.1307823,5,FAVOR,XGBoost
subordinate_clause_ratio,0.111947976,5,FAVOR,XGBoost
sentence_count,0.10329651,5,FAVOR,XGBoost
hapax_legomena,0.08613875,5,FAVOR,XGBoost
pronoun_ratio,0.08050655,5,FAVOR,XGBoost
hedges_score,0.075817585,5,FAVOR,XGBoost
type_token_ratio,0.039443463,5,FAVOR,XGBoost
doubt_adverbs_count,0.03081464,5,FAVOR,XGBoost
certainty_verbs_count,0.028224522,5,FAVOR,XGBoost
sentiment_polarity,0.026280968,5,FAVOR,XGBoost
C_ratio,0.01969299,5,FAVOR,XGBoost
adv_ratio,0.016438715,5,FAVOR,XGBoost
avg_dependency_depth,0.0,5,FAVOR,XGBoost
sentence_length_variation,0.0,5,FAVOR,XGBoost
certainty_adverbs_count,0.0,5,FAVOR,XGBoost
doubt_verbs_count,0.0,5,FAVOR,XGBoost
doubt_adjectives_count,0.0,5,FAVOR,XGBoost
certainty_adjectives_count,0.0,5,FAVOR,XGBoost
hedge_D_count,0.0,5,FAVOR,XGBoost
hedge_E_count,0.0,5,FAVOR,XGBoost
hedge_I_count,0.0,5,FAVOR,XGBoost
hedge_N_count,0.0,5,FAVOR,XGBoost
D_ratio,0.0,5,FAVOR,XGBoost
E_ratio,0.0,5,FAVOR,XGBoost
I_ratio,0.0,5,FAVOR,XGBoost
N_ratio,0.0,5,FAVOR,XGBoost
