target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
face_masks,Anyone have any tips for someone with anxiety/panic attacks to feel a bit calmer while wearing a mask.I am struggling not to panic while wearing it as it feels like i can't breath properly.if anyone could help meitnerium's would mean a lot :blush:,1,covid,47.0,1.0,4.361702127659575,2.7321998923390654,0.851063829787234,0.723404255319149,0.3617021276595745,0.1489361702127659,0.2340425531914893,0.2553191489361702,0.0212765957446808,0.0638297872340425,0.0425531914893617,1.0,0.5098039215686274,0.0425531914893617,8.111627906976747,0.0,0.2127659574468085,-0.3125,0.6875,0.0029254343826323,0.8157616257667542,0.1521554440259933,0.0188715923577547,0.0010104469256475,0.0014257049188017,2.0,1.0,0.0,2.0,1.0,0.0,0.9589219689369202,42.0,0.0,0.0,0.0,1.0,0.9767441860465116,0.0,0.0,0.0,0.0232558139534883,test,1
Donald Trump,"@realDonaldTrump #Dems not only disrespect our President but, now they want to tie his hands !! Thanks to our President millions of people are safer now from a true terrorist. Thank you Mr. President !!!!!",1,pstance,44.0,6.0,3.886363636363636,3.0690234535887284,0.75,0.6363636363636364,0.3636363636363636,0.2727272727272727,0.2727272727272727,0.1136363636363636,0.0454545454545454,0.0909090909090909,0.1136363636363636,1.0,0.3720930232558139,0.2045454545454545,7.651515151515152,6.315765107165473,0.0227272727272727,0.3999999999999999,0.6166666666666667,0.6481863260269165,0.0018426292808726,0.3355612158775329,0.0090354485437273,0.0027726483531296,0.001119538443163,1.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
Bernie Sanders,"Im surprised no one was hurt in last nights #DemocraticDebate with all the FLYING ARMS on stage. Bernie, Warren, ORourke, Hickenlooper. They must all B drinking the same Kool-Aide. #VoteRedToSaveAmerica",1,pstance,38.0,4.0,4.552631578947368,4.127554191177631,0.8157894736842105,0.6842105263157895,0.2894736842105263,0.2368421052631578,0.3684210526315789,0.1052631578947368,0.0526315789473684,0.0,0.0263157894736842,1.0,0.3658536585365853,0.0789473684210526,6.40333333333334,6.020797289396148,0.0263157894736842,0.0333333333333333,0.3638888888888889,0.0634748414158821,0.014684135094285,0.1497325450181961,0.0424225814640522,0.0008099270635284,0.7178702354431152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,ISS &amp; GL recommend vote for Aetna's acquisition of Humana $AET $HUM http://t.co/eDwdpwrPT0,1,wtwt,20.0,1.0,4.1,3.935733730830885,0.95,0.9,0.1,0.5,0.55,0.05,0.0,0.0,0.0,1.0,0.1666666666666666,0.05,11.9,0.0,0.0,0.0,0.0,0.007053175009787,0.12906114757061,0.0118488110601902,0.1568209081888198,0.0017121325945481,0.1558897644281387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Bernie Sanders,"They don't let go of the Russian thing. Big supporter of #Russia #BernieSanders admired Russia so much he honeymooned there in 1988. Now, he doesn't want their support? LOL!",1,pstance,38.0,4.0,3.8157894736842106,2.7801482652425755,0.8421052631578947,0.6842105263157895,0.3421052631578947,0.2368421052631578,0.1578947368421052,0.1842105263157894,0.0526315789473684,0.1578947368421052,0.1052631578947368,1.0,0.4473684210526316,0.1052631578947368,4.455862068965519,4.656984002549289,0.0526315789473684,0.3,0.25,0.1350889950990677,0.0629681125283241,0.7331637144088745,0.0238389372825622,0.0013476227177307,0.0286920517683029,0.0,1.0,2.0,2.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
Legalization of Abortion,"@BuhayIpaglaban @laurawrpie Every time I ""discuss"" with ""#prolife"" it reaffirms my belief that #antichoice are complete idiots. #SemST",1,semeval,28.0,2.0,4.321428571428571,3.4127237909724526,0.8214285714285714,0.6785714285714286,0.2142857142857142,0.3571428571428571,0.3571428571428571,0.0714285714285714,0.1071428571428571,0.0,0.1071428571428571,1.0,0.2692307692307692,0.0357142857142857,13.718888888888891,8.0,0.0357142857142857,-0.35,0.6000000000000001,0.2548936307430267,0.0156821198761463,0.7091981172561646,0.0129878940060734,0.0005740043707191,0.0038062066305428,0.0,0.0,1.0,0.0,0.0,1.0,0.5090445876121521,17.0,1.0,0.0,0.0,0.0,0.9444444444444444,0.0555555555555555,0.0,0.0,0.0,test,0
entertainment,Incredible deal for FOX considering the big sale to Disney. Lifts TV ratings on Thursday nights not just for 2018 b… https://t.co/rOxv48MXkw,1,wtwt,25.0,2.0,4.76,3.547167884383258,0.96,0.92,0.28,0.24,0.48,0.04,0.08,0.08,0.0,1.0,0.2916666666666667,0.08,6.4,1.0,0.0,0.45,0.5,0.0073573598638176,0.0806174576282501,0.023666450753808,0.0033440073020756,0.0006283814436756,0.8267768621444702,1.0,0.0,1.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,"CVS, Aetna shares rise on report DoJ won't challenge their merger deal https://t.co/5zpIxCP2Xc $CVS $AET #healthcare #Merger",1,wtwt,25.0,1.0,4.32,3.540847356212917,0.88,0.76,0.08,0.44,0.48,0.08,0.04,0.04,0.04,1.0,0.1304347826086956,0.04,5.4,0.0,0.0,0.0,0.0,0.1095709726214408,0.0516206622123718,0.7823050618171692,0.0297004487365484,0.0004346825298853,0.0223321635276079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,$ESRX agrees to be acquired by $CI; each ESRX share to be exchanged for $48.75 + 0.2434 CI shares; expected complet… https://t.co/eAkIvrypTa,1,wtwt,29.0,1.0,4.103448275862069,3.4675324386142163,0.7586206896551724,0.5517241379310345,0.2413793103448276,0.4482758620689655,0.3448275862068966,0.2068965517241379,0.0,0.0,0.0,1.0,0.25,0.1034482758620689,6.2,0.0,0.1034482758620689,-0.1,0.4,0.0172947812825441,0.2583494186401367,0.0061402320861816,0.0210270062088966,0.0016502593643963,0.2553213536739349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Joe Biden,"Im attending Joe Biden for Presidents event, KHive For Joe Phonebank and Training with Anatole Jenkins sign up now to join me! #JoeBiden #KHive show up and show out for Kamala Devi Harris!",1,pstance,38.0,2.0,4.105263157894737,2.414751525674624,0.7894736842105263,0.5789473684210527,0.3157894736842105,0.131578947368421,0.4210526315789473,0.131578947368421,0.0,0.0526315789473684,0.0263157894736842,1.0,0.3846153846153846,0.0526315789473684,7.651060606060607,5.5,0.0263157894736842,0.0,0.0,0.0204585213214159,0.329692929983139,0.575653076171875,0.0062505649402737,0.0008820771472528,0.0379804149270057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
