target,text,stance
Joe Biden,"Why do I feel like I have to defend Joe Biden now? The ad was racially insensitive, and he should know better. All of #JoeBiden should know better. They shouldve been more clear in that our problem is with the Chinese government and not with its people.",0
Joe Biden,"#Biden is a racist, rapist and has dementia. He is NEVER getting Americas vote!",0
Joe Biden,There are a TON of these public affection videos. Whats he like in private? #Biden,0
Joe Biden,"Joe Biden posted an ad for his campaign thinly veiled as a Memorial Day tribute. So I posted a bunch of #JoeBiden videos in response. Now theres literally dozens of videos showing him groping women and young girls. I dont have the tech, but if you know do someone ...",0
Joe Biden,"How did the woman just stand there? Woman need to take action ASAP, otherwise we have crazy people coming out of the woodwork 40 yrs later. I would have taken that weapon off my neck and beat his a** with it. #JoeBiden",0
Joe Biden,"@JoeBiden &lt;&lt;&lt;&lt;""Not A Whisper"" ..............................WELL #JoeBiden THIS TENDS TO MAKE YOU LOOK LIKE THE LIAR YOU ARE!!!",0
Joe Biden,Glad at least someone can see creepy Joe the pedo for what he is. #creepyJoeThePedo,0
Joe Biden,Drop out. When you wear your mask you look like the crook you are. #CorruptBiden #EndTheShutdown #JoeBiden,0
Joe Biden,"Actually Joe Biden has had one hell of a long groping spree, some might think the fact that nobody has kicked his ass yet is an accomplishment.",0
Joe Biden,"Predators are always trying to find ways to separate kids from their parents, aren't they #CreepyJoe? #JoeBiden",0
Joe Biden,@HowardStern was talking on Wednesday how the Dems should elect #Biden because he only wants to be president for 4 years and he will not run again! #Foreshadowing much?!?!?,0
Joe Biden,"@DHSgov, Did you know that @JoeBiden is a Traitor? Did you know Joe Biden molests Children? #Biden touches women and children inappropriately.. but law enforcement ignores the actions of ... Joe Biden is a pervert. America knows. Do something.",0
Joe Biden,"hilarious considering how the 2016 polls were rigged, and we still won. Now they are in full panic mode. #Biden has zero chance to win.",0
Joe Biden,Biden confirms he'll sacrifice thousands of blue-collar jobs for greener economy if needed So says the Loser,0
Joe Biden,FBI seizes Senate Intel chairman Richard Burr's cellphone amid probe of coronavirus stock sales So I'm a Republican and I don't care for Burr.. but the FBI will investigate him but not #JoeBiden for sexual assault..please.,0
Joe Biden,Even this girl knows what a creep #JoeBiden is. Disgusting.and the MSM turns blind eye to a well documented history of Grooper Joe,0
Joe Biden,Youd think #JoeBiden could stop long enough to get through the 2020 elections but I guess pervs and gonna perv and no one cares.,0
Joe Biden,"#Biden needs to be honest with the American people. Obama is the only president since Herbert Hoover to never reach a 3% GDP. So Creepy Joe, stop trying to take credit for @POTUS booming economy.",0
Joe Biden,"Just registered as a republican, not like there is any other option #RapistJoeBiden #JoeBiden",0
Joe Biden,@ChrisCuomo so you said there's no proof that @JoeBiden is a pervert so either you're blind or complicit,0
Joe Biden,I don't know. I haven't heard what she has said. But I do know that #Biden has always been inappropriate with children and women.,0
Joe Biden,Lmfao @JoeBiden has Alzheimers and cant stop stuttering intelligible nonsense. Theyre both in #Illuminati. Their Illuminati friend @HillaryClinton is gonna steal the nomination at the last minute anyway. #Biden also likes to grope kids.,0
Joe Biden,"anyone surprised by any #Biden , lies hasnt paid any attention to himover is career",0
Joe Biden,#JoeBiden there is this inextricable tie... (around my neck? between my left hand and my right hand? between Democrats and Republicans? between the US and Israel?) aka you don't have to be a Jew to be a Zionist (it helps though):,0
Joe Biden,"@JoeBiden Comment, plug head? You, your family, and your party are a joke. #QuidProQuoJoe",0
Joe Biden,Biden must have taken a hit from Hunter's personal stash of blow before this Tweet. #JoeBiden #OBAMAGATE,0
Joe Biden,Bidens brother hit with fraud accusationsused family connections to further business interests #HangEmHigh #LetEmFry,0
Joe Biden,"Biden-Burisma probe will get to the truth, Senate panel's GOP chairman says: 'I'm not Adam Schiff' #BidenHasDementia #BidenUkraine",0
Joe Biden,You do realize Joe Biden paid a BILLION $$$bribe to Ukraine using taxpayers money??? Investigate Joe Biden! Stop getting sidetracked by a phone call.,0
Joe Biden,"#JoeBiden #Biden #WhistleblowerComplaint Why a surprise, nothing new with moving transcript to top secret server.",0
Joe Biden,Im already #Biden but this makes me want to #demexit so you lose the Speakership. People are out of work. They are selling their school laptops to afford groceries. So out of touch smh.,0
Joe Biden,Im NOT voting for Biden. The only people who have the privilege of saying this are comfortable enough to withstand another 4-8years of neoliberal policy. Thats not me. Im voting my interests - just like you are.,0
Joe Biden,#Biden Biden is a Rapist. Bob you have been a disappointment to alot of us Pennsylvanians.,0
Joe Biden,"Voting for the guy who wrote the Crime bill and was against desegregation, because he didn't want his kids living in ""a racial jungle"" is really all you need to know about Biden not to mention NAFTA and the Iraq war. This guy is awful.",0
Joe Biden,It's just like you DemocRATS to be bullying a sexual assault victim. #Biden has no chance,0
Joe Biden,#Biden sings the Blues. #Bidens Latest Slip-Up: Telling Iowa Voters Poor Kids Are Just as Bright as #White Kids via @thedailybeast,0
Joe Biden,"Forgot to mention, I don't like Oreos. But it's funny that you mention them, because they're totally different on the inside than the outside. Got me thinking of #Biden the two faced lying pony soldier who looks decent from the outside but as we know, is lost on the inside!",0
Joe Biden,Economists: 5 Massive Biden Tax Hikes Will 'Crush' the Economy | via @Newsmax,0
Joe Biden,And...Let's Remember how #Biden #SloppyJoe Biden stands on China ... They're Not Bad Folks.. They're Not Competition for Us... Click below to read the * Real News*,0
Joe Biden,#JoeBiden just gonna wax dumb (as usual) no one cares what the people in second place have to say anyway.,0
Joe Biden,"Biden's Finished After More People Come Forward, Five (5) People Now Confirm It To Be True - Sleepy Joe The Groper #Biden #Dems",0
Joe Biden,Does anyone really know what #Biden wants? He kinda reminds me of the villain in MIB before he downs a bunch of sugar.,0
Joe Biden,Seems seasoned and ready??? Btw....no politician should be referred to as a career professional that's why #JoeBiden hasnt done shit in 40 years....because he is a career professional shitbag,0
Joe Biden,baby mama must have weighed her options Millions in Child support must have been worth being RELATED to #JoeBiden,0
Joe Biden,@dbongino when is it illegal to talk about news articles with world leaders? I even knew of #Biden . However leeking is illegal. When will someone investigate?,0
Joe Biden,17 witnesses for democRATS. Docs in House withheld. Schiff lied about knowing fake WB. WB has ties to #JoeBiden,0
Joe Biden,"12/23/2019 Hunter Biden Is the Subject of a Criminal Investigation Involving Burisma, Legal Filing Claims multiple criminal investigations regarding ""fraud, money laundering, and a counterfeiting scheme"" #Burisma",0
Joe Biden,This should tell you everything you need to know about the character of the Biden family. Hunter learned this from someone #Biden I bet even #Cornpop pays child support.,0
Joe Biden,"No graft here (sic)...@HillaryClinton , whos clearly crooked, @JoeBiden , head of #Biden , and, finally, a look at Obama...well, well, well, its how elite Dems roll...",0
Joe Biden,"Why? Because you support Putin and don't want the Ukrainians to have weapons with which to fight back, or because the Biden family is corrupt and you want that to stay hidden? #PutinsPuppet",0
Joe Biden,Im sure it cant be worse than having to change creepy joes adult diapers #Joementia #whowhodoesthatsearch,0
Joe Biden,Justice for Tara Reade who was raped by Joe Bide. #Biden is a #RAPIST,0
Joe Biden,The dems had a field day with W. Bush whenever he mispoke..... Awful quiet and defensive of #JoeBiden though.,0
Joe Biden,Rather have @RealJamesWoods than #Biden and #SENILEJOE @JoeBiden . Seems your wife is puppeteering you well!,0
Joe Biden,"Rapist of 35 women?? LMAO most of what he's accused of doing is what used to be called ""making a pass"" at someone. Some have been proven liars, none have been proven and none have PICTURES like there are 100s of #Biden feeling up women and little girls.",0
Joe Biden,Joe Biden is a sexual predator who would not think twice about publicly molesting your kids. Obama knew what he was when he chose him for VP.,0
Joe Biden,Two questions 1 - Is #FloppyJoe going to talk more than 10 minutes? 2 - If so can The Dr keep her eff trap shut? We all know #Biden will be reading cue cards That's a given,0
Joe Biden,This is why Liberals can't meme. Liberals are bankrupted ideology There millions and millions of memes of @JoeBiden and conservatives are fucking good at it It is mesmerizing and oh boy #JoeBiden and #CreepyLiberals are pathetics,0
Joe Biden,Sounds like #JoeBiden is ashamed of something and wants to keep it hidden.,0
Joe Biden,"#JoeBiden I know you slurred the words but you also misspelled ""TAX loopholes for Delaware banks and credit firms""",0
Joe Biden,"Literally everyone. (ok, not literally. And not everyone. lol) I meant that you would like the fuck Joe Biden line. You make me wonder if everyone in this thread is a #JoeBiden with the unmitigated gall to be opining about his VP choice.",0
Joe Biden,"Sorry, false choice. A vote for Biden is a vote for those who are at war with progressives, and smear us for wanting Medicare For All, and solutions to the climate crisis. My vote = my consent.",0
Joe Biden,This is why many dont vote Biden. We know better what is going on.,0
Joe Biden,"No. #JoeBiden is a serial sexual harasser who voted for the Iraq War, opposed desegregation, appears to have dementia, and lies compulsively.",0
Joe Biden,found this little tidbit. You ran for president before was seen as a dishonest and untrustworthy then. And you still are. You are racist who voted against desegregation. Yet your video tries to make POTUS RACIST. #JoeBiden,0
Joe Biden,Hopefully he is licking off the residue from the pills he takes for his dementia. #JoeBiden,0
Joe Biden,"That @JoeBiden can have served in the Obama administration for 8 years and say this means hes either deluded or dishonest. Either way, hard pass. #JoeBiden",0
Joe Biden,Have you seen Joes virtual interviews....you definitely dont want to air these #joehiden,0
Joe Biden,"Yes, if he rises above the pettiness he has caused. He hasn't risen above it in over 70 years, and I doubt he's gonna start now. #JoeBiden",0
Joe Biden,"CREEPY JOE, SNIFFING AND TOUCHING AMERICA SINCE 1984 Joe Biden for President 2020",0
Joe Biden,Ok @JoeBiden you and #Biden can now put all the money you siphoned from Ukraine &amp; China to help,0
Joe Biden,As #Democrats2020 drop out and fall in line behind #Biden 's dad. This term is obviously the most apt description #KAYfABE,0
Joe Biden,Eric You are living in a world that doesn't exist anywhere except in your imagination You will never be president Find something else to do that doesn't involve being in touch with REALITY #Democrats ON CRACK #JoeBiden RENTAL CARS #Ukraine Joe Biden #InfluencePeddling,0
Joe Biden,Will never happen. #Biden does not have the integrity nor the back bone to accept the invitation.,0
Joe Biden,@JoeBiden you keep saying the problem is the president. What a joke. I hope you get hammered with questions about your corruption at the debates tonight. #JoeBiden,0
Joe Biden,#JoeBiden not prosecuted for possession of crack cocaine? Does anyone still believe No One Is Above The Law?,0
Joe Biden,This is among many reasons that he did not had over financials to the court in Arkansas! #JoeBiden and @JoeBiden are thieves,0
Joe Biden,"This will completely undermine whomever #JoeBiden selects for VP. If he does select a woman of color, then her credentials and experience will be erased. #amyklobuchar violated Title VII and is perpetuating racist beliefs-- just my take as an Affirmative Action Officer.",0
Joe Biden,Joe Bidens Inconvenient Truth. Russian interference HAPPENED on yours & President Obamas watch! How does he still have ANY Democratic support? #JoeBiden,0
Joe Biden,".@JoeBiden, do you ""recall"" getting comfort from improperly touching Eva Longoria? Bye bye old groper #Biden",0
Joe Biden,Joe full of shit as always Biden. He's never been nothing more than a political hack. He's used his political clout to enrich himself and family his entire political career. #joebiden,0
Joe Biden,"Constantly invoking Obama ain't gonna do it, Joe. You're on your own. #NoJoe",0
Joe Biden,Unfortunately Joe doesn't even know what planet he is on. His wife #JillBiden and the rest of his family should be ashamed of themselves for trotting #JoeBiden out there like he is. And the sad thing is the #DemocRats will dump him in a minute if something better comes along.,0
Joe Biden,"#JoeBiden allies float scaling back events to limit gaffes If they're considering this, that's an admission that he's a bad candidate. But because he's a white man, he can get away with it. #Biden",0
Joe Biden,Uncle Joe was griping gurls while VP. He wasnt in high school. We want an investigation. An he isnt fit,0
Joe Biden,Who will make the most outrageous claim? We know that #JoeBiden will cure cancer. Who will top that? #DemDebate,0
Joe Biden,"Hes not coherent when he answers questions. Its as if he is repeating sound bites when he replies to people. Maybe hes always been that way, I dont know. But, this behavior looks age related to me. smh #Biden",0
Joe Biden,So you really going to pretend that laws were not created specificly to Target #ADOS people? Ask #joebiden who he meant when he said they in his 94 crime bill speech. These laws destroyed the black community and it was on purpose.,0
Joe Biden,"Omfg #biden please answer the question, stop talking about a Obama, he isnt running -you were... but #yourtimesup #Kamala2020",0
Joe Biden,Now on OAN - Rudy is *interviewing* corrupt #Ukraine politicians - who were *sworn in* (in Ukraine) about Joe and Hunter #Biden !,0
Joe Biden,"Joe the panderer. Follow the money. Why is every Democrat run city a crime ridden, violent shithole? Where is all the money? How convenient to call POTUS a racist, because he is calling out poor leadership and corruption.",0
Joe Biden,"Hey Joe, You're RICH. How about you and Hunter donate all that Ill-gotten BILLIONS from #Ukraine and #China, and HELP those made-up 400,000 additional children. What's wrong, don't you like SPENDING YOUR OWN MONEY?",0
Joe Biden,Should we bring our own pillows or will they be provided? Joe makes me kinda sleepy.....,0
Joe Biden,Biden accuser Tara Reade 'lost total respect' CN Anderson Cooper not asking former VP EXCLUSIVE: The woman accused #JoeBiden sexual assault 1990s disappointed #CNN #andersoncooper failed ask presumptive #Democratic presidential nominee about allegation,0
Joe Biden,Wow read the list and immediately thought #JoeBiden who is racist and demeans women wait attacks women. Slanders those who attack him and his crackhead son #Hunter. He funneled millions to daddy along with his uncle. Trying to rig elections with mail in voting #Bidencrimefamily.,0
Joe Biden,"oh please...your kids donT HAVE to work with their sweetheart deals - Hunter Biden and James Biden can pass millions onto all of you. STOP LYING. playG poor when you have lived in a Dupont MANSION for 42 years. with a ballroom and grand staircase. come ON, man. @DrBiden @KBeds",0
Joe Biden,"If @DNC isn't backing #Biden, wouldn't ALL prior candidates be up for grabs? They make this process so complicated (Biden's mental decline is going faster than they thought). Maybe the ones who were forced to drop out days before the primary, may want to jump back in again?",0
Joe Biden,"If any #AmericanDOS falls for Grinning #JoeBiden because He was Obamas buddy, they deserve the consequences of laws Uncle Joe sponsored, which is to be locked up(1994 Crime Bill), bankrupt(2005 Bankruptcy Bill) &amp; felt up( Anita Hill hearings) #No2UncleJoe",0
Joe Biden,"I can't believe that so many #Democrats actually support this man. #Biden is everything that is wrong with government today, hypocritical, self-serving and a best buddy of those who have been looting the country for decades.",0
Joe Biden,"I think they will, and perhaps they will keep it under wraps so they can arrest and indict, they already have the evidence. This is way too big and they can't let this one go, especially since Ukraine already made a statement. On this one, I'm betting for consequences #JoeBiden",0
Joe Biden,"These aren't Joe's children he's groping and showing ""affection"" towards. Touch my kid like this and I would make sure you never saw daylight outside a prison again. What kind of sick world is it when a daughter cannot admire her father? #TPAS",0
Joe Biden,"Butt hurt because you didnt think of doing this. Because if you did this, YOU wouldve said it was best for the people. Right Joe? Hypocrite. #FlipTheHouseRed",0
Joe Biden,"It was really weird to hear #JoeBiden say I'll stuff the mouth of hell with the bodies of my opponents! during the announcement of his candidacy. Like, chill out dude, you're just getting started!",0
Joe Biden,Biden was part of Obamacare which we know was a lie from the start.,0
Joe Biden,"If Biden becomes nominee, I WILL NOT vote for him unless he commits to passing #MedicareForAll and #GreenNewDeal",0
Joe Biden,"@JoeBiden you need to come out of your basement, your memory is lagging...",0
Joe Biden,More video evidence of Joe Biden's lies and his terrible policy stances. #BidenLies #JoeBidenLies #DemDebate #DemocraticDebate,0
Joe Biden,"Matt Stone, and Trey Parker wept. I #BlameCanada . Tho' on second thought, with regard to your fussy demand that I mind my tone, I should've gone with @KurtSchlichter's more accurate#GrandpaBadFinger #JoeBiden",0
Joe Biden,"#Biden to Billionaires: No ones standard of living will change, nothing would fundamentally change",0
Joe Biden,All these ridiculously rich politicians asking for money. And there are some people stupid enough to give it to them. If #biden doing so well with donations why does he need money from public.,0
Joe Biden,"'My times up, Im sorry': #Biden abruptly ends answer on civil rights record after Harris pummeling #FoxNews",0
