feature,shap_importance,iteration,stance,model
type_token_ratio,0.4876609131858856,12,NONE,Logistic Regression
hedge_C_count,0.3865647004341959,12,NONE,Logistic Regression
verb_ratio,0.37881911084296593,12,NONE,Logistic Regression
avg_word_length,0.35703141373961816,12,NONE,Logistic Regression
std_word_length,0.2741501018022842,12,NONE,Logistic Regression
stopword_ratio,0.2645406162446166,12,NONE,Logistic Regression
certainty_adjectives_count,0.2096654442940929,12,NONE,Logistic Regression
hapax_legomena,0.20747324619950888,12,NONE,Logistic Regression
pronoun_ratio,0.2019613229924507,12,NONE,Logistic Regression
subordinate_clause_ratio,0.15069289942097244,12,NONE,Logistic Regression
sentiment_polarity,0.14805177508770345,12,NONE,Logistic Regression
hedges_score,0.13409754529530923,12,NONE,Logistic Regression
fear,0.13027166190446454,12,NONE,Logistic Regression
N_ratio,0.1261625108674928,12,NONE,Logistic Regression
anger,0.12158446650208116,12,NONE,Logistic Regression
word_count,0.11073112307660891,12,NONE,Logistic Regression
hedge_D_count,0.10940341115274932,12,NONE,Logistic Regression
sentiment_subjectivity,0.09474968874073207,12,NONE,Logistic Regression
E_ratio,0.09164134327359859,12,NONE,Logistic Regression
hedge_N_count,0.09140064105564041,12,NONE,Logistic Regression
adj_ratio,0.08800994938200034,12,NONE,Logistic Regression
joy,0.0816902805521219,12,NONE,Logistic Regression
certainty_verbs_count,0.08167401924436275,12,NONE,Logistic Regression
punctuation_usage,0.07660690839528506,12,NONE,Logistic Regression
doubt_adverbs_count,0.06572313696182708,12,NONE,Logistic Regression
adv_ratio,0.046549483200308356,12,NONE,Logistic Regression
disgust,0.0407540471007058,12,NONE,Logistic Regression
D_ratio,0.03777606974430112,12,NONE,Logistic Regression
C_ratio,0.037045499998366316,12,NONE,Logistic Regression
punctuation_density,0.034455947560192844,12,NONE,Logistic Regression
readability_score,0.03006248844101163,12,NONE,Logistic Regression
noun_ratio,0.023971054758261473,12,NONE,Logistic Regression
hedge_E_count,0.021991493566496982,12,NONE,Logistic Regression
function_word_ratio,0.021196997465652956,12,NONE,Logistic Regression
doubt_adjectives_count,0.015867408692315878,12,NONE,Logistic Regression
certainty_adverbs_count,0.015278406457006448,12,NONE,Logistic Regression
sentence_length_variation,0.015011694812880137,12,NONE,Logistic Regression
surprise,0.013210590681498786,12,NONE,Logistic Regression
doubt_verbs_count,0.011264279842890213,12,NONE,Logistic Regression
sentence_count,0.003248796825152531,12,NONE,Logistic Regression
sadness,0.0016348000484661107,12,NONE,Logistic Regression
I_ratio,2.948676849830673e-17,12,NONE,Logistic Regression
hedge_I_count,2.4649978013158156e-17,12,NONE,Logistic Regression
avg_dependency_depth,0.0,12,NONE,Logistic Regression
