feature,shap_importance,iteration,stance,model
surprise,1.3644937,12,FAVOR,XGBoost
sadness,0.48039666,12,FAVOR,XGBoost
word_count,0.43538624,12,FAVOR,XGBoost
certainty_verbs_count,0.41194472,12,FAVOR,XGBoost
noun_ratio,0.4012131,12,FAVOR,XGBoost
adj_ratio,0.39626703,12,FAVOR,XGBoost
type_token_ratio,0.3836146,12,FAVOR,XGBoost
sentiment_polarity,0.36098096,12,FAVOR,XGBoost
punctuation_density,0.34002852,12,FAVOR,XGBoost
subordinate_clause_ratio,0.33471772,12,FAVOR,XGBoost
avg_word_length,0.313694,12,FAVOR,XGBoost
verb_ratio,0.30582067,12,FAVOR,XGBoost
std_word_length,0.2689934,12,FAVOR,XGBoost
disgust,0.26753348,12,FAVOR,XGBoost
fear,0.2634759,12,FAVOR,XGBoost
sentence_length_variation,0.22772822,12,FAVOR,XGBoost
stopword_ratio,0.22738999,12,FAVOR,XGBoost
punctuation_usage,0.21742263,12,FAVOR,XGBoost
sentiment_subjectivity,0.17798539,12,FAVOR,XGBoost
readability_score,0.16803284,12,FAVOR,XGBoost
hapax_legomena,0.1547026,12,FAVOR,XGBoost
joy,0.13879527,12,FAVOR,XGBoost
hedge_C_count,0.113982625,12,FAVOR,XGBoost
anger,0.10959798,12,FAVOR,XGBoost
doubt_adjectives_count,0.09424362,12,FAVOR,XGBoost
adv_ratio,0.08203717,12,FAVOR,XGBoost
pronoun_ratio,0.0723103,12,FAVOR,XGBoost
function_word_ratio,0.061884295,12,FAVOR,XGBoost
hedges_score,0.055170182,12,FAVOR,XGBoost
certainty_adverbs_count,0.03529918,12,FAVOR,XGBoost
certainty_adjectives_count,0.025351092,12,FAVOR,XGBoost
sentence_count,0.015138466,12,FAVOR,XGBoost
doubt_adverbs_count,0.010945003,12,FAVOR,XGBoost
avg_dependency_depth,0.0,12,FAVOR,XGBoost
doubt_verbs_count,0.0,12,FAVOR,XGBoost
hedge_D_count,0.0,12,FAVOR,XGBoost
hedge_E_count,0.0,12,FAVOR,XGBoost
hedge_I_count,0.0,12,FAVOR,XGBoost
hedge_N_count,0.0,12,FAVOR,XGBoost
C_ratio,0.0,12,FAVOR,XGBoost
D_ratio,0.0,12,FAVOR,XGBoost
E_ratio,0.0,12,FAVOR,XGBoost
I_ratio,0.0,12,FAVOR,XGBoost
N_ratio,0.0,12,FAVOR,XGBoost
