feature,shap_importance,iteration,stance,model
punctuation_density,1.2158064200410503,12,FAVOR,Logistic Regression
type_token_ratio,0.9356896545000245,12,FAVOR,Logistic Regression
std_word_length,0.6452561075799254,12,FAVOR,Logistic Regression
surprise,0.6356475958285798,12,FAVOR,Logistic Regression
word_count,0.6281595381669607,12,FAVOR,Logistic Regression
hapax_legomena,0.6141049885010703,12,FAVOR,Logistic Regression
hedge_C_count,0.5406109758446375,12,FAVOR,Logistic Regression
punctuation_usage,0.49024068521913194,12,FAVOR,Logistic Regression
hedge_D_count,0.48447862674684494,12,FAVOR,Logistic Regression
D_ratio,0.4395988484158339,12,FAVOR,Logistic Regression
subordinate_clause_ratio,0.414320660750869,12,FAVOR,Logistic Regression
fear,0.4058574721556641,12,FAVOR,Logistic Regression
avg_word_length,0.4017478431153634,12,FAVOR,Logistic Regression
noun_ratio,0.3713362301252376,12,FAVOR,Logistic Regression
C_ratio,0.35459879796567434,12,FAVOR,Logistic Regression
hedges_score,0.2776774994304751,12,FAVOR,Logistic Regression
adj_ratio,0.25710431506781584,12,FAVOR,Logistic Regression
sentiment_subjectivity,0.24058607296163714,12,FAVOR,Logistic Regression
doubt_adjectives_count,0.22872737886414235,12,FAVOR,Logistic Regression
stopword_ratio,0.20907824779031392,12,FAVOR,Logistic Regression
certainty_adverbs_count,0.1831657775601298,12,FAVOR,Logistic Regression
doubt_adverbs_count,0.1781815823163587,12,FAVOR,Logistic Regression
sentence_count,0.17154256873667156,12,FAVOR,Logistic Regression
joy,0.1516895535127597,12,FAVOR,Logistic Regression
pronoun_ratio,0.15036283798801012,12,FAVOR,Logistic Regression
certainty_adjectives_count,0.1189163957865888,12,FAVOR,Logistic Regression
sadness,0.11555560293516087,12,FAVOR,Logistic Regression
sentiment_polarity,0.11057357303170198,12,FAVOR,Logistic Regression
hedge_E_count,0.10557538070150926,12,FAVOR,Logistic Regression
certainty_verbs_count,0.1035377149762399,12,FAVOR,Logistic Regression
doubt_verbs_count,0.08954313140388902,12,FAVOR,Logistic Regression
N_ratio,0.08734329559893972,12,FAVOR,Logistic Regression
E_ratio,0.07825367741404143,12,FAVOR,Logistic Regression
adv_ratio,0.06966409923179767,12,FAVOR,Logistic Regression
disgust,0.05902200083968409,12,FAVOR,Logistic Regression
readability_score,0.05183376700945249,12,FAVOR,Logistic Regression
hedge_I_count,0.033239579900996255,12,FAVOR,Logistic Regression
I_ratio,0.03264023075073465,12,FAVOR,Logistic Regression
function_word_ratio,0.020752628246160736,12,FAVOR,Logistic Regression
hedge_N_count,0.01795548028626223,12,FAVOR,Logistic Regression
sentence_length_variation,0.014683224875168252,12,FAVOR,Logistic Regression
anger,0.011019698867728828,12,FAVOR,Logistic Regression
verb_ratio,0.0004690263956377798,12,FAVOR,Logistic Regression
avg_dependency_depth,0.0,12,FAVOR,Logistic Regression
