feature,mi_score
noun_ratio,0.08723434752529902
stopword_ratio,0.08542338948032269
adv_ratio,0.06492215173048144
I_ratio,0.06345595230305223
sentiment_subjectivity,0.05346681295835887
sentence_length_variation,0.05033276350837568
std_word_length,0.04917170039118712
sadness,0.04900390698840362
surprise,0.04834766840982674
avg_word_length,0.04324219158756226
pronoun_ratio,0.04061087977429345
fear,0.03411305862648062
verb_ratio,0.02888996859301929
doubt_verbs_count,0.02599604161605118
function_word_ratio,0.023747507929136047
disgust,0.02351082364288115
sentence_count,0.022673981020240985
D_ratio,0.0220918563843866
avg_dependency_depth,0.021000503407702986
adj_ratio,0.020253058703646465
joy,0.015264956814718289
certainty_adjectives_count,0.013586984551869019
subordinate_clause_ratio,0.013361081305470757
sentiment_polarity,0.010906799721266403
hedge_C_count,0.010311364722696448
certainty_verbs_count,0.010234124533275768
hedge_N_count,0.00912702048566616
word_count,0.005698807588262689
punctuation_density,0.0055416357885287315
certainty_adverbs_count,0.004584480570010152
E_ratio,0.0034925321548968657
C_ratio,0.0026507137924334234
hedge_E_count,0.0006368048931777448
type_token_ratio,0.0
hapax_legomena,0.0
punctuation_usage,0.0
anger,0.0
readability_score,0.0
doubt_adjectives_count,0.0
doubt_adverbs_count,0.0
hedge_D_count,0.0
hedges_score,0.0
hedge_I_count,0.0
N_ratio,0.0
