feature,mi_score
std_word_length,0.10998308905767096
avg_word_length,0.09338812006898878
sentiment_polarity,0.08149547315932137
noun_ratio,0.07752452696974688
readability_score,0.06536356438257473
function_word_ratio,0.05890649344085008
anger,0.05544763215238424
doubt_adverbs_count,0.05047080088542999
sadness,0.046679904602433764
joy,0.04389859765667192
subordinate_clause_ratio,0.04355061743508948
hedge_C_count,0.04212808016424563
surprise,0.04087662823490934
word_count,0.0398897750887095
sentiment_subjectivity,0.03819668798756459
adv_ratio,0.03369232294505031
sentence_count,0.02988029581604601
type_token_ratio,0.029731894418234095
stopword_ratio,0.028421257026476354
certainty_adjectives_count,0.028111275171184946
pronoun_ratio,0.027956444866577446
I_ratio,0.027911209207871268
disgust,0.02680342276731662
adj_ratio,0.01733204712837666
punctuation_density,0.016840641901825215
hapax_legomena,0.01684021321928042
certainty_adverbs_count,0.01638858109163177
doubt_verbs_count,0.014862615813203472
hedges_score,0.013606874613065312
verb_ratio,0.012964389627772022
fear,0.010143557323484265
hedge_E_count,0.008259571245283093
N_ratio,0.0073234497124508025
doubt_adjectives_count,0.00513301949664835
sentence_length_variation,0.004619002570447339
hedge_N_count,0.002612687563672056
hedge_D_count,0.0024757231899392718
avg_dependency_depth,0.0
punctuation_usage,0.0
certainty_verbs_count,0.0
C_ratio,0.0
hedge_I_count,0.0
E_ratio,0.0
D_ratio,0.0
