feature,shap_importance,iteration,stance,model
noun_ratio,0.69909495,1,All_Stances,XGBoost
fear,0.6041473,1,All_Stances,XGBoost
avg_word_length,0.5555612,1,All_Stances,XGBoost
anger,0.51275784,1,All_Stances,XGBoost
surprise,0.5062867,1,All_Stances,XGBoost
joy,0.44278982,1,All_Stances,XGBoost
function_word_ratio,0.3668217,1,All_Stances,XGBoost
adj_ratio,0.35089678,1,All_Stances,XGBoost
disgust,0.34028333,1,All_Stances,XGBoost
std_word_length,0.3126087,1,All_Stances,XGBoost
punctuation_density,0.29680705,1,All_Stances,XGBoost
sentiment_subjectivity,0.28422076,1,All_Stances,XGBoost
hedge_C_count,0.27950642,1,All_Stances,XGBoost
stopword_ratio,0.2754664,1,All_Stances,XGBoost
verb_ratio,0.24234995,1,All_Stances,XGBoost
sadness,0.22600769,1,All_Stances,XGBoost
type_token_ratio,0.16496526,1,All_Stances,XGBoost
readability_score,0.15188509,1,All_Stances,XGBoost
punctuation_usage,0.1484854,1,All_Stances,XGBoost
hedges_score,0.14747587,1,All_Stances,XGBoost
subordinate_clause_ratio,0.13155082,1,All_Stances,XGBoost
sentence_length_variation,0.11757702,1,All_Stances,XGBoost
hapax_legomena,0.11537846,1,All_Stances,XGBoost
sentiment_polarity,0.111976676,1,All_Stances,XGBoost
word_count,0.09668629,1,All_Stances,XGBoost
adv_ratio,0.09484078,1,All_Stances,XGBoost
certainty_verbs_count,0.06795193,1,All_Stances,XGBoost
doubt_adjectives_count,0.059255973,1,All_Stances,XGBoost
certainty_adjectives_count,0.055682745,1,All_Stances,XGBoost
sentence_count,0.05071021,1,All_Stances,XGBoost
C_ratio,0.046170454,1,All_Stances,XGBoost
pronoun_ratio,0.033401072,1,All_Stances,XGBoost
E_ratio,0.018680904,1,All_Stances,XGBoost
N_ratio,0.01698235,1,All_Stances,XGBoost
doubt_adverbs_count,0.0066702506,1,All_Stances,XGBoost
doubt_verbs_count,0.004025545,1,All_Stances,XGBoost
certainty_adverbs_count,0.0,1,All_Stances,XGBoost
avg_dependency_depth,0.0,1,All_Stances,XGBoost
hedge_D_count,0.0,1,All_Stances,XGBoost
hedge_E_count,0.0,1,All_Stances,XGBoost
hedge_N_count,0.0,1,All_Stances,XGBoost
hedge_I_count,0.0,1,All_Stances,XGBoost
D_ratio,0.0,1,All_Stances,XGBoost
I_ratio,0.0,1,All_Stances,XGBoost
