true_outcome,predicted_correctness_probability
1,0.8330397938489464
1,0.9158536916106742
1,0.7788679947057435
1,0.8125843795324318
1,0.8496007593941912
1,0.8432818232694795
1,0.8848657377225816
1,0.8418288363779298
1,0.8891695076601024
1,0.8911770226421588
1,0.8116048463419576
1,0.8493328906841183
1,0.7522703746481356
1,0.8779982394296352
1,0.8755610904992053
1,0.8212811093070481
1,0.8214352041700872
1,0.9332909037731292
1,0.8444296784148748
1,0.8588363440267093
1,0.7505029371627465
1,0.90644494335254
1,0.9003731464156456
1,0.7750392592127212
1,0.7810311504103234
1,0.791075482765502
1,0.837002528507982
1,0.8051298593092446
1,0.8413619661801893
1,0.8408955399406767
1,0.8898018586249841
1,0.832771646559055
1,0.9424086901064912
1,0.9350111925206563
1,0.881983145452865
1,0.8136878854170235
1,0.8854654030543426
1,0.6850493819878989
1,0.7865192049382763
1,0.8943319297163868
1,0.8786297435628239
1,0.8900602863783142
1,0.8038759191819141
1,0.9444363280537537
1,0.8786492079282126
1,0.7674149491198443
1,0.8720017213626553
1,0.8292071660733098
1,0.8099848548789853
1,0.870299525763799
0,0.790042429433067
1,0.8099656762460933
1,0.7816429239522715
1,0.7444173347273371
1,0.8735056981012248
1,0.8684512779073793
1,0.8310561221026784
1,0.8825494630398462
1,0.9444810492390525
1,0.8400213222872736
1,0.8689679968462063
1,0.8189904439095793
1,0.9131269849451676
1,0.8834423460738213
1,0.9592188063720463
1,0.8304290492901657
1,0.8891225304582322
0,0.9079195624731399
1,0.8658919155515903
1,0.875587341865236
1,0.8253509726690267
1,0.8265922001627067
1,0.9029752683606436
1,0.8244990210152167
0,0.650017689089156
1,0.8677816036487371
1,0.8863634197388598
1,0.7779456378843312
1,0.8332405175930642
1,0.8585339965214587
1,0.8744697076904555
1,0.8553803318844616
1,0.8558004030115575
1,0.7664454194313659
1,0.7819374233059124
1,0.8610845775928401
1,0.8537365993844677
1,0.8731652839261286
1,0.8569465828940926
1,0.8436576516327728
1,0.8065471266341713
1,0.8279160715308921
1,0.8242540340049547
1,0.7945927857923136
1,0.8755117094793348
1,0.879958697576101
1,0.8109793647477282
1,0.8792865883964205
1,0.8271128105236177
1,0.8311883294641671
1,0.8751935656350364
1,0.8662885545267863
1,0.8291376213747585
1,0.8160671795768083
1,0.8241367785029327
1,0.8597819512043652
1,0.8911591681218716
1,0.8218592445717491
1,0.823036945070155
1,0.7284680963666895
1,0.8155926375546304
1,0.8028911135230801
1,0.7244998844269033
1,0.9079954770645303
1,0.8303386549569309
1,0.7839208125322747
1,0.8889045326516866
1,0.8782200912749686
1,0.7430607953109991
1,0.820903322718406
1,0.8435989015676114
1,0.7916932514162862
1,0.884685003737818
1,0.6757322675491787
1,0.9408243389321113
1,0.7676383542545316
1,0.8320221074588335
1,0.8773891684196374
1,0.77853803435438
1,0.7567303530825814
1,0.7403694338912907
1,0.891904861328578
1,0.8301083543309248
