target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
Joe Biden,"A real all star @JoeBiden is, graduating in the 26th percentile is good enough for me! When I think president of the US, its someone with impressive *checks notes* cramming abilities I want.",0,pstance,40.0,2.0,3.95,2.8631276604440816,0.875,0.75,0.375,0.175,0.25,0.175,0.075,0.025,0.1,1.0,0.4615384615384615,0.05,8.366212121212126,0.5,0.05,0.475,0.6000000000000001,0.0198285486549139,0.2748971879482269,0.0356087535619735,0.0176545269787311,0.000615164055489,0.5299347639083862,0.0,2.0,2.0,1.0,0.0,0.0,0.8088606595993042,32.0,1.0,0.0,0.0,0.0,0.9696969696969696,0.0303030303030303,0.0,0.0,0.0,test,0
entertainment,Fox's talks with Disney and Comcast could yield a deal this month. Why Rupert Murdoch and his sons are ready to sell https://t.co/AUGqYPAnJK,0,wtwt,27.0,2.0,4.37037037037037,2.970822908171182,0.9629629629629628,0.925925925925926,0.3333333333333333,0.2592592592592592,0.4074074074074074,0.1111111111111111,0.037037037037037,0.0,0.037037037037037,1.0,0.44,0.074074074074074,4.2,0.5,0.037037037037037,0.2,0.5,0.0228990688920021,0.099241629242897,0.1064691096544265,0.0122490907087922,0.0013940926874056,0.2470907568931579,0.0,0.0,0.0,1.0,0.0,0.0,0.9350045919418336,22.0,0.0,1.0,0.0,0.0,0.9565217391304348,0.0,0.0434782608695652,0.0,0.0,,0
healthcare,@CNBC @chrissyfarr So does this mean CVS doesn't have to buy Aetna anymore?,0,wtwt,17.0,1.0,3.7058823529411766,2.3705225505423395,0.8823529411764706,0.7647058823529411,0.3529411764705882,0.2352941176470588,0.3529411764705882,0.2352941176470588,0.0588235294117647,0.1764705882352941,0.0,1.0,0.4666666666666667,0.0588235294117647,7.2,0.0,0.1176470588235294,-0.3125,0.6875,0.1449849158525467,0.0359121263027191,0.129738762974739,0.3247743844985962,0.0006415258394554,0.2370472252368927,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,BREAKING: AMA Stops Short Of Asking Regulators To Block CVS-Aetna Deal via @forbes https://t.co/Q0Vtt2kH9n @AmerMedicalAssn $CVS $AET,0,wtwt,24.0,1.0,4.875,4.216164331079455,0.875,0.75,0.0833333333333333,0.4583333333333333,0.5833333333333334,0.0416666666666666,0.0833333333333333,0.0,0.0,1.0,0.1363636363636363,0.0416666666666666,9.0,0.0,0.0416666666666666,0.0,0.3,0.1594302356243133,0.0298874359577894,0.3460189700126648,0.1947614252567291,0.0006380433915182,0.1820228993892669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Feminist Movement,"If your shampoo has more shit in it, you have to pay more. The pink tax is a farse. #pinktax #SemST",0,semeval,26.0,3.0,3.0384615384615383,1.6979800042033932,0.8846153846153846,0.7692307692307693,0.5,0.1923076923076923,0.1538461538461538,0.1923076923076923,0.1538461538461538,0.0,0.1153846153846153,1.0,0.5,0.0769230769230769,1.4288095238095266,4.546060565661952,0.1153846153846153,0.175,0.525,0.3496584296226501,0.0045650033280253,0.6187129020690918,0.01064342726022,0.011900502257049,0.0026919411029666,0.0,0.0,0.0,0.0,0.0,0.0,0.9704867601394652,20.0,0.0,0.0,0.0,1.0,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,test,0
healthcare,"Federal judge blocks Anthem’s proposed $48 billion acquisition of Cigna, ruling deal as anticompetitive https://t.co/dXHP2gkXrh",0,wtwt,21.0,1.0,5.380952380952381,4.391292146056573,1.0,1.0,0.1428571428571428,0.3333333333333333,0.4761904761904761,0.1428571428571428,0.0476190476190476,0.0,0.0,1.0,0.1666666666666666,0.0476190476190476,15.0,0.0,0.0476190476190476,0.0,0.0,0.6280331015586853,0.0177263561636209,0.0279814023524522,0.0266115590929985,0.0371195971965789,0.0564583949744701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Donald Trump,"WARNING, WARNING The CULT is about to suggest nothing to see here and the world will forever change. Power corrupts... An imbalanced dangerous ConMan is solidifying his power with the #GOP supporting his power grab. @realDonaldTrump",0,pstance,42.0,3.0,4.690476190476191,3.0666259979557124,0.8333333333333334,0.6666666666666666,0.3571428571428571,0.1904761904761904,0.3095238095238095,0.1666666666666666,0.0476190476190476,0.0238095238095238,0.0476190476190476,1.0,0.4146341463414634,0.119047619047619,11.424444444444449,7.788880963698615,0.0476190476190476,-0.175,0.575,0.2344968914985656,0.0018314733169972,0.7345138788223267,0.0126674510538578,0.0094647500663995,0.0026335238944739,0.0,0.0,1.0,0.0,0.0,1.0,0.8912996053695679,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,"Take Three-- Humana is OUT in 2018, Aetna-Humana are broken up, Anthem-Cigna are broken up and fighting:
https://t.co/lvITWweqnM",0,wtwt,24.0,1.0,4.625,3.966657913155608,0.7916666666666666,0.5833333333333334,0.3333333333333333,0.5,0.3333333333333333,0.2083333333333333,0.0,0.0,0.0,1.0,0.3461538461538461,0.0416666666666666,10.3,0.0,0.0833333333333333,-0.4,0.4,0.3113719522953033,0.0025396628770977,0.0079293167218565,0.601180911064148,0.0061553786508738,0.0207518488168716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Joe Biden,"Our vote is our voice. We can debate and argue until we are blue in the face, but it is through voting that we action our ethics. Dont allow your vote to be cheapened. Dont feel pressured to vote for a person you morally disagree with. Dont lose hope. #Biden",0,pstance,57.0,6.0,3.6666666666666665,1.985326287499427,0.7894736842105263,0.6666666666666666,0.4561403508771929,0.1228070175438596,0.2280701754385964,0.1929824561403508,0.0350877192982456,0.0175438596491228,0.1578947368421052,1.0,0.4833333333333333,0.087719298245614,4.3580000000000005,7.01585505994973,0.1052631578947368,0.0333333333333333,0.15,0.0032330758403986,0.0013305397005751,0.9924221634864808,0.0008443120168522,0.0003259486984461,0.0010010822443291,1.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,1.0,0.98,0.0,0.0,0.0,0.02,test,0
Legalization of Abortion,"Some babies die by chance, none should die by choice! #SemST",0,semeval,14.0,2.0,3.571428571428572,1.91662969499982,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.2142857142857142,0.3571428571428571,0.1428571428571428,0.0,0.0,0.0,1.0,0.3571428571428571,0.0714285714285714,1.572727272727274,4.5,0.0714285714285714,0.0,0.0,0.2300696223974228,0.0076128793880343,0.6521709561347961,0.0638195052742958,0.0011285037035122,0.0241863839328289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
