target,text,stance
Hillary Clinton,#mtp @meetthepress How is deleting emails -part of the government record -different from erasing parts of a tape? #nixon #p2 #SemST,0
Hillary Clinton,"@nyinvesting big banker buds need to ratchet up their ""Hillary cares about the little people"" propaganda  #SemST",0
Hillary Clinton,@GOP Why should I believe you on this? The GOP leaders in congress won't fight Obama now!!! #tcot #SemST,0
Hillary Clinton,"@RushetteNY @TwitchyTeam Hillary to press: ""Curtsy while you're thinking what to say, it saves time"" #throughthelookingglass  #SemST",0
Hillary Clinton,"#IfIhadAdollarFor wondering, was I that stupid when I was a #Democrats? #Obama #2A #NoAmnesty #WakeUpAmerica #SemST",0
Hillary Clinton,"@LVNancy @incessantpatrio @bcwilliams92 Yes! #SoMuchUgly in #HillaryClinton, Hollow Acts Are Infamous! #WhyImNotVotingForHillary #SemST",0
Hillary Clinton,Does #hillaryclinton lie and engage in cover-ups to do damage to the country or does she do it out of habit?  #tcot #uniteblue #SemST,0
Hillary Clinton,"@Conservativeind @cannoneerfour Lets hope!  She's a killer, liar and a coward! #WakeUpAmerica #MakeAmericaGreatAgain #SemST",0
Hillary Clinton,"@DaGodfather907 @NahBabyNah If Jebb is our candidate, we will hand Hillary the keys to 1600?Penn Ave. #WakeUpAmerica #SemST",0
Hillary Clinton,"RT @harrisongolden: ""So Clinton-esque,"" Brit Hume said of Hillary's email controversy. ""You never quite get the whole truth.""> #SemST",0
Hillary Clinton,"Beware of #Kochtrolls bashing our candidates. I will not bash #Hillary. She's my plan B, for gosh sakes. #Bernie2016 #SemST",0
Hillary Clinton,"@Breaking911 Probably she made a promise to support gun rights to one citizen, while promising to ban guns to the other #SemST",0
Hillary Clinton,@nolyklibs Awww does #Killary think posing for that pic will make her look like a real human? @jlconnell66 #Benghazi #Shillary #SemST,0
Hillary Clinton,"@HillaryClinton had a duty to preserve ESI Now it's someone's duty to prosecute & sanction her Apparently ""duty"" is irrelevant #SemST",0
Hillary Clinton,@dougshelton749 @realDonaldTrump  #HRC would be an even bigger threat to America than #Obummer.   #WakeUpAmerica #SemST,0
Hillary Clinton,@AppSame: Queen @HillaryClinton Was asked What she thought about @realDonaldTrump comments on illegals She Said LET ME EAT PIE #SemST,0
Hillary Clinton,@dougshelton749   Let's hope her campaign unravels before Dec.  We can't have this liar as next President.  #SemST,0
Hillary Clinton,"@dougshelton749  If @realDonaldTrump finds evidence, he will expose #HRC as the horrible candidate she is.  #SemST",0
Hillary Clinton,@dougshelton749 @realDonaldTrump  I'd be happy if that scandal brings her down.  There will be others...  #SemST,0
Hillary Clinton,RT @CattyHipster: Live today like it's your last day. But pay bills and dress appropriately just in case it isn't. #420 #SemST,2
Hillary Clinton,"AKA Depends Day ""It all depends"" and Owebama's positions make you fill your Depends. @jjauthor @weknowwhatsbest #SemST",2
Hillary Clinton,@tiffiwestcott  I got mine and I love it. #SemST,2
Hillary Clinton,Hillary Clinton is a devious & deceitful career politician. She is the Richard Nixon of our time. #SemST,0
Hillary Clinton,I dislike our idiots as much as I dislike theirs. #SemST,2
Hillary Clinton,Take care of your finances. Spend sensibly. Save for a rainy day. Live within your means. Resist greed. #Greece #SemST,2
Hillary Clinton,@politicalmath @BoboFromTexas doesn't matter. Nobody cares if the Clintons make mistakes as long as the checks keep coming. #SemST,0
Hillary Clinton,The recent comments of #HillaryClinton sounded like it was #Netanyahu speaking. Doesn't bode well. #SemST,0
Hillary Clinton,"@Camilian1Sabel Amen to that, everybody has to pay their way, no welfare either.  #freeallfour #SemST",2
Hillary Clinton,@AdamSmith_USA Nice video. GOOD Luck WITH it. #SemST,2
Hillary Clinton,@HillaryClinton @HillaryforNH hope to see her in NC soon #SemST,1
Hillary Clinton,I'm going to miss the 5pm interview so I'm depending on you all to live tweet it. Haha #SemST,2
Hillary Clinton,@AdamSmith_USA because clearly @HillaryClinton is a champion for us all. #SemST,1
Hillary Clinton,"It's time that we move from good words to good works, from sound bites to sound solutions.--@HillaryClinton #ReadyForHillary #SemST",1
Hillary Clinton,@HillaryClinton the @DalaiLama speaks of women in leadership roles bringing about a more compassionate world. #potus #SemST,1
Hillary Clinton,@HillaryforNV Many thanks for the follow! #SemST,1
Hillary Clinton,@HillaryClinton condemns anti-Israel boycotts as 'counter-productive' #SemST,0
Hillary Clinton,"Amazing, inspiring speech&question session in Iowa City from @HillaryClinton .Her answers on education&health care were clear. #SemST",1
Hillary Clinton,@OutnumberedFNC: Hillary chooses Brianna Keilar for her first interview. What can we expect? Disgusting slobbering over her. #SemST,0
Hillary Clinton,My whole day is revolving around @HillaryClinton 's interview with @brikeilarcnn on @CNN and I'm okay with that! #SemST,1
Hillary Clinton,"@HillaryClinton is plain amazing, humble, smart and confident! Let's get it Mrs. President! #HillaryClinton #SemST",1
Hillary Clinton,@CNN @jimsciutto Good i'view #Brianna. #Hillary NOT responsible 4 slander/libel-lies r indefensible. WILL be next #POTUS. #SemST,0
Hillary Clinton,"Obama is 'opportunist,' Hillary Clinton no different just 'more militant' - Chomsky #TruthBeTold #notmypresident #SemST",0
Hillary Clinton,@AC360 of course she is disappointed. Hillary only approves of lying to Americans. #WakeUpAmerica #pjnet #SemST,0
Hillary Clinton,ROFLMAO! 2012 @GOP couldnt kiss enough of #DonaldTrump ass! Now GOP cant run fast enough. #tcot #uniteblue #Bernie2016 #SemST,0
Hillary Clinton,@HillaryClinton made me proud today!  Nothing like reinforcing what I already knew!  #SemST,1
Hillary Clinton,@N_Fatale @bayareahausfrau ILLEGAL IMMIGRATION IS GOOD FOR THE ECONOMY AND GOOD FOR OUR CHILDREN #tcot #SemST,2
Hillary Clinton,Hillary upset GOP candidates didn't respond to Trump's illegal imm comments immediately-yet we're still waiting for her emails. #SemST,0
Hillary Clinton,@HillaryClinton Will #BillClinton assault #MonicaLewinsky on her birthday? #liberals #HillaryClinton #SemST,0
Hillary Clinton,President Jimmy Carter:  There's no doubt Hillary will get the nomination. And when she does I'll be happy to support her #SemST,1
Hillary Clinton,@JedediahBila u must be counting the lies like sheep ..... #SemST,2
Hillary Clinton,Technology has exposed more bad politicians than bad cops....Where Is Our Server Hillary? #CNN #SemST,0
Hillary Clinton,@CheerUpKaci @tmacGA70 It's the Clinton history of scandalous behavior.  #Integrity knows no sex. #HillaryonCNN #SemST,0
Hillary Clinton,Imagine @JoeBiden runs for POTUS. Without a doubt a strong & popularly likable candidate against the Clinton. ------- #SemST,0
Hillary Clinton,"#Democrats and #Obama reduce OUR Army by 40,000   MEANWHILE   Has increased IRS to 100,000  #HillaryClinton #Hillary #SemST",0
Hillary Clinton,"@forewit @HillaryClinton is a degenerate liar who will do, say, cheat, delete, anything to get another squat at 1600 Penn Ave. #SemST",0
Hillary Clinton,Dad while watching the news:  Politics is just show business for ugly people #HowAboutNo #SemST,2
Hillary Clinton,.@thedailybeast such a waste of space #CrackingCeilings #SemST,2
Hillary Clinton,"Can't #UniteBlue, RT LindaSuhler: Hillary:People Trust Me, Blames 'Constant Barrage of Attacks' By the Right #delusional #WakeUpA... #SemST",0
Hillary Clinton,"#WhatILearnedToday @HillaryClinton already admitted to having at least 2 devices, more lies, it never stops #SemST",0
Hillary Clinton,@DesireeAaron @HillaryClinton  Sheets Clinton Ya got to love it #HillaryonCNN #HillaryClinton #SemST,1
Hillary Clinton,.@jaketapper The way @HillaryClinton keeps lying I swear her father's real last name is Geppetto. #TCOT #WakeUpAmerica #SemST,0
Hillary Clinton,@ahbrees @TODAYshow  Attack? More like the daily liberal media defend Hillary and her lies!! #SemST,0
Hillary Clinton,"Hillary Clinton has amassed $329 million in her career (3 of her top 5 donors are Citigroup, Goldman & JP Morgan). #Bernie2016 #SemST",0
Hillary Clinton,#HillaryonCNN   The wicked person flees when no one is chasing them - Proverbs  #SemST,0
Hillary Clinton,@Levee_Breaks  The stench of low tide.is lasting NO! ===> #SemST,2
Hillary Clinton,Hilarity of the day: Hillary said she went 'above and beyond' in transparency. Really? What about the 30k deleted emails? #SemST,0
Hillary Clinton,".@HillaryClinton blames her lack of trust among the populace on @GOP, forgetting that she's a lying, conniving, murderous, cheat. #SemST",0
Hillary Clinton,A circus Act such as Donald Trump is short term entertainment. Soon to be canceled. #SemST,2
