target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
healthcare,$CVS $AET No way in hell does the government let this go through. Why are they even wasting their time .,0,wtwt,24.0,2.0,3.5,2.0816659994661326,0.9166666666666666,0.8333333333333334,0.4166666666666667,0.1666666666666666,0.2916666666666667,0.2083333333333333,0.0,0.0416666666666666,0.0833333333333333,1.0,0.5,0.0833333333333333,2.5,2.5,0.0416666666666666,0.0,0.0,0.6791526675224304,0.0022413234692066,0.007389095146209,0.0253623537719249,0.138627603650093,0.1083529517054557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Donald Trump,"Up is down. Or maybe not. Depends on whether youre left or right. Dear Universe: Just send the asteroid, and lets be done with this crap. #coronavirus @realDonaldTrump #GOP",0,pstance,38.0,5.0,3.789473684210526,2.948308120875983,0.8947368421052632,0.8421052631578947,0.3421052631578947,0.2368421052631578,0.2631578947368421,0.1578947368421052,0.0526315789473684,0.1052631578947368,0.0,1.0,0.4473684210526316,0.1052631578947368,3.3547586206896547,3.919183588453085,0.0263157894736842,-0.1674603174603174,0.4061507936507936,0.0328429006040096,0.0033738482743501,0.9532250165939332,0.0032669976353645,0.0007045554812066,0.002913573756814,1.0,1.0,2.0,0.0,0.0,0.0,0.9508885741233826,27.0,0.0,1.0,1.0,0.0,0.9310344827586208,0.0,0.0344827586206896,0.0344827586206896,0.0,test,0
healthcare,"Federal Judge Rules Against Anthem, Cigna Merger https://t.co/5u7sqKFMGH #hcmktg https://t.co/NlC8yyFesV",0,wtwt,16.0,1.0,5.9375,4.669967210805661,0.875,0.75,0.0625,0.75,0.625,0.0,0.125,0.0,0.0,1.0,0.0833333333333333,0.125,10.0,0.0,0.0,0.0,0.0,0.4356164336204529,0.0675035789608955,0.4062619805335998,0.0412625297904014,0.0012272590538486,0.0288475267589092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"NH joins federal suit to block Anthem-Cigna, Aetna-Humana insurer mergers - The Union Leader https://t.co/uxZN6wHz07",0,wtwt,18.0,1.0,5.666666666666667,4.203173404306164,1.0,1.0,0.1111111111111111,0.5,0.5555555555555556,0.1111111111111111,0.0555555555555555,0.0,0.0,1.0,0.1,0.0555555555555555,12.3,0.0,0.0555555555555555,0.0,0.0,0.1066304147243499,0.0233970787376165,0.0242473725229501,0.0576974637806415,0.0047801104374229,0.0921644642949104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Joe Biden,First TV interview with Lucy Flores on Biden accusation @CNNPolitics This gal is so full of SHIT! 1) @LucyFlores Have u looked in the mirror? U think @JoeBiden wants to smell ur hair...? 2) what took u so long if ur so bothered by it?,0,pstance,55.0,4.0,3.4545454545454546,2.5712973861329,0.8363636363636363,0.7272727272727273,0.2909090909090909,0.2181818181818181,0.3090909090909091,0.1636363636363636,0.0545454545454545,0.0909090909090909,0.0181818181818181,1.0,0.3461538461538461,0.1272727272727272,4.793055555555558,3.6996621467371855,0.0727272727272727,0.1,0.4366666666666667,0.7851308584213257,0.0030247920658439,0.1423481851816177,0.0132013745605945,0.0036636041477322,0.0484125725924968,0.0,1.0,0.0,1.0,0.0,1.0,0.9575152397155762,43.0,1.0,0.0,0.0,1.0,0.9555555555555556,0.0222222222222222,0.0,0.0,0.0222222222222222,test,1
healthcare,Express Scripts shares take big hit on news of Carl Icahn buying stake in Cigna. $ESRX https://t.co/l1CaZWhGZo https://t.co/dLcr9S1GAK,0,wtwt,24.0,2.0,4.875,4.085671099505359,0.9166666666666666,0.8333333333333334,0.125,0.5,0.5,0.0833333333333333,0.125,0.0,0.0,1.0,0.2,0.125,11.5,6.0,0.0,0.0,0.1,0.4107175171375274,0.0200263578444719,0.1273395717144012,0.2859430909156799,0.0017462677787989,0.1284333914518356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Donald Trump,@FFRNNU Maybe #MSM should be talking more about this and less about flags and cakes. #SemST,0,semeval,20.0,2.0,3.8,1.8055470085267784,0.85,0.7,0.4,0.2,0.3,0.1,0.15,0.0,0.0,1.0,0.4736842105263157,0.05,6.137499999999999,7.0,0.0,0.1666666666666666,0.2833333333333333,0.1381244957447052,0.0742290392518043,0.5595868229866028,0.0867080837488174,0.0021978593431413,0.0594355203211307,1.0,0.0,0.0,1.0,0.0,0.0,0.942332923412323,15.0,0.0,1.0,0.0,0.0,0.9375,0.0,0.0625,0.0,0.0,test,0
Climate Change is a Real Concern,@ILuvCO2 @UNGeneva @WMOnews @ParisCOP21 U love CO2 so I can only understand your point of view.But u n I know the trigger of #SemST,1,semeval,29.0,1.0,3.724137931034482,2.8514551847486933,0.8275862068965517,0.7241379310344828,0.3103448275862069,0.2068965517241379,0.4827586206896552,0.1034482758620689,0.0689655172413793,0.0344827586206896,0.1034482758620689,1.0,0.3703703703703703,0.0344827586206896,4.823333333333334,0.0,0.0689655172413793,0.25,0.8,0.1182658821344375,0.0457225851714611,0.7588119506835938,0.056512352079153,0.0003026697377208,0.0144452890381217,0.0,3.0,0.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,Carl Icahn Backs Off Cigna-Express Scripts Deal https://t.co/cwlFIxX8ye,2,wtwt,10.0,1.0,6.4,4.6303347611160905,1.0,1.0,0.1,0.6,0.9,0.0,0.0,0.0,0.0,1.0,0.1,0.1,10.0,0.0,0.0,0.0,0.0,0.0219751764088869,0.1264443695545196,0.01745499484241,0.1275858879089355,0.0032387690152972,0.19670270383358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
face_masks,"@RuekaA @cher I know the literature says children 10 -19 are at most risk. but with this novel virus, everyone is at risk. That's why masks are important for adults. they can't go around spreading this to everyone thinking children are immune. One life is one life too many.",1,covid,59.0,5.0,3.830508474576271,2.300718696649945,0.7627118644067796,0.5932203389830508,0.3389830508474576,0.1864406779661017,0.2711864406779661,0.1864406779661017,0.1016949152542373,0.0338983050847457,0.0338983050847457,1.0,0.5263157894736842,0.0847457627118644,4.607510204081631,2.785677655436824,0.0677966101694915,0.4666666666666666,0.6666666666666666,0.0320190899074077,0.0225855279713869,0.8958738446235657,0.0293018817901611,0.0003919069422408,0.0076518896967172,0.0,1.0,2.0,1.0,0.0,1.0,0.7494516372680664,48.0,1.0,0.0,0.0,0.0,0.979591836734694,0.0204081632653061,0.0,0.0,0.0,test,0
school_closures,"@MsPicklesP @fabricationista @thehill Everyday seeing more &amp; more #NY Plates in SWFL but, as long as they keep their #Democratic &amp; #Liberal ideology away it's all good! :pray::flag_for_United_States::statue_of_liberty::family_man_woman_girl_girl::cop: #Florida #Veteran #healthcareworkers #VoteRed #VoteRedToSaveAmerica #VoteRedToSaveFreedom #OpenAmerica",0,covid,65.0,2.0,5.046153846153846,5.918499729936164,0.676923076923077,0.5538461538461539,0.1538461538461538,0.6,0.3846153846153846,0.0461538461538461,0.0615384615384615,0.0461538461538461,0.0461538461538461,1.0,0.2222222222222222,0.0153846153846153,20.90357142857143,9.5,0.0461538461538461,0.2708333333333333,0.4333333333333333,0.1009966284036636,0.1088337078690528,0.7454743981361389,0.0341788791120052,0.0004658233083318,0.0057961284182965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,Federal Judge Blocks Anthem’s Planned Acquisition of Cigna https://t.co/p7b2VhUTYQ,0,wtwt,13.0,1.0,5.6923076923076925,4.3035694555998045,1.0,1.0,0.1538461538461538,0.3846153846153846,0.7692307692307693,0.0769230769230769,0.0,0.0,0.0,1.0,0.2,0.0769230769230769,10.3,0.0,0.0,0.0,0.0,0.133190169930458,0.0228007454425096,0.0306168645620346,0.0405799597501754,0.0110909547656774,0.0905264467000961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Bernie Sanders,"Rights you dont lose when youre in jail: -food -clothing -citizenship -visitation rights -go outside, exercise We need to add the right to vote. #BernieSanders",1,pstance,29.0,2.0,4.655172413793103,3.208564638469825,0.9655172413793104,0.9310344827586208,0.2413793103448276,0.3103448275862069,0.3448275862068966,0.2068965517241379,0.0344827586206896,0.0,0.0689655172413793,1.0,0.3225806451612903,0.0344827586206896,10.68,11.5,0.1034482758620689,0.0619047619047619,0.1952380952380952,0.3644573390483856,0.0193173009902238,0.5117253065109253,0.0787578076124191,0.0014000234659761,0.0076313223689794,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
Bernie Sanders,"If your life expectancy is under 30 years, maybe you need to listen to the younger voters who will have to deal with the garbage you leave behind? Corporate #Dems will be the death of the left wing. #Bernie",1,pstance,44.0,3.0,3.8181818181818175,2.036850591128008,0.8181818181818182,0.7045454545454546,0.4545454545454545,0.1136363636363636,0.25,0.1590909090909091,0.0227272727272727,0.0227272727272727,0.0681818181818181,1.0,0.4772727272727273,0.0454545454545454,7.748333333333335,11.224972160321824,0.0909090909090909,-0.1,0.175,0.6830450296401978,0.0052319983951747,0.2652210891246795,0.018207186833024,0.0153098674491047,0.0035334196873009,1.0,1.0,1.0,0.0,0.0,0.0,0.9722701907157898,35.0,0.0,1.0,0.0,3.0,0.8974358974358975,0.0,0.0256410256410256,0.0,0.0769230769230769,test,1
healthcare,CVS plans to keep Aetna's headquarters in Connecticut - https://t.co/kSdgE1DzmL - #IMF #InternationalEconomyNews… https://t.co/ZsR8L1dKLy,2,wtwt,21.0,1.0,5.904761904761905,6.502049214742204,0.8095238095238095,0.6190476190476191,0.0952380952380952,0.7142857142857143,0.4285714285714285,0.0952380952380952,0.0,0.0,0.0,1.0,0.2222222222222222,0.0952380952380952,16.3,0.0,0.0476190476190476,0.0,0.0,0.0090701160952448,0.0062195183709263,0.9638097882270812,0.0123077612370252,0.0006079734885133,0.0041393246501684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Legalization of Abortion,I get several requests with petitions to save whales but never to stop the slaughter of babies in the wombs of mothers. #abortion. #SemST,0,semeval,28.0,3.0,4.071428571428571,2.534456428458596,0.8214285714285714,0.6428571428571429,0.3571428571428571,0.1428571428571428,0.3214285714285714,0.1071428571428571,0.0357142857142857,0.0357142857142857,0.0357142857142857,1.0,0.4642857142857143,0.0714285714285714,10.486666666666668,9.899494936611664,0.0357142857142857,0.0,0.0,0.0101175270974636,0.0069734840653836,0.958369255065918,0.0201621782034635,0.0014435502234846,0.0017223644535988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,Humana $HUM falls the most in nearly 4 yrs on rpt Conn. AG is concerned about $54B Anthem-Cigna merger https://t.co/y1YIxCJGYQ @YahooFinance,0,wtwt,26.0,1.0,4.615384615384615,3.89355407225962,0.9615384615384616,0.9230769230769232,0.2307692307692307,0.3846153846153846,0.4230769230769231,0.1153846153846153,0.0384615384615384,0.0769230769230769,0.0,1.0,0.24,0.0769230769230769,8.6,0.0,0.0,0.3,0.45,0.0189481172710657,0.0022322887089103,0.9558331966400146,0.0119160814210772,0.0002846566785592,0.0057447948493063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
healthcare,Anthem loses Cigna takeover appeal https://t.co/5yee9JU8HJ https://t.co/hODdfaCisk,2,wtwt,11.0,1.0,6.909090909090909,5.1425947722658,0.8181818181818182,0.6363636363636364,0.0,0.9090909090909092,0.6363636363636364,0.0909090909090909,0.0909090909090909,0.0,0.0,1.0,0.0,0.1818181818181818,14.3,0.0,0.0,-0.3,0.1,0.0513733960688114,0.1196802929043769,0.0074200038798153,0.3473509550094604,0.0030295348260551,0.2106482535600662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Bernie Sanders,This campaign season's already entrenched in ageism has its first victim. #BernieSanders who had heart issues and was treated while on the campaign trail yesterday take its first victim. #Bernie should abort and get behind surging @ewarren ASAP. It's over Barney,0,pstance,49.0,4.0,4.530612244897959,2.5642920080808285,0.8163265306122449,0.6530612244897959,0.3265306122448979,0.1632653061224489,0.2857142857142857,0.2040816326530612,0.0612244897959183,0.0204081632653061,0.0612244897959183,1.0,0.5,0.0612244897959183,6.539207317073171,5.356071321407137,0.0204081632653061,-0.01,0.2933333333333333,0.0063183214515447,0.0062090419232845,0.7060222029685974,0.260721892118454,0.0012073271209374,0.0132397534325718,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
Joe Biden,Hopefully he is licking off the residue from the pills he takes for his dementia. #JoeBiden,0,pstance,18.0,2.0,4.222222222222222,2.4845199749997664,0.8888888888888888,0.7777777777777778,0.5,0.1111111111111111,0.2222222222222222,0.1666666666666666,0.0,0.0555555555555555,0.1666666666666666,1.0,0.5,0.0555555555555555,9.087500000000002,7.0,0.0,0.0,0.0,0.3131586015224457,0.0039959312416613,0.3000881671905517,0.1152392849326133,0.1225470006465911,0.0130645418539643,1.0,0.0,0.0,0.0,0.0,0.0,0.548039436340332,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
healthcare,SCGhealth reads: #Anthem/Cigna merger awaits regulatory approval after shareholder vote #HealthcareDive https://t.co/eyR1AWQEwZ,1,wtwt,17.0,1.0,6.823529411764706,4.668231736241529,0.8823529411764706,0.7647058823529411,0.0588235294117647,0.5294117647058824,0.6470588235294118,0.0,0.0588235294117647,0.0,0.0,1.0,0.0588235294117647,0.0588235294117647,16.2,0.0,0.1764705882352941,0.0,0.0,0.0336260013282299,0.009554143063724,0.9283130168914796,0.0200011171400547,0.0005533468211069,0.0053100925870239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
entertainment,"MCU Phase 1, TFA and select Pixar/Disney movies are back in rotation in @netflix wonder what’s up. Is the Disney/Fox deal canceled?",0,wtwt,28.0,2.0,3.928571428571429,2.914600823300452,0.9642857142857144,0.9285714285714286,0.3214285714285714,0.2142857142857142,0.3214285714285714,0.1785714285714285,0.1071428571428571,0.0357142857142857,0.0,1.0,0.3333333333333333,0.0714285714285714,5.2,6.0,0.0714285714285714,0.0,0.0,0.0780089125037193,0.0163522642105817,0.2238626778125763,0.1613677889108657,0.0004384895437397,0.5011707544326782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Bernie Sanders,"Actually when you compare their rallies yeah, if agree. Bernie does have an mlk appeal to him #Bernie2020RR",1,pstance,21.0,2.0,4.285714285714286,2.65729646253404,1.0,1.0,0.4285714285714285,0.1428571428571428,0.1904761904761904,0.1428571428571428,0.0952380952380952,0.0476190476190476,0.1428571428571428,1.0,0.4285714285714285,0.0476190476190476,4.964444444444446,0.0,0.1428571428571428,0.0,0.1,0.1294904798269271,0.0101260375231504,0.0716864764690399,0.029083777219057,0.0042058229446411,0.0581335052847862,2.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.9444444444444444,0.0,0.0,0.0,0.0555555555555555,test,1
