feature,mi_score
stopword_ratio,0.07839606883011263
sentiment_subjectivity,0.06795043421610458
subordinate_clause_ratio,0.06771397416559521
std_word_length,0.05196043248230131
doubt_adjectives_count,0.04504299676078194
verb_ratio,0.04055564122213817
certainty_adjectives_count,0.03678144655708304
doubt_verbs_count,0.0361781925198712
pronoun_ratio,0.030380114303477868
avg_dependency_depth,0.030263153062914716
function_word_ratio,0.024711932015825777
surprise,0.02412102249144432
hedges_score,0.023296190388307325
sentence_count,0.022046771952788147
hedge_N_count,0.022020457397698534
avg_word_length,0.020087594823140265
I_ratio,0.018440683750775788
punctuation_usage,0.01720968334622186
sadness,0.017078738492987133
anger,0.01682318596470722
sentiment_polarity,0.013961395764272577
doubt_adverbs_count,0.01239971198149803
hedge_D_count,0.012252748637221034
type_token_ratio,0.011998038930031818
adv_ratio,0.011076950147372866
joy,0.008823323952630968
noun_ratio,0.004781182668753825
hedge_C_count,0.0029131299226019536
sentence_length_variation,0.0026430260431924424
fear,0.0021074273607011307
E_ratio,0.0017977433915616903
hapax_legomena,0.0008967836655533468
adj_ratio,0.0
punctuation_density,0.0
word_count,0.0
readability_score,0.0
certainty_adverbs_count,0.0
disgust,0.0
certainty_verbs_count,0.0
hedge_E_count,0.0
C_ratio,0.0
hedge_I_count,0.0
D_ratio,0.0
N_ratio,0.0
