target,text,stance,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
fauci,".@realDonaldTrump, #DrFauci must be permitted to testify before the #AppropriationsCommittee. #WeThePeople have faith in him, as well as in his education, experience, &amp; knowledge. #WhatAreYouTryingToHide? #Covid19 @NitaLowey @AppropsDems @HouseAppropsGOP",1,48.0,5.0,4.791666666666667,5.326655976209548,0.7083333333333334,0.5833333333333334,0.22916666666666666,0.3958333333333333,0.3333333333333333,0.10416666666666667,0.020833333333333332,0.041666666666666664,0.041666666666666664,1.0,0.3023255813953488,0.08333333333333333,14.2,5.176871642217914,0.020833333333333332,0.0,0.0,0.030201679095625877,0.0028586520347744226,0.9588320851325989,0.005099866073578596,0.00020580878481268883,0.00159574078861624,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,"@BFoley82, Fauci's opening pitch showed he is the consummate professional. He didn't want anyone to catch anything. #TrumpVirus2020",1,25.0,3.0,4.56,3.5336100520572438,0.96,0.92,0.24,0.28,0.36,0.2,0.04,0.04,0.08,1.0,0.4166666666666667,0.08,6.8,3.7416573867739413,0.08,0.525,0.55,0.05187429115176201,0.5733009576797485,0.3232417106628418,0.007509064394980669,0.0019239691318944097,0.021197298541665077,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,@PeterNavarro45 I am extending an invite to you and all your cronnies to #Brooklyn #NYC to repeat the shit you have been talking about our boy @DrAnthonyF I will pay for all of your medical bills afterwards.  #FlattenTheCurve #COVID19 #pandemic,1,48.0,2.0,4.25,3.307189138830738,0.7708333333333334,0.625,0.4583333333333333,0.16666666666666666,0.25,0.14583333333333334,0.0625,0.0,0.14583333333333334,1.0,0.48936170212765956,0.020833333333333332,9.9,17.0,0.020833333333333332,-0.1,0.4,0.04865535721182823,0.010693053714931011,0.9247764348983765,0.010229665786027908,0.0004438515461515635,0.003957502078264952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,"@RandPaul your smug partisanship during this hearing is just deplorable. Your attempt at attacking #DrFauci is disgusting &amp; to talk about being humble before doing so, just shines an LED light on your hypocrisy for everyone at home watching to see. #COVID19",1,50.0,3.0,4.4,2.80713376952364,0.86,0.72,0.42,0.16,0.28,0.18,0.06,0.06,0.06,1.0,0.46938775510204084,0.04,10.3,12.569805089976535,0.06,-0.35,0.75,0.04679005593061447,0.0036186445504426956,0.15914228558540344,0.006555784493684769,0.7793335914611816,0.0032801730558276176,0.0,1.0,1.0,1.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,Rand Paul asking the hard questions... True #Patriot. Thank you.  #COVID19 #OPENAMERICANOW #WWG1WGA #TheGreatAwakening #DrFauci #RandPaul,1,26.0,4.0,4.653846153846154,4.037728871267835,0.7307692307692307,0.6538461538461539,0.07692307692307693,0.46153846153846156,0.46153846153846156,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,1.0,0.07407407407407407,0.19230769230769232,10.0,2.0,0.0,0.029166666666666646,0.5958333333333333,0.0046209911815822124,0.005399660207331181,0.9848595261573792,0.0034051919355988503,0.00016538953059352934,0.0009312211186625063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,"@ShimonPro I saw this coming, after Trump conveniently dumped the no mask on #DrFauci yet he is the one that said its not required at his ralleys and wont wear one himself as he cant see himself greeting world leaders in one..as if they want to greet him that way anyway! He us not well...",1,62.0,2.0,3.7903225806451615,2.1860045802728743,0.8709677419354839,0.7580645161290323,0.45161290322580644,0.14516129032258066,0.1774193548387097,0.1935483870967742,0.016129032258064516,0.0967741935483871,0.1774193548387097,1.0,0.5873015873015873,0.0967741935483871,6.9,23.5,0.16129032258064516,0.0,0.0,0.16108427941799164,0.06522245705127716,0.5297062397003174,0.05358874425292015,0.0007669608457945287,0.16874060034751892,2.0,3.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,"Hey you , #WearAMask ! We can beat this, if we wear masks !",1,16.0,2.0,2.875,2.027159342528357,0.875,0.75,0.375,0.3125,0.1875,0.125,0.0,0.0,0.1875,1.0,0.375,0.125,-0.6,2.0,0.125,0.0,0.0,0.026911113411188126,0.013533269055187702,0.9142830967903137,0.007724081166088581,0.001611355459317565,0.004684253130108118,0.0,0.0,0.0,0.0,0.0,0.0,0.9584586024284363,13.0,0.0,0.0,0.0,1.0,0.9285714285714286,0.0,0.0,0.0,0.07142857142857142
fauci,It’s time for #DrFauci to resign from the #TrumpPressConference and go on his own. He should testify before Congress and hold his own pressers about the #coronavirus Right now he is the most trusted man in the USA. #COVID19 #VoteBlue2020 #Biden #wiunion,1,53.0,3.0,4.0,3.38141424024785,0.7547169811320755,0.6415094339622641,0.4716981132075472,0.16981132075471697,0.22641509433962265,0.11320754716981132,0.07547169811320754,0.05660377358490566,0.09433962264150944,1.0,0.5,0.03773584905660377,6.4,8.16496580927726,0.03773584905660377,0.49642857142857144,0.7589285714285714,0.06241422891616821,0.006584524642676115,0.8884719014167786,0.03879627585411072,0.0005617805290967226,0.001775124343112111,0.0,1.0,0.0,2.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,"After the weird #RushLimbaugh #SOTU Medal of Freedom thing, @realDonaldTrump fix its image by awarding it to #DrAnthonyFauci . @JoeBiden will YOU get it done? Ask @DrBiden!
#Biden2020
#COVID19
#CovidUpdates
#MAGA2020
#Fauci
#FauciMedalOfFreedom
@FauciFan
#DrFauci  
#AnthonyFauci",1,54.0,4.0,4.481481481481482,4.2020309936838025,0.7407407407407407,0.6851851851851852,0.18518518518518517,0.35185185185185186,0.42592592592592593,0.1111111111111111,0.018518518518518517,0.0,0.05555555555555555,1.0,0.2033898305084746,0.05555555555555555,11.4,6.284902544988268,0.018518518518518517,-0.625,1.0,0.056792572140693665,0.02623615227639675,0.8691852688789368,0.01260403823107481,0.0007172645418904722,0.02688872255384922,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fauci,I don’t want to hear from Pence. I don’t want to hear from 45. I want to hear ONLY from Dr. Fauci and other well respected infectious disease experts. #COVID19 #DrFauci,1,40.0,4.0,3.45,2.3232520310977884,0.6,0.35,0.4,0.15,0.25,0.225,0.1,0.025,0.075,1.0,0.4473684210526316,0.1,4.0,4.656984002549289,0.075,-0.0625,0.6875,0.1734386384487152,0.004731130786240101,0.7654187679290771,0.048477280884981155,0.0015973568661138415,0.0027976606506854296,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
