feature,shap_importance,iteration,stance,model
type_token_ratio,0.5011889274654605,8,All_Stances,Logistic Regression
avg_word_length,0.45566270234168627,8,All_Stances,Logistic Regression
hapax_legomena,0.34625412465668653,8,All_Stances,Logistic Regression
verb_ratio,0.2764387259155953,8,All_Stances,Logistic Regression
stopword_ratio,0.2564474151586484,8,All_Stances,Logistic Regression
word_count,0.2532289576910693,8,All_Stances,Logistic Regression
function_word_ratio,0.23808689595510998,8,All_Stances,Logistic Regression
readability_score,0.17820396367846714,8,All_Stances,Logistic Regression
certainty_adjectives_count,0.15274095627581466,8,All_Stances,Logistic Regression
adv_ratio,0.1130215436361513,8,All_Stances,Logistic Regression
C_ratio,0.11199306643311496,8,All_Stances,Logistic Regression
fear,0.09518164337933077,8,All_Stances,Logistic Regression
hedges_score,0.09469874391137308,8,All_Stances,Logistic Regression
sentence_count,0.09384217900459234,8,All_Stances,Logistic Regression
anger,0.09111733139023462,8,All_Stances,Logistic Regression
punctuation_density,0.09092731037710261,8,All_Stances,Logistic Regression
surprise,0.08883256063822687,8,All_Stances,Logistic Regression
std_word_length,0.08228946911081828,8,All_Stances,Logistic Regression
doubt_adverbs_count,0.07743516796255732,8,All_Stances,Logistic Regression
pronoun_ratio,0.07412382228850312,8,All_Stances,Logistic Regression
adj_ratio,0.06944201571653721,8,All_Stances,Logistic Regression
E_ratio,0.06371061928441824,8,All_Stances,Logistic Regression
N_ratio,0.06324869600636178,8,All_Stances,Logistic Regression
hedge_N_count,0.06229835476148407,8,All_Stances,Logistic Regression
hedge_E_count,0.06176386798141179,8,All_Stances,Logistic Regression
joy,0.06142563056586776,8,All_Stances,Logistic Regression
certainty_adverbs_count,0.05939763228435566,8,All_Stances,Logistic Regression
hedge_D_count,0.05821526187504257,8,All_Stances,Logistic Regression
sadness,0.05778341279307843,8,All_Stances,Logistic Regression
hedge_C_count,0.05447776622053808,8,All_Stances,Logistic Regression
noun_ratio,0.05372825757587348,8,All_Stances,Logistic Regression
punctuation_usage,0.049350762334177234,8,All_Stances,Logistic Regression
subordinate_clause_ratio,0.042967301893628865,8,All_Stances,Logistic Regression
D_ratio,0.04169413837098324,8,All_Stances,Logistic Regression
doubt_adjectives_count,0.03388712057623603,8,All_Stances,Logistic Regression
doubt_verbs_count,0.030262158914905562,8,All_Stances,Logistic Regression
certainty_verbs_count,0.023672063012951362,8,All_Stances,Logistic Regression
sentiment_polarity,0.020345229784504055,8,All_Stances,Logistic Regression
sentiment_subjectivity,0.015481049077063203,8,All_Stances,Logistic Regression
sentence_length_variation,0.013435246311333885,8,All_Stances,Logistic Regression
disgust,0.0038584755832295824,8,All_Stances,Logistic Regression
hedge_I_count,0.0015805433695741688,8,All_Stances,Logistic Regression
I_ratio,0.0006671950348621782,8,All_Stances,Logistic Regression
avg_dependency_depth,0.0,8,All_Stances,Logistic Regression
