feature,shap_importance,iteration,stance,model
pronoun_ratio,0.7658286420728649,2,FAVOR,Logistic Regression
word_count,0.5284257396157788,2,FAVOR,Logistic Regression
stopword_ratio,0.5230156335303362,2,FAVOR,Logistic Regression
joy,0.435289208515775,2,FAVOR,Logistic Regression
std_word_length,0.42586457658708404,2,FAVOR,Logistic Regression
hapax_legomena,0.4007247983047911,2,FAVOR,Logistic Regression
sentence_count,0.38884247066016675,2,FAVOR,Logistic Regression
punctuation_density,0.38619584527764056,2,FAVOR,Logistic Regression
anger,0.36752981068820895,2,FAVOR,Logistic Regression
doubt_adverbs_count,0.35845614023672,2,FAVOR,Logistic Regression
hedge_E_count,0.2888070042500476,2,FAVOR,Logistic Regression
readability_score,0.2687041827048135,2,FAVOR,Logistic Regression
certainty_verbs_count,0.2591012979789712,2,FAVOR,Logistic Regression
subordinate_clause_ratio,0.2430467235622795,2,FAVOR,Logistic Regression
hedge_C_count,0.21008157695375895,2,FAVOR,Logistic Regression
fear,0.18522229775559668,2,FAVOR,Logistic Regression
sentiment_subjectivity,0.17928763701224473,2,FAVOR,Logistic Regression
avg_word_length,0.16292796397721293,2,FAVOR,Logistic Regression
type_token_ratio,0.16163333305126615,2,FAVOR,Logistic Regression
sentiment_polarity,0.13836325925164472,2,FAVOR,Logistic Regression
certainty_adverbs_count,0.13518648228121757,2,FAVOR,Logistic Regression
adv_ratio,0.12468647539466021,2,FAVOR,Logistic Regression
verb_ratio,0.12386453410094703,2,FAVOR,Logistic Regression
sentence_length_variation,0.1105141599673399,2,FAVOR,Logistic Regression
hedge_D_count,0.09296268658317437,2,FAVOR,Logistic Regression
adj_ratio,0.09097656352382105,2,FAVOR,Logistic Regression
D_ratio,0.07962746221668827,2,FAVOR,Logistic Regression
punctuation_usage,0.07637918047788117,2,FAVOR,Logistic Regression
surprise,0.0654449537552204,2,FAVOR,Logistic Regression
certainty_adjectives_count,0.06403372613855261,2,FAVOR,Logistic Regression
sadness,0.0628695242208818,2,FAVOR,Logistic Regression
E_ratio,0.05890690926611858,2,FAVOR,Logistic Regression
N_ratio,0.05184379549423684,2,FAVOR,Logistic Regression
function_word_ratio,0.05014939962634586,2,FAVOR,Logistic Regression
C_ratio,0.04502823254354987,2,FAVOR,Logistic Regression
hedge_N_count,0.04353639365903606,2,FAVOR,Logistic Regression
hedges_score,0.040061707122674886,2,FAVOR,Logistic Regression
noun_ratio,0.038030231288456506,2,FAVOR,Logistic Regression
disgust,0.0174633498846318,2,FAVOR,Logistic Regression
doubt_adjectives_count,0.014083715934589345,2,FAVOR,Logistic Regression
doubt_verbs_count,0.004238189414196559,2,FAVOR,Logistic Regression
avg_dependency_depth,0.0,2,FAVOR,Logistic Regression
hedge_I_count,0.0,2,FAVOR,Logistic Regression
I_ratio,0.0,2,FAVOR,Logistic Regression
