true_outcome,predicted_correctness_probability
1,0.6097758755807955
1,0.6132759446270312
1,0.73050982377165
1,0.6089500747908486
1,0.6711656919983189
1,0.5534763624921514
1,0.6567004408007421
0,0.5152295638099015
1,0.6718891823872468
0,0.4571355690112084
1,0.5686329728903702
1,0.6822675786147913
1,0.5732259069441283
1,0.30854865558746924
1,0.45153059000029167
0,0.7071430135108747
1,0.44288696820355744
1,0.668843202283905
1,0.6018660324695957
1,0.7166119643539133
1,0.6748024449316192
1,0.6868281344342346
1,0.7961453213578118
1,0.6886051224264442
1,0.4625473878832323
1,0.49790614002663375
1,0.49679863365249705
1,0.7280719841711314
1,0.4281997465150509
1,0.6770512072878856
1,0.5835696760477826
1,0.653743411240975
1,0.6807285233576699
1,0.601977896994232
1,0.687149694285363
1,0.6491226312724517
1,0.8521411938515282
0,0.5420061493182959
1,0.6072877275540117
1,0.7500531780714723
0,0.5627482732830112
1,0.6248849940001402
1,0.47382809083432886
1,0.5542824937316688
1,0.6403090896106932
1,0.633186476372996
1,0.6257065701396289
1,0.7229759599106076
1,0.5533002326838965
1,0.5480400217652949
0,0.4825446773954098
1,0.4820969657798091
1,0.655341136793064
1,0.6296465299687961
1,0.5998364160533637
1,0.5916376088233908
1,0.5700280258853462
0,0.721054608841531
1,0.6341738199787533
1,0.6947732803506759
1,0.4842650717871103
0,0.6309154601297297
0,0.6018019197348875
0,0.6633316487889663
1,0.5217157433314389
1,0.5416671688999959
0,0.6768667456925527
0,0.6453251482453206
1,0.5616799320326105
1,0.6153153426207796
1,0.5719301606272729
1,0.5647945126619969
1,0.6812625018830114
1,0.5697642212854759
0,0.6110517106362263
1,0.5770402614019404
1,0.8015296591949634
1,0.6612101373397884
1,0.6564115892406008
1,0.7305181769667708
1,0.6100394552518281
1,0.7592200680638201
1,0.631748447006359
0,0.667769162842198
1,0.03644993947576055
1,0.5259829073741218
0,0.3900880883334506
1,0.5866894637725891
1,0.6546466210787664
0,0.4186632247899271
1,0.506612786866233
1,0.6532665365884397
1,0.5680739869980381
1,0.6195507871498641
1,0.650463941221311
1,0.6963614015778367
1,0.6964519701755718
1,0.6447564565141627
1,0.6141403641583284
1,0.66738457113229
1,0.0635329989162849
1,0.4479809309533092
1,0.5766070065785097
1,0.3980998327780789
1,0.6087916873457782
1,0.6283286202439501
1,0.6768491146594581
0,0.7334222376767316
0,0.6826193481578219
1,0.6080906260782305
1,0.3317595227136909
0,0.6235020585853093
1,0.6189593530326035
1,0.6142587552280941
1,0.6729102800111924
1,0.6383208861419484
1,0.47833049205952116
1,0.7785332149074508
1,0.4941911451305506
1,0.6791689622600166
1,0.7023732339898868
