target,text,stance,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio
stay_at_home_orders,"@sanket True that! In fact the Virus is in its much stronger avatar and it probably has learnt to adapt to the weather. This one is more dangerous than the original version.
We need more preparedness and more precautions.

#CoronaVirus",1,46.0,5.0,4.239130434782608,2.7911722845638174,0.8043478260869565,0.6739130434782609,0.45652173913043476,0.13043478260869565,0.1956521739130435,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.06521739130434782,1.0,0.48936170212765956,0.08695652173913043,4.8,6.6332495807108,0.021739130434782608,0.27321428571428574,0.5714285714285714,0.046597324311733246,0.0026339315809309483,0.9273134469985962,0.010768524371087551,0.0004797366273123771,0.008137754164636135,2.0,1.0,0.0,1.0,0.0,0.0,0.9689156413078308,39.0,0.0,1.0,0.0,0.0,0.975,0.0,0.025,0.0,0.0
stay_at_home_orders,"@GavinNewsom be the Governor I thought you were and order another #StayAtHome mandate. Clearly you know the numbers, #FlattenTheCurve &amp; save #California - for your children &amp; mine! #GavinNewsom #Covid_19",1,43.0,3.0,4.232558139534884,3.509702228821113,0.7674418604651163,0.6046511627906976,0.23255813953488372,0.3488372093023256,0.37209302325581395,0.09302325581395349,0.0,0.0,0.09302325581395349,1.0,0.2857142857142857,0.046511627906976744,10.1,5.715476066494082,0.046511627906976744,0.12499999999999999,0.3833333333333333,0.07393737882375717,0.011091732420027256,0.8713963031768799,0.032585013657808304,0.00024331005988642573,0.005177358165383339,1.0,1.0,0.0,0.0,0.0,1.0,0.9556107521057129,29.0,1.0,0.0,0.0,0.0,0.9666666666666667,0.03333333333333333,0.0,0.0,0.0
stay_at_home_orders,"@thegoodgodabove &amp; some AHOLE from #Texas just drove all way to #Montana to start Coughing uncontrollably in next aisle over from me, heard him keep coughing until a Store Manager ASKED HIM TO LEAVE...
i counted 7 different Out-of-State Plates in 3blocks... WTF",1,51.0,1.0,4.372549019607843,3.124606857238677,0.9019607843137255,0.803921568627451,0.3333333333333333,0.27450980392156865,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.0392156862745098,0.0392156862745098,1.0,0.38181818181818183,0.11764705882352941,9.3,0.0,0.11764705882352941,-0.16666666666666666,0.5333333333333333,0.10556133091449738,0.004881842527538538,0.4189620316028595,0.03263265639543533,0.001105808769352734,0.43076711893081665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stay_at_home_orders,@FoxNews Protecting the vulnerable is a big part of the plumeting of death rates.,1,16.0,1.0,4.25,3.0516389039334255,0.875,0.75,0.375,0.125,0.375,0.125,0.125,0.0,0.0,1.0,0.4666666666666667,0.0625,6.4,0.0,0.0,-0.25,0.3,0.020896781235933304,0.004762010183185339,0.9535431265830994,0.016717249527573586,0.00021587386436294764,0.0020058786030858755,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stay_at_home_orders,"@Matthew_Xing @thehill ""During a highly infectious and deadly global pandemic maybe we want people to stay home you stupid POS.""
#DontDieForWallStreet",1,27.0,2.0,4.888888888888889,4.0764302950764755,0.9629629629629629,0.9259259259259259,0.2222222222222222,0.25925925925925924,0.25925925925925924,0.1111111111111111,0.18518518518518517,0.07407407407407407,0.07407407407407407,1.0,0.23076923076923078,0.037037037037037035,12.7,9.5,0.07407407407407407,-0.2133333333333333,0.5133333333333333,0.26409977674484253,0.008378802798688412,0.6968622803688049,0.02719774655997753,0.0005176672129891813,0.0018101615132763982,1.0,1.0,0.0,0.0,0.0,1.0,0.9542964100837708,20.0,0.0,1.0,0.0,0.0,0.9523809523809523,0.0,0.047619047619047616,0.0,0.0
stay_at_home_orders,"#FridayFeeling 
#FridayMotivation 
:point_right::point_right:Live Today As it is Your LasT day:face_with_rolling_eyes::face_with_rolling_eyes::innocent::innocent::innocent:
#StayHomeStaySafe",1,30.0,1.0,5.933333333333334,6.459790158270536,0.6,0.5,0.13333333333333333,0.8333333333333334,0.4,0.06666666666666667,0.06666666666666667,0.0,0.03333333333333333,1.0,0.21739130434782608,0.0,22.9,0.0,0.1,0.0,0.06666666666666667,0.04388899728655815,0.03324282169342041,0.0856296569108963,0.8256434202194214,0.00037106534000486135,0.007625215221196413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stay_at_home_orders,A good friend is sobbing to my wife as her aunt is dying of COVID-19 because she had the nerve to get a kidney stone and have to go to a hospital. So with all due respect (which is none) fuck all of you ghouls who want to,1,51.0,2.0,3.411764705882353,1.870057885108449,0.8235294117647058,0.7254901960784313,0.5686274509803921,0.0784313725490196,0.19607843137254902,0.23529411764705882,0.0392156862745098,0.0,0.0784313725490196,1.0,0.6470588235294118,0.0196078431372549,6.8,8.0,0.09803921568627451,0.05833333333333331,0.525,0.07628525048494339,0.004133232403546572,0.026381736621260643,0.45653629302978516,0.37131035327911377,0.006340488791465759,0.0,1.0,1.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stay_at_home_orders,"@anushkasen_04 Happy birthday the cutest girl in the world :smiling_face_with_3_hearts::smiling_face_with_3_hearts::innocent:
.
.
.
.
.
#StayAtHome",1,24.0,6.0,5.5,7.153087911291645,0.6666666666666666,0.5416666666666666,0.125,0.9166666666666666,0.3333333333333333,0.0,0.125,0.0,0.0,1.0,0.12,0.20833333333333334,17.0,3.726779962499649,0.0,0.8,1.0,0.0017897459911182523,0.9684945940971375,0.0005168881034478545,0.008021303452551365,0.0002393227769061923,0.014744523912668228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
stay_at_home_orders,@News24 @City_Press This is a very real danger I see in people around me. Please observe all health protocols. It could save your life.,1,29.0,3.0,3.8620689655172415,2.4596626896726907,0.896551724137931,0.8275862068965517,0.3448275862068966,0.20689655172413793,0.27586206896551724,0.13793103448275862,0.06896551724137931,0.034482758620689655,0.13793103448275862,1.0,0.5185185185185185,0.10344827586206896,2.9,4.242640687119285,0.0,0.26,0.39000000000000007,0.001970745623111725,0.0011064454447478056,0.9937521815299988,0.001953773433342576,0.00014672213001176715,0.0006290222518146038,0.0,1.0,0.0,2.0,0.0,0.0,0.9137074947357178,23.0,0.0,1.0,0.0,0.0,0.9583333333333334,0.0,0.041666666666666664,0.0,0.0
stay_at_home_orders,"Will somebody ask Trump how, exactly, he, personally, will reopen the economy?

I'd really like to know what the fk he thinks he can do other than make grunting noises
#DailyBriefing #COVID19 ",1,40.0,2.0,3.975,2.7339303209847907,0.825,0.725,0.375,0.2,0.15,0.2,0.05,0.075,0.1,1.0,0.42857142857142855,0.025,8.4,4.0,0.175,0.025000000000000005,0.2916666666666667,0.060204457491636276,0.0028934371657669544,0.9302785396575928,0.004160004667937756,0.0009193890145979822,0.0009191729477606714,2.0,3.0,1.0,0.0,0.0,0.0,0.7044771909713745,31.0,1.0,0.0,0.0,0.0,0.96875,0.03125,0.0,0.0,0.0
