target,text,stance,dataset,word_count,sentence_count,avg_word_length,std_word_length,type_token_ratio,hapax_legomena,stopword_ratio,punctuation_density,noun_ratio,verb_ratio,adj_ratio,adv_ratio,pronoun_ratio,avg_dependency_depth,function_word_ratio,punctuation_usage,readability_score,sentence_length_variation,subordinate_clause_ratio,sentiment_polarity,sentiment_subjectivity,anger,joy,fear,sadness,disgust,surprise,certainty_adverbs_count,certainty_verbs_count,certainty_adjectives_count,doubt_adverbs_count,doubt_verbs_count,doubt_adjectives_count,hedges_score,hedge_C_count,hedge_D_count,hedge_E_count,hedge_I_count,hedge_N_count,C_ratio,D_ratio,E_ratio,I_ratio,N_ratio,type,label
entertainment,Disney now said to be the favorite to acquire 21st Century Fox's media assets; all signs lead to some kind of... https://t.co/Wt7N1qJQQm,1,wtwt,27.0,1.0,4.25925925925926,3.098298130128056,0.925925925925926,0.8888888888888888,0.3333333333333333,0.3703703703703703,0.3703703703703703,0.1481481481481481,0.037037037037037,0.037037037037037,0.0,1.0,0.4,0.1481481481481481,9.5,0.0,0.074074074074074,0.3666666666666667,0.6333333333333333,0.0164509154856205,0.2929084599018097,0.006295352242887,0.0101947523653507,0.002227644668892,0.2043881565332412,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
Hillary Clinton,I don't know how well a socialist is gonna play with southern democrats. #BernieSanders #SemST,2,semeval,20.0,2.0,4.0,3.22490309931942,0.95,0.9,0.3,0.2,0.1,0.25,0.05,0.1,0.05,1.0,0.4,0.05,6.780000000000001,5.5,0.1,0.0,0.0,0.0151138538494706,0.0042881574481725,0.9595390558242798,0.0165286157280206,0.0006683894898742,0.0024178405292332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,0
healthcare,"@lhfang @Libertea2012 , isn't Anthem trying to merge with Aetna",2,wtwt,13.0,1.0,4.153846153846154,2.9572896594986284,0.9230769230769232,0.8461538461538461,0.2307692307692307,0.3076923076923077,0.4615384615384615,0.2307692307692307,0.0,0.0769230769230769,0.0,1.0,0.3636363636363636,0.0,8.0,0.0,0.0769230769230769,0.0,0.0,0.0873328372836113,0.0565789677202701,0.0449727773666381,0.4657712280750274,0.0004978064680472,0.2219793498516082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0
Donald Trump,"For the record, as a #Latino, (#Peruvian to be specific), let me state the obvious: #FuckTrump #SemST",0,semeval,27.0,1.0,3.1481481481481484,2.5488371161607786,0.7777777777777778,0.6666666666666666,0.2962962962962963,0.3703703703703703,0.2222222222222222,0.074074074074074,0.074074074074074,0.0,0.037037037037037,1.0,0.2962962962962963,0.0,10.47529411764706,0.0,0.074074074074074,0.0,0.3125,0.91078382730484,0.0013228742172941,0.0807836353778839,0.0019609769806265,0.0033546676859259,0.0007259513949975,0.0,0.0,0.0,1.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,test,1
entertainment,I liked a @YouTube video https://t.co/WjCcyEJZiM ‘The Simpson’s’ Predicted 19 Years Ago That Disney Would Buy 20th Century Fox,2,wtwt,26.0,1.0,4.153846153846154,3.4495518961197944,0.9615384615384616,0.9230769230769232,0.1923076923076923,0.2307692307692307,0.5,0.1538461538461538,0.0769230769230769,0.0,0.0384615384615384,1.0,0.2727272727272727,0.0384615384615384,7.0,0.0,0.1153846153846153,0.3,0.4,0.0089811412617564,0.7328554391860962,0.013492414727807,0.0047432905994355,0.000733921653591,0.1713491082191467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"On Wednesday, we urged the Department of Justice to stop CVS Health Corp’s proposed merger with Aetna Inc, arguing… https://t.co/3EMeyDuKqv",0,wtwt,26.0,1.0,4.615384615384615,3.5956910438523826,0.9615384615384616,0.9230769230769232,0.2692307692307692,0.2692307692307692,0.5,0.1153846153846153,0.0384615384615384,0.0,0.0384615384615384,1.0,0.2916666666666667,0.0384615384615384,12.3,0.0,0.0384615384615384,0.0,0.0,0.5694261789321899,0.0103084091097116,0.0975092276930809,0.1092493310570716,0.0130313178524374,0.0304895360022783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,Looks like @TheJusticeDept will seek to block mega mergers between @Aetna-@Humana and @AnthemInc -@Cigna #healthcare https://t.co/XoRbKiBwZO,0,wtwt,26.0,1.0,4.807692307692308,4.01936878673592,0.8461538461538461,0.8076923076923077,0.1538461538461538,0.5,0.5384615384615384,0.0769230769230769,0.0769230769230769,0.0,0.0,1.0,0.2352941176470588,0.0384615384615384,13.1,0.0,0.0769230769230769,0.0,0.0,0.091912068426609,0.0127645060420036,0.8274808526039124,0.0559149160981178,0.0005167978233657,0.0059442725032567,0.0,1.0,1.0,0.0,0.0,0.0,0.8635345101356506,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
healthcare,"U.S., South Korea Conduct Military Drill; CVS to Buy Aetna https://t.co/ynO9Ub6wfK",1,wtwt,15.0,1.0,4.8,3.8505410875183066,1.0,1.0,0.0666666666666666,0.6,0.7333333333333333,0.0,0.0,0.0,0.0,1.0,0.0769230769230769,0.2,7.6,0.0,0.0,-0.1,0.1,0.0243750512599945,0.0565881542861461,0.1190157160162925,0.0483346097171306,0.0041786218062043,0.1189307495951652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1
entertainment,Do you think Disney would be complicit in letting Fox News continue to exist?,2,wtwt,15.0,1.0,4.266666666666667,2.3513589451397863,1.0,1.0,0.3333333333333333,0.0666666666666666,0.2,0.4666666666666667,0.0,0.0,0.0666666666666666,1.0,0.4,0.0666666666666666,7.6,0.0,0.2,0.0,0.0,0.0873704552650451,0.003269376931712,0.0090796407312154,0.0211466662585735,0.1436427235603332,0.0422523096203804,0.0,1.0,0.0,1.0,0.0,0.0,0.9697716236114502,13.0,1.0,0.0,0.0,0.0,0.9285714285714286,0.0714285714285714,0.0,0.0,0.0,,1
Donald Trump,Wouldn't that be fun to watch our president reduce Kerry to a snivelin saggin unit in a debate. Hehehe #Trump,1,pstance,23.0,2.0,3.9130434782608696,2.24408485227199,0.9130434782608696,0.8260869565217391,0.3478260869565217,0.1304347826086956,0.3043478260869565,0.1304347826086956,0.0869565217391304,0.0434782608695652,0.0434782608695652,1.0,0.4347826086956521,0.0434782608695652,9.910000000000004,8.0,0.0869565217391304,0.3,0.2,0.1868219673633575,0.162851020693779,0.5824992060661316,0.0281593538820743,0.0101887723430991,0.0171573460102081,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.95,0.0,0.0,0.0,0.05,test,0
