feature,shap_importance,iteration,stance,model
type_token_ratio,0.7189933349945229,11,All_Stances,Logistic Regression
hapax_legomena,0.39209976167170396,11,All_Stances,Logistic Regression
verb_ratio,0.38466695912954835,11,All_Stances,Logistic Regression
hedge_C_count,0.3498992443355875,11,All_Stances,Logistic Regression
word_count,0.3089859410247898,11,All_Stances,Logistic Regression
fear,0.2760131907705653,11,All_Stances,Logistic Regression
certainty_adjectives_count,0.21939393326727133,11,All_Stances,Logistic Regression
certainty_verbs_count,0.1983046081137819,11,All_Stances,Logistic Regression
sentence_count,0.14554250874884295,11,All_Stances,Logistic Regression
hedges_score,0.126928306016757,11,All_Stances,Logistic Regression
anger,0.12218020074457733,11,All_Stances,Logistic Regression
doubt_adverbs_count,0.11802944192579623,11,All_Stances,Logistic Regression
std_word_length,0.09566964892801182,11,All_Stances,Logistic Regression
adv_ratio,0.09553508436382292,11,All_Stances,Logistic Regression
C_ratio,0.07818196031696688,11,All_Stances,Logistic Regression
certainty_adverbs_count,0.0739762454476072,11,All_Stances,Logistic Regression
noun_ratio,0.061382050399336426,11,All_Stances,Logistic Regression
hedge_N_count,0.057472529823611396,11,All_Stances,Logistic Regression
sentiment_polarity,0.05534555739572368,11,All_Stances,Logistic Regression
hedge_D_count,0.05054609081607843,11,All_Stances,Logistic Regression
pronoun_ratio,0.050407697980602406,11,All_Stances,Logistic Regression
subordinate_clause_ratio,0.04726480381778128,11,All_Stances,Logistic Regression
function_word_ratio,0.04385267650394803,11,All_Stances,Logistic Regression
surprise,0.043207882948683524,11,All_Stances,Logistic Regression
hedge_E_count,0.04028344096272853,11,All_Stances,Logistic Regression
N_ratio,0.0375952621800086,11,All_Stances,Logistic Regression
adj_ratio,0.036966708598177016,11,All_Stances,Logistic Regression
readability_score,0.0352830499188493,11,All_Stances,Logistic Regression
sadness,0.028169436440921097,11,All_Stances,Logistic Regression
punctuation_density,0.02409781120108055,11,All_Stances,Logistic Regression
sentence_length_variation,0.023191870429773512,11,All_Stances,Logistic Regression
hedge_I_count,0.022438594635280255,11,All_Stances,Logistic Regression
I_ratio,0.02132662828002593,11,All_Stances,Logistic Regression
avg_word_length,0.01802270873517339,11,All_Stances,Logistic Regression
stopword_ratio,0.01790405841941521,11,All_Stances,Logistic Regression
doubt_verbs_count,0.015799091323094597,11,All_Stances,Logistic Regression
E_ratio,0.01399476978428224,11,All_Stances,Logistic Regression
joy,0.009040580787536397,11,All_Stances,Logistic Regression
doubt_adjectives_count,0.007523671408817971,11,All_Stances,Logistic Regression
disgust,0.006091947500821206,11,All_Stances,Logistic Regression
D_ratio,0.004801431249963051,11,All_Stances,Logistic Regression
punctuation_usage,0.0035595616010848925,11,All_Stances,Logistic Regression
sentiment_subjectivity,0.0008806867809119461,11,All_Stances,Logistic Regression
avg_dependency_depth,0.0,11,All_Stances,Logistic Regression
