feature,shap_importance,iteration,stance,model
type_token_ratio,1.0469179348946769,11,FAVOR,Logistic Regression
punctuation_density,0.8944860400068988,11,FAVOR,Logistic Regression
stopword_ratio,0.8531226785630808,11,FAVOR,Logistic Regression
fear,0.7841071463566256,11,FAVOR,Logistic Regression
avg_word_length,0.6999607312616487,11,FAVOR,Logistic Regression
hapax_legomena,0.5874261124909153,11,FAVOR,Logistic Regression
hedge_C_count,0.5040663358855467,11,FAVOR,Logistic Regression
joy,0.47703062809214053,11,FAVOR,Logistic Regression
word_count,0.43908622617337284,11,FAVOR,Logistic Regression
readability_score,0.40293070289152844,11,FAVOR,Logistic Regression
hedge_N_count,0.39184478999598493,11,FAVOR,Logistic Regression
N_ratio,0.34633246338469115,11,FAVOR,Logistic Regression
pronoun_ratio,0.3392160342390654,11,FAVOR,Logistic Regression
function_word_ratio,0.3282372604239886,11,FAVOR,Logistic Regression
adv_ratio,0.31871961013126465,11,FAVOR,Logistic Regression
punctuation_usage,0.29973874574570153,11,FAVOR,Logistic Regression
sentiment_polarity,0.26305596493444516,11,FAVOR,Logistic Regression
certainty_adverbs_count,0.2388127628865457,11,FAVOR,Logistic Regression
sentence_count,0.22463645083905132,11,FAVOR,Logistic Regression
certainty_adjectives_count,0.2193328847008822,11,FAVOR,Logistic Regression
anger,0.2034794559760852,11,FAVOR,Logistic Regression
doubt_adjectives_count,0.1977594223036476,11,FAVOR,Logistic Regression
certainty_verbs_count,0.18700453990472812,11,FAVOR,Logistic Regression
doubt_verbs_count,0.17552048603590403,11,FAVOR,Logistic Regression
hedge_D_count,0.16728933057881884,11,FAVOR,Logistic Regression
verb_ratio,0.1632157890078579,11,FAVOR,Logistic Regression
D_ratio,0.16312461135149925,11,FAVOR,Logistic Regression
std_word_length,0.1517825213120863,11,FAVOR,Logistic Regression
sadness,0.15003000624634286,11,FAVOR,Logistic Regression
E_ratio,0.14445683172061088,11,FAVOR,Logistic Regression
hedge_E_count,0.13714093689810727,11,FAVOR,Logistic Regression
surprise,0.13136158381764382,11,FAVOR,Logistic Regression
sentiment_subjectivity,0.0991456654901625,11,FAVOR,Logistic Regression
disgust,0.09571364955850045,11,FAVOR,Logistic Regression
subordinate_clause_ratio,0.0845456801818266,11,FAVOR,Logistic Regression
sentence_length_variation,0.0535657354253391,11,FAVOR,Logistic Regression
C_ratio,0.05002259746144265,11,FAVOR,Logistic Regression
adj_ratio,0.0168641708093493,11,FAVOR,Logistic Regression
doubt_adverbs_count,0.016830936291339173,11,FAVOR,Logistic Regression
hedges_score,0.01301660255845077,11,FAVOR,Logistic Regression
noun_ratio,0.004660158425800723,11,FAVOR,Logistic Regression
I_ratio,1.343753226658676e-17,11,FAVOR,Logistic Regression
hedge_I_count,4.031259679976026e-18,11,FAVOR,Logistic Regression
avg_dependency_depth,0.0,11,FAVOR,Logistic Regression
